#time,accel_x,accel_y,accel_z
397.499516,-3256.906145,-73391.948708,-1184.329507
397.502168,-3552.988522,-74770.920605,-444.123565
397.504820,-3997.112087,-74464.482406,-1036.288319
397.507472,-3256.906145,-74464.482406,-1036.288319
397.510124,-3404.947333,-74617.701505,-592.164754
397.512776,-3701.029710,-74770.920605,-444.123565
397.515428,-3256.906145,-74464.482406,-1036.288319
397.518081,-3552.988522,-74617.701505,-1036.288319
397.520733,-3552.988522,-74158.044206,-888.247130
397.523385,-1628.453072,-72779.072310,1332.370696
397.526037,-5033.400406,-76149.892501,-23834.631332
397.528689,-6217.729913,-71400.100414,1332.370696
397.531341,4441.235652,-73238.729609,-296.082377
397.533993,-9622.677246,-74004.825107,19245.354492
397.536646,-148.041188,-75537.016103,14211.954086
397.539298,-11251.130318,-77682.083497,7254.018232
397.541950,-8290.306550,-74924.139704,-3552.988522
397.544602,592.164754,-74617.701505,-2072.576638
397.547254,-15100.201217,-70634.004916,-1036.288319
397.549906,2960.823768,-72472.634111,8438.347739
397.552558,-7254.018232,-74004.825107,2220.617826
397.555201,-3849.070898,-75537.016103,2072.576638
397.557843,-7698.141797,-77682.083497,1924.535449
397.560485,-7994.224174,-76303.111601,-6809.894666
397.563127,-2812.782580,-74311.263306,-8586.388927
397.565769,-3997.112087,-72012.976812,-6513.812290
397.568411,-1332.370696,-72625.853210,-2812.782580
397.571053,-6365.771101,-74770.920605,-5625.565159
397.573695,-2368.659014,-76456.330700,-3108.864956
397.576337,-2220.617826,-75690.235202,-3701.029710
397.578979,-3997.112087,-74464.482406,1924.535449
397.581621,-1924.535449,-76609.549800,10066.800811
397.584263,-8142.265362,-72012.976812,-7698.141797
397.586905,-1628.453072,-75230.577904,5329.482782
397.589548,-2368.659014,-75996.673402,-16580.613101
397.592190,-6069.688724,-71246.881314,-4441.235652
397.594832,-1036.288319,-73698.386908,13323.706956
397.597474,-4737.318029,-75843.454302,-6661.853478
397.600116,1036.288319,-75843.454302,-3108.864956
397.602758,-3997.112087,-73851.606007,-9770.718434
397.605400,-3997.112087,-74464.482406,-5477.523971
397.608042,-3849.070898,-75690.235202,-14359.995275
397.610684,-7254.018232,-77682.083497,-0.000000
397.613326,-6217.729913,-76149.892501,-7105.977043
397.615968,-8438.347739,-75690.235202,2812.782580
397.618610,3997.112087,-76609.549800,-2516.700203
397.621252,-3404.947333,-74924.139704,-148.041188
397.623895,-4737.318029,-75843.454302,2960.823768
397.626537,-1480.411884,-75230.577904,-6217.729913
397.629179,-7550.100608,-74770.920605,-12139.377449
397.631821,-2072.576638,-77069.207099,-12139.377449
397.634463,-6069.688724,-72932.291410,-14359.995275
397.637105,-3552.988522,-72166.195912,-6069.688724
397.639747,3701.029710,-72779.072310,4589.276840
397.642389,-5921.647536,-74770.920605,5329.482782
397.645031,-5181.441594,-77222.426198,-10362.883188
397.647673,-8586.388927,-77375.645298,-296.082377
397.650315,-2072.576638,-74924.139704,-3701.029710
397.652957,-3552.988522,-70787.224015,7402.059420
397.655600,-740.205942,-70480.785816,6217.729913
397.658242,-4885.359217,-75843.454302,6365.771101
397.660874,-2960.823768,-77528.864398,-592.164754
397.663507,-2960.823768,-75843.454302,-3256.906145
397.666139,-3404.947333,-72779.072310,6069.688724
397.668772,-1036.288319,-71553.319513,6809.894666
397.671404,-4589.276840,-73085.510509,6513.812290
397.674037,-3701.029710,-74311.263306,4293.194464
397.676669,444.123565,-79061.055394,3849.070898
397.679302,-1776.494261,-72472.634111,10955.047942
397.681934,-148.041188,-73545.167808,5033.400406
397.684567,-2664.741391,-67263.184724,-7254.018232
397.687199,-888.247130,-75383.797003,4145.153275
397.689832,-8734.430116,-72319.415011,-29460.196492
397.692465,-4737.318029,-75690.235202,7105.977043
397.695097,-2072.576638,-76915.987999,1036.288319
397.697730,-8438.347739,-75077.358804,-9918.759623
397.700362,-5033.400406,-74464.482406,25759.166782
397.702995,1480.411884,-75077.358804,592.164754
397.705627,-10807.006753,-72625.853210,4589.276840
397.708260,148.041188,-73085.510509,11991.336260
397.710892,-4885.359217,-76456.330700,7254.018232
397.713525,-3552.988522,-75077.358804,22650.301825
397.716157,-3701.029710,-75383.797003,3256.906145
397.718790,-7402.059420,-71400.100414,7550.100608
397.721422,1036.288319,-75537.016103,11251.130318
397.724055,-11547.212695,-74004.825107,-3552.988522
397.726687,2072.576638,-75230.577904,5033.400406
397.729320,-6809.894666,-74617.701505,-888.247130
397.731953,-0.000000,-74770.920605,2664.741391
397.734585,-4145.153275,-74158.044206,5773.606348
397.737218,-6365.771101,-72166.195912,2960.823768
397.739850,-1036.288319,-73851.606007,10955.047942
397.742483,-9918.759623,-76149.892501,5181.441594
397.745115,-1924.535449,-78754.617194,-3997.112087
397.747748,-4145.153275,-75230.577904,-10955.047942
397.750380,-1332.370696,-72166.195912,-12139.377449
397.753013,-4885.359217,-70327.566716,-444.123565
397.755645,-2960.823768,-73085.510509,-4737.318029
397.758278,-2516.700203,-76762.768900,-10807.006753
397.760910,-4145.153275,-77682.083497,-4885.359217
397.763543,-2664.741391,-74770.920605,-6217.729913
397.766168,-6513.812290,-74158.044206,-3552.988522
397.768792,-3997.112087,-73391.948708,-1628.453072
397.771416,-4441.235652,-73698.386908,-7698.141797
397.774040,-4145.153275,-74464.482406,-5181.441594
397.776664,-3701.029710,-75996.673402,-9326.594869
397.779288,-6365.771101,-74617.701505,-7402.059420
397.781912,-3108.864956,-69408.252119,-10658.965565
397.784536,-1480.411884,-75230.577904,9030.512492
397.787160,-6365.771101,-74311.263306,8734.430116
397.789784,-1332.370696,-76609.549800,4589.276840
397.792408,-8142.265362,-78907.836294,-24130.713709
397.795032,-2812.782580,-73391.948708,4737.318029
397.797657,1924.535449,-72779.072310,14656.077652
397.800281,-7105.977043,-75077.358804,-15692.365970
397.802905,-6513.812290,-73238.729609,-25759.166782
397.805529,444.123565,-76303.111601,-11399.171507
397.808153,-10658.965565,-76762.768900,-19985.560434
397.810777,-296.082377,-73238.729609,-11695.253884
397.813401,-3256.906145,-75690.235202,-9326.594869
397.816025,-6513.812290,-72166.195912,-5477.523971
397.818649,-3552.988522,-75383.797003,-3404.947333
397.821273,-5181.441594,-75690.235202,-1332.370696
397.823897,-4885.359217,-75383.797003,6217.729913
397.826522,-5921.647536,-75383.797003,-5625.565159
397.829146,-5329.482782,-72932.291410,-4737.318029
397.831770,-592.164754,-76762.768900,-13323.706956
397.834394,-5329.482782,-73085.510509,-15248.242405
397.837018,-4145.153275,-74311.263306,-6661.853478
397.839642,1628.453072,-74004.825107,1628.453072
397.842266,-3997.112087,-73085.510509,4441.235652
397.844890,-5329.482782,-74311.263306,3701.029710
397.847514,-6217.729913,-75996.673402,1480.411884
397.850138,-6069.688724,-75230.577904,-0.000000
397.852762,-5181.441594,-74158.044206,4737.318029
397.855386,-2516.700203,-71706.538613,13027.624579
397.858011,-4589.276840,-74464.482406,5921.647536
397.860635,-3997.112087,-76149.892501,4737.318029
397.863259,-3701.029710,-75537.016103,-3256.906145
397.865883,-1184.329507,-74311.263306,3701.029710
397.868507,-3108.864956,-72779.072310,7550.100608
397.871123,-3849.070898,-72012.976812,10214.842000
