#time,accel_x,accel_y,accel_z
255.874759,-3552.988522,-74464.482406,-1036.288319
255.877325,-3108.864956,-74464.482406,-888.247130
255.879890,-4293.194464,-75077.358804,-296.082377
255.882455,-3552.988522,-74617.701505,-888.247130
255.885021,-3552.988522,-74770.920605,-444.123565
255.887586,-4293.194464,-74464.482406,-1480.411884
255.890151,-3404.947333,-74158.044206,-1184.329507
255.892717,-3701.029710,-74464.482406,-740.205942
255.895282,-4441.235652,-74004.825107,-1332.370696
255.897847,-3256.906145,-74464.482406,-740.205942
255.900413,-4145.153275,-74311.263306,-888.247130
255.902978,-3849.070898,-74617.701505,-888.247130
255.905543,-4293.194464,-74464.482406,-1332.370696
255.908109,-4145.153275,-74311.263306,-1184.329507
255.910674,-3404.947333,-74617.701505,-888.247130
255.913239,-3997.112087,-74311.263306,-1628.453072
255.915805,-3701.029710,-74617.701505,-592.164754
255.918370,-3849.070898,-74617.701505,-1332.370696
255.920935,-3404.947333,-74464.482406,-1036.288319
255.923501,-4145.153275,-74004.825107,-1036.288319
255.926066,32569.061448,-75996.673402,-888.247130
255.928631,-50778.127621,-72472.634111,-1628.453072
255.931197,-10362.883188,-73851.606007,1628.453072
255.933610,16728.654289,-76303.111601,-3552.988522
255.936024,-29312.155303,-72779.072310,-0.000000
255.938438,19689.478057,-75230.577904,-4145.153275
255.940851,-34789.679274,-74464.482406,2220.617826
255.943265,6069.688724,-75843.454302,-4145.153275
255.945679,-1332.370696,-76609.549800,3404.947333
255.948092,-4441.235652,-75077.358804,-2220.617826
255.950506,10955.047942,-75996.673402,-0.000000
255.952920,-15692.365970,-73391.948708,-444.123565
255.955333,16284.530724,-74311.263306,-1036.288319
255.957747,-19689.478057,-73698.386908,-2960.823768
255.960161,-2220.617826,-74617.701505,-4885.359217
255.962574,-16136.489536,-73851.606007,1924.535449
255.964988,-17468.860231,-73545.167808,-888.247130
255.967402,4293.194464,-75690.235202,592.164754
255.969816,-10955.047942,-74311.263306,-888.247130
255.972229,-20873.807564,-74617.701505,-1036.288319
255.974643,-22798.343014,-75230.577904,2368.659014
255.977057,-21317.931130,-73545.167808,-148.041188
255.979470,-13619.789333,-72472.634111,-4589.276840
255.981884,-28868.031738,-74617.701505,1480.411884
255.984298,-11695.253884,-72932.291410,-3849.070898
255.986711,15248.242405,-74924.139704,-1776.494261
255.989125,-27831.743419,-74770.920605,-1332.370696
255.991539,9326.594869,-75383.797003,-296.082377
255.993952,3404.947333,-74004.825107,-148.041188
255.996366,15692.365970,-74311.263306,-2072.576638
255.998780,-28571.949361,-74311.263306,1924.535449
256.001193,7105.977043,-72779.072310,-7254.018232
256.003607,8586.388927,-71553.319513,-8882.471304
256.006021,-14952.160028,-74464.482406,3849.070898
256.008434,-11103.089130,-74770.920605,-1924.535449
256.010848,-25759.166782,-75383.797003,5033.400406
256.013262,-5033.400406,-74158.044206,-2812.782580
256.015676,-16580.613101,-74770.920605,-1184.329507
256.018089,-8586.388927,-74617.701505,-1184.329507
256.020503,3552.988522,-74311.263306,-2072.576638
256.022917,-14952.160028,-73698.386908,-592.164754
