freq,psd_x,psd_y,psd_z,psd_xyz
0.0,8.765e+00,6.216e+02,4.924e+01,6.796e+02
1.6,2.450e+01,3.699e+02,7.920e+01,4.736e+02
3.1,2.539e+01,3.670e+01,6.997e+01,1.321e+02
4.7,2.840e+01,4.291e+02,7.342e+01,5.309e+02
6.2,3.334e+01,1.485e+03,7.323e+01,1.591e+03
7.8,4.151e+01,2.468e+03,7.916e+01,2.589e+03
9.3,5.988e+01,3.381e+03,8.510e+01,3.526e+03
10.9,4.951e+01,4.360e+03,9.380e+01,4.503e+03
12.5,4.042e+01,5.273e+03,9.803e+01,5.412e+03
14.0,5.143e+01,6.847e+03,1.009e+02,6.999e+03
15.6,6.285e+01,9.398e+03,1.102e+02,9.571e+03
17.1,7.126e+01,1.212e+04,1.167e+02,1.231e+04
18.7,7.761e+01,1.497e+04,1.234e+02,1.518e+04
20.2,1.023e+02,1.792e+04,1.288e+02,1.816e+04
21.8,1.338e+02,2.164e+04,1.197e+02,2.189e+04
23.4,1.463e+02,2.652e+04,1.166e+02,2.678e+04
24.9,1.492e+02,3.210e+04,1.272e+02,3.238e+04
26.5,1.857e+02,3.885e+04,1.398e+02,3.918e+04
28.0,2.326e+02,4.713e+04,1.483e+02,4.751e+04
29.6,2.839e+02,5.744e+04,1.502e+02,5.787e+04
31.1,3.421e+02,7.026e+04,1.393e+02,7.075e+04
32.7,4.110e+02,8.723e+04,1.371e+02,8.778e+04
34.3,5.086e+02,1.103e+05,1.198e+02,1.109e+05
35.8,6.466e+02,1.429e+05,1.128e+02,1.437e+05
37.4,8.637e+02,1.924e+05,1.145e+02,1.934e+05
38.9,1.273e+03,2.713e+05,9.923e+01,2.727e+05
40.5,1.972e+03,4.088e+05,1.439e+02,4.109e+05
42.0,3.326e+03,7.508e+05,5.016e+02,7.546e+05
43.6,5.916e+03,1.524e+06,1.941e+03,1.532e+06
45.2,8.273e+03,2.003e+06,6.444e+03,2.018e+06
46.7,9.984e+03,1.858e+06,1.385e+04,1.882e+06
48.3,9.399e+03,1.437e+06,1.728e+04,1.463e+06
49.8,7.007e+03,1.032e+06,1.290e+04,1.052e+06
51.4,4.710e+03,7.615e+05,9.214e+03,7.755e+05
52.9,3.153e+03,5.399e+05,8.832e+03,5.519e+05
54.5,2.109e+03,3.719e+05,9.425e+03,3.834e+05
56.1,1.577e+03,2.646e+05,1.433e+04,2.805e+05
57.6,1.136e+03,1.963e+05,2.015e+04,2.176e+05
59.2,7.980e+02,1.415e+05,2.445e+04,1.667e+05
60.7,5.548e+02,1.004e+05,3.215e+04,1.331e+05
62.3,3.860e+02,8.138e+04,3.882e+04,1.206e+05
63.9,2.472e+02,7.632e+04,3.729e+04,1.139e+05
65.4,1.902e+02,5.593e+04,4.490e+04,1.010e+05
67.0,2.257e+02,4.661e+04,5.235e+04,9.919e+04
68.5,3.066e+02,4.850e+04,5.699e+04,1.058e+05
