freq,psd_x,psd_y,psd_z,psd_xyz
0.0,1.755e+01,6.261e+01,7.649e+02,8.450e+02
1.6,2.164e+01,4.834e+01,4.463e+02,5.162e+02
3.1,1.521e+01,1.893e+01,3.571e+01,6.985e+01
4.7,1.442e+01,1.774e+01,3.804e+02,4.125e+02
6.2,1.578e+01,1.794e+01,1.478e+03,1.512e+03
7.8,4.488e+01,1.939e+01,2.673e+03,2.738e+03
9.4,5.518e+01,2.085e+01,2.578e+03,2.654e+03
10.9,2.358e+01,2.505e+01,3.184e+03,3.233e+03
12.5,1.929e+01,2.583e+01,4.725e+03,4.770e+03
14.0,1.650e+01,2.246e+01,6.551e+03,6.590e+03
15.6,1.595e+01,2.747e+01,9.214e+03,9.258e+03
17.1,1.669e+01,3.350e+01,1.211e+04,1.216e+04
18.7,1.793e+01,4.057e+01,1.474e+04,1.480e+04
20.3,1.665e+01,3.601e+01,1.756e+04,1.761e+04
21.8,1.642e+01,3.984e+01,2.109e+04,2.114e+04
23.4,1.739e+01,8.423e+01,2.572e+04,2.582e+04
24.9,2.267e+01,1.232e+02,3.094e+04,3.108e+04
26.5,2.257e+01,1.591e+02,3.732e+04,3.750e+04
28.1,2.017e+01,2.351e+02,4.617e+04,4.642e+04
29.6,1.992e+01,2.971e+02,5.789e+04,5.821e+04
31.2,2.106e+01,4.076e+02,7.231e+04,7.274e+04
32.7,2.364e+01,5.642e+02,9.078e+04,9.136e+04
34.3,2.627e+01,7.800e+02,1.164e+05,1.172e+05
35.9,2.800e+01,1.158e+03,1.530e+05,1.542e+05
37.4,3.227e+01,1.801e+03,2.070e+05,2.089e+05
39.0,4.650e+01,3.080e+03,2.964e+05,2.995e+05
40.5,9.566e+01,5.781e+03,4.592e+05,4.651e+05
42.1,1.886e+02,1.214e+04,7.964e+05,8.087e+05
43.7,3.274e+02,2.579e+04,1.488e+06,1.515e+06
45.2,2.763e+02,3.906e+04,2.174e+06,2.213e+06
46.8,1.894e+02,3.467e+04,2.074e+06,2.108e+06
48.3,3.039e+02,2.754e+04,1.565e+06,1.593e+06
49.9,3.189e+02,3.177e+04,1.233e+06,1.265e+06
51.4,2.560e+02,3.614e+04,1.011e+06,1.048e+06
53.0,1.821e+02,3.087e+04,8.387e+05,8.697e+05
54.6,1.218e+02,2.412e+04,6.979e+05,7.222e+05
56.1,8.039e+01,2.175e+04,5.656e+05,5.874e+05
57.7,8.234e+01,1.857e+04,4.903e+05,5.090e+05
59.2,1.064e+02,1.573e+04,4.613e+05,4.772e+05
60.8,1.330e+02,1.687e+04,4.386e+05,4.556e+05
62.4,1.839e+02,1.844e+04,4.173e+05,4.359e+05
63.9,1.946e+02,2.069e+04,3.873e+05,4.082e+05
65.5,1.231e+02,2.877e+04,3.820e+05,4.109e+05
67.0,1.249e+02,4.002e+04,4.276e+05,4.677e+05
68.6,1.646e+02,4.956e+04,4.668e+05,5.166e+05
70.2,3.251e+02,5.990e+04,4.687e+05,5.290e+05
71.7,5.915e+02,7.336e+04,4.750e+05,5.489e+05
73.3,8.221e+02,8.396e+04,4.952e+05,5.800e+05
74.8,1.029e+03,8.326e+04,5.098e+05,5.941e+05
76.4,1.993e+03,7.733e+04,5.187e+05,5.980e+05
77.9,5.107e+03,7.944e+04,5.044e+05,5.890e+05
79.5,8.768e+03,7.483e+04,4.464e+05,5.300e+05
81.1,1.044e+04,6.919e+04,3.536e+05,4.332e+05
82.6,1.083e+04,8.012e+04,2.886e+05,3.795e+05
84.2,1.205e+04,9.158e+04,2.525e+05,3.562e+05
85.7,2.046e+04,8.548e+04,2.092e+05,3.152e+05
87.3,2.039e+04,6.943e+04,1.634e+05,2.532e+05
88.9,1.406e+04,5.583e+04,1.319e+05,2.018e+05
90.4,9.630e+03,4.801e+04,1.115e+05,1.692e+05
92.0,9.016e+03,4.306e+04,9.241e+04,1.445e+05
93.5,9.272e+03,3.468e+04,7.398e+04,1.179e+05
95.1,1.014e+04,2.333e+04,5.398e+04,8.745e+04
96.7,1.449e+04,1.078e+04,3.170e+04,5.697e+04
98.2,1.693e+04,1.062e+04,1.747e+04,4.503e+04
99.8,2.517e+04,4.339e+04,2.921e+04,9.777e+04
101.3,3.553e+04,1.174e+05,5.834e+04,2.113e+05
102.9,5.063e+04,2.410e+05,8.973e+04,3.814e+05
104.5,6.741e+04,3.419e+05,1.014e+05,5.107e+05
106.0,7.845e+04,3.796e+05,9.480e+04,5.529e+05
107.6,8.548e+04,3.644e+05,8.065e+04,5.305e+05
109.1,9.248e+04,3.317e+05,6.433e+04,4.885e+05
110.7,9.524e+04,2.882e+05,4.992e+04,4.334e+05
112.2,8.677e+04,2.426e+05,3.835e+04,3.677e+05
113.8,9.262e+04,2.334e+05,3.355e+04,3.596e+05
115.4,1.162e+05,2.245e+05,2.811e+04,3.688e+05
116.9,1.334e+05,1.977e+05,2.016e+04,3.513e+05
118.5,1.336e+05,1.610e+05,1.123e+04,3.058e+05
120.0,1.191e+05,1.323e+05,6.691e+03,2.581e+05
121.6,1.225e+05,1.151e+05,5.339e+03,2.430e+05
123.2,1.339e+05,9.816e+04,3.940e+03,2.360e+05
124.7,1.325e+05,8.102e+04,2.711e+03,2.162e+05
126.3,1.293e+05,6.551e+04,2.113e+03,1.969e+05
127.8,1.334e+05,5.142e+04,2.167e+03,1.869e+05
129.4,1.401e+05,4.246e+04,2.835e+03,1.854e+05
131.0,1.359e+05,3.687e+04,3.491e+03,1.762e+05
132.5,1.003e+05,2.712e+04,3.280e+03,1.306e+05
134.1,2.370e+04,9.138e+03,1.272e+03,3.411e+04
135.6,4.240e+03,3.466e+03,5.847e+02,8.290e+03
137.2,3.695e+03,2.166e+03,5.560e+02,6.418e+03
138.8,3.245e+03,1.583e+03,6.040e+02,5.431e+03
140.3,2.628e+03,1.189e+03,6.030e+02,4.420e+03
141.9,2.291e+03,8.549e+02,6.607e+02,3.807e+03
143.4,2.443e+03,5.601e+02,7.069e+02,3.710e+03
145.0,2.185e+03,4.025e+02,7.084e+02,3.295e+03
146.5,1.349e+03,3.447e+02,6.434e+02,2.337e+03
148.1,8.859e+02,3.755e+02,5.250e+02,1.786e+03
149.7,7.324e+02,4.424e+02,5.039e+02,1.679e+03
151.2,5.714e+02,4.788e+02,4.586e+02,1.509e+03
152.8,4.879e+02,4.243e+02,3.950e+02,1.307e+03
154.3,4.505e+02,5.096e+02,3.317e+02,1.292e+03
155.9,5.371e+02,6.884e+02,3.391e+02,1.565e+03
157.5,6.803e+02,7.934e+02,4.404e+02,1.914e+03
159.0,8.712e+02,8.479e+02,5.411e+02,2.260e+03
160.6,9.040e+02,7.075e+02,5.200e+02,2.132e+03
162.1,8.291e+02,7.500e+02,4.538e+02,2.033e+03
163.7,9.078e+02,9.534e+02,5.148e+02,2.376e+03
