freq,psd_x,psd_y,psd_z,psd_xyz
72.2,1.009e+04,9.097e+04,2.358e+04,1.246e+05
73.7,7.718e+03,9.683e+04,2.584e+04,1.304e+05
75.3,6.584e+03,1.101e+05,4.053e+04,1.572e+05
76.8,6.561e+03,1.196e+05,5.979e+04,1.860e+05
78.3,7.435e+03,1.231e+05,7.668e+04,2.072e+05
79.9,8.054e+03,1.276e+05,9.033e+04,2.259e+05
81.4,7.478e+03,1.338e+05,9.438e+04,2.357e+05
83.0,6.286e+03,1.367e+05,8.657e+04,2.296e+05
84.5,5.579e+03,1.317e+05,7.233e+04,2.096e+05
86.0,4.807e+03,1.222e+05,5.933e+04,1.864e+05
87.6,3.418e+03,1.158e+05,5.043e+04,1.696e+05
89.1,2.075e+03,1.054e+05,4.404e+04,1.515e+05
90.6,1.865e+03,9.363e+04,4.082e+04,1.363e+05
92.2,1.975e+03,8.640e+04,4.074e+04,1.291e+05
93.7,2.191e+03,8.070e+04,4.211e+04,1.250e+05
95.2,2.823e+03,8.191e+04,4.606e+04,1.308e+05
96.8,3.894e+03,9.615e+04,5.203e+04,1.521e+05
98.3,4.025e+03,8.875e+04,4.346e+04,1.362e+05
99.9,3.832e+03,7.271e+04,3.149e+04,1.080e+05
101.4,3.627e+03,5.680e+04,2.221e+04,8.264e+04
102.9,3.100e+03,4.771e+04,1.714e+04,6.796e+04
104.5,2.362e+03,5.016e+04,1.638e+04,6.890e+04
106.0,2.236e+03,4.979e+04,1.491e+04,6.694e+04
107.5,2.139e+03,4.207e+04,1.171e+04,5.591e+04
109.1,2.654e+03,3.850e+04,1.017e+04,5.132e+04
110.6,2.822e+03,4.729e+04,1.145e+04,6.156e+04
112.1,3.239e+03,7.222e+04,1.482e+04,9.027e+04
113.7,6.269e+03,1.039e+05,1.996e+04,1.302e+05
115.2,1.218e+04,1.271e+05,2.445e+04,1.637e+05
116.8,1.816e+04,1.473e+05,2.877e+04,1.943e+05
118.3,2.244e+04,1.612e+05,3.275e+04,2.164e+05
119.8,2.566e+04,1.568e+05,3.411e+04,2.165e+05
121.4,2.709e+04,1.395e+05,3.363e+04,2.002e+05
122.9,2.323e+04,1.269e+05,3.376e+04,1.839e+05
124.4,2.047e+04,1.181e+05,3.433e+04,1.729e+05
126.0,1.842e+04,1.159e+05,3.506e+04,1.694e+05
127.5,1.313e+04,1.195e+05,3.625e+04,1.689e+05
129.0,7.060e+03,1.180e+05,3.630e+04,1.613e+05
130.6,4.329e+03,1.081e+05,3.473e+04,1.472e+05
132.1,3.455e+03,8.450e+04,2.864e+04,1.166e+05
133.7,2.093e+03,3.127e+04,1.257e+04,4.593e+04
135.2,1.544e+03,1.134e+04,6.574e+03,1.945e+04
136.7,1.526e+03,1.155e+04,6.907e+03,1.998e+04
138.3,1.870e+03,1.199e+04,7.649e+03,2.151e+04
139.8,2.860e+03,1.153e+04,8.393e+03,2.278e+04
141.3,3.908e+03,9.829e+03,8.326e+03,2.206e+04
142.9,5.237e+03,7.075e+03,6.968e+03,1.928e+04
144.4,7.509e+03,5.397e+03,5.704e+03,1.861e+04
145.9,8.831e+03,4.211e+03,4.539e+03,1.758e+04
147.5,8.494e+03,3.270e+03,3.485e+03,1.525e+04
149.0,6.064e+03,2.552e+03,2.505e+03,1.112e+04
150.6,3.154e+03,2.400e+03,1.837e+03,7.391e+03
152.1,2.296e+03,2.242e+03,1.869e+03,6.406e+03
153.6,2.173e+03,2.089e+03,2.139e+03,6.402e+03
155.2,2.317e+03,1.960e+03,2.513e+03,6.789e+03
156.7,2.888e+03,1.878e+03,2.995e+03,7.761e+03
158.2,3.370e+03,2.116e+03,3.648e+03,9.134e+03
159.8,3.632e+03,2.699e+03,4.229e+03,1.056e+04
161.3,3.773e+03,3.437e+03,4.708e+03,1.192e+04
162.8,3.669e+03,4.146e+03,4.681e+03,1.250e+04
164.4,3.635e+03,5.168e+03,4.445e+03,1.325e+04
165.9,3.851e+03,7.615e+03,4.750e+03,1.622e+04
167.5,4.245e+03,9.639e+03,5.128e+03,1.901e+04
169.0,5.123e+03,1.064e+04,5.114e+03,2.088e+04
170.5,5.557e+03,1.065e+04,4.770e+03,2.098e+04
172.1,5.909e+03,1.041e+04,4.445e+03,2.076e+04
173.6,6.582e+03,1.052e+04,4.086e+03,2.118e+04
175.1,7.403e+03,1.076e+04,3.633e+03,2.180e+04
176.7,8.074e+03,1.077e+04,3.282e+03,2.213e+04
178.2,8.070e+03,1.039e+04,3.139e+03,2.160e+04
179.7,6.749e+03,9.687e+03,2.933e+03,1.937e+04
181.3,4.802e+03,9.204e+03,2.413e+03,1.642e+04
182.8,4.666e+03,9.394e+03,2.187e+03,1.625e+04
184.4,5.706e+03,9.916e+03,2.109e+03,1.773e+04
185.9,6.599e+03,1.024e+04,1.965e+03,1.880e+04
187.4,6.912e+03,1.120e+04,1.779e+03,1.989e+04
189.0,7.511e+03,1.302e+04,1.800e+03,2.233e+04
190.5,8.797e+03,1.397e+04,1.752e+03,2.452e+04
192.0,9.435e+03,1.182e+04,1.386e+03,2.264e+04
193.6,9.724e+03,1.267e+04,1.085e+03,2.348e+04
195.1,8.980e+03,1.309e+04,8.551e+02,2.292e+04
196.6,7.887e+03,1.222e+04,6.607e+02,2.077e+04
198.2,7.166e+03,1.036e+04,5.096e+02,1.803e+04
199.7,5.625e+03,8.538e+03,4.143e+02,1.458e+04
