freq,psd_x,psd_y,psd_z,psd_xyz
0.0,3.865e+01,3.795e+01,5.754e+02,6.520e+02
1.6,1.376e+02,1.016e+02,3.654e+02,6.046e+02
3.1,1.415e+02,9.510e+01,6.705e+01,3.037e+02
4.7,1.386e+02,1.113e+02,4.049e+02,6.547e+02
6.2,1.465e+02,1.297e+02,1.301e+03,1.577e+03
7.8,1.593e+02,1.206e+02,2.184e+03,2.464e+03
9.4,1.723e+02,1.184e+02,3.134e+03,3.425e+03
10.9,1.800e+02,1.246e+02,4.354e+03,4.659e+03
12.5,1.677e+02,1.028e+02,5.907e+03,6.177e+03
14.1,1.521e+02,1.079e+02,8.497e+03,8.757e+03
15.6,1.730e+02,1.149e+02,1.194e+04,1.223e+04
17.2,1.541e+02,1.085e+02,1.528e+04,1.554e+04
18.7,1.455e+02,1.190e+02,1.880e+04,1.906e+04
20.3,1.609e+02,1.270e+02,2.383e+04,2.412e+04
21.9,2.094e+02,1.577e+02,3.061e+04,3.098e+04
23.4,2.390e+02,2.092e+02,3.573e+04,3.617e+04
25.0,2.274e+02,2.287e+02,4.028e+04,4.074e+04
26.5,2.730e+02,1.719e+02,4.206e+04,4.251e+04
28.1,2.457e+02,1.315e+02,4.378e+04,4.416e+04
29.7,1.906e+02,1.456e+02,5.187e+04,5.220e+04
31.2,1.747e+02,1.787e+02,6.700e+04,6.735e+04
32.8,2.214e+02,2.422e+02,8.943e+04,8.989e+04
34.3,2.312e+02,3.649e+02,1.208e+05,1.214e+05
35.9,2.888e+02,5.825e+02,1.735e+05,1.744e+05
37.5,4.482e+02,9.327e+02,2.660e+05,2.674e+05
39.0,1.131e+03,1.540e+03,4.390e+05,4.417e+05
40.6,3.496e+03,2.549e+03,7.679e+05,7.740e+05
42.2,5.615e+03,4.833e+03,1.189e+06,1.200e+06
43.7,5.798e+03,7.973e+03,1.410e+06,1.424e+06
45.3,6.709e+03,8.425e+03,1.284e+06,1.299e+06
46.8,5.278e+03,8.107e+03,1.042e+06,1.055e+06
48.4,3.702e+03,6.912e+03,8.172e+05,8.278e+05
50.0,2.639e+03,5.122e+03,7.096e+05,7.173e+05
51.5,1.704e+03,4.824e+03,6.055e+05,6.120e+05
53.1,2.975e+03,7.557e+03,6.049e+05,6.154e+05
54.6,5.180e+03,1.012e+04,6.897e+05,7.050e+05
56.2,5.119e+03,9.248e+03,6.685e+05,6.829e+05
57.8,4.579e+03,5.658e+03,4.665e+05,4.768e+05
59.3,6.433e+03,2.904e+03,2.918e+05,3.011e+05
60.9,1.130e+04,1.355e+03,1.705e+05,1.832e+05
62.4,1.785e+04,6.689e+02,1.189e+05,1.374e+05
64.0,2.560e+04,7.210e+02,9.505e+04,1.214e+05
65.6,2.973e+04,1.588e+03,8.018e+04,1.115e+05
67.1,2.833e+04,2.716e+03,7.022e+04,1.013e+05
68.7,2.979e+04,3.726e+03,6.279e+04,9.631e+04
70.3,3.032e+04,4.073e+03,5.619e+04,9.058e+04
71.8,2.889e+04,3.619e+03,4.860e+04,8.110e+04
73.4,2.786e+04,3.269e+03,4.195e+04,7.308e+04
74.9,2.523e+04,3.602e+03,3.536e+04,6.419e+04
76.5,2.150e+04,5.401e+03,3.009e+04,5.699e+04
78.1,1.876e+04,8.974e+03,2.790e+04,5.563e+04
79.6,1.645e+04,1.561e+04,3.297e+04,6.502e+04
81.2,1.236e+04,2.287e+04,4.111e+04,7.634e+04
82.7,1.075e+04,3.118e+04,4.822e+04,9.016e+04
84.3,1.382e+04,3.989e+04,5.542e+04,1.091e+05
85.9,1.760e+04,4.455e+04,5.817e+04,1.203e+05
87.4,1.615e+04,4.258e+04,5.537e+04,1.141e+05
89.0,1.513e+04,4.095e+04,5.294e+04,1.090e+05
90.5,1.386e+04,3.598e+04,4.575e+04,9.559e+04
92.1,1.171e+04,2.816e+04,3.590e+04,7.576e+04
93.7,9.242e+03,3.380e+04,3.970e+04,8.274e+04
95.2,6.969e+03,3.966e+04,4.243e+04,8.906e+04
96.8,5.416e+03,3.601e+04,3.658e+04,7.800e+04
98.4,4.327e+03,2.617e+04,2.678e+04,5.728e+04
99.9,5.246e+03,2.648e+04,2.592e+04,5.765e+04
101.5,6.062e+03,2.501e+04,2.345e+04,5.452e+04
103.0,6.791e+03,1.789e+04,2.079e+04,4.547e+04
104.6,1.177e+04,1.514e+04,2.856e+04,5.547e+04
106.2,2.245e+04,2.625e+04,4.695e+04,9.565e+04
107.7,3.563e+04,6.069e+04,7.274e+04,1.691e+05
109.3,4.413e+04,1.057e+05,9.126e+04,2.411e+05
110.8,4.386e+04,1.171e+05,8.654e+04,2.475e+05
112.4,3.818e+04,1.188e+05,7.973e+04,2.367e+05
114.0,3.526e+04,1.452e+05,7.834e+04,2.588e+05
115.5,3.348e+04,1.476e+05,6.388e+04,2.449e+05
117.1,3.072e+04,1.212e+05,4.715e+04,1.990e+05
118.6,2.829e+04,1.104e+05,4.435e+04,1.830e+05
120.2,2.930e+04,1.320e+05,4.774e+04,2.090e+05
121.8,3.031e+04,1.442e+05,4.189e+04,2.164e+05
123.3,2.732e+04,1.359e+05,3.172e+04,1.949e+05
124.9,2.388e+04,1.142e+05,2.274e+04,1.608e+05
126.5,2.316e+04,9.719e+04,1.704e+04,1.374e+05
128.0,2.433e+04,9.149e+04,1.344e+04,1.293e+05
129.6,2.590e+04,8.491e+04,9.576e+03,1.204e+05
131.1,2.445e+04,6.971e+04,6.238e+03,1.004e+05
132.7,1.759e+04,3.794e+04,3.404e+03,5.893e+04
134.3,1.023e+04,6.163e+03,1.248e+03,1.764e+04
135.8,9.572e+03,1.585e+03,1.197e+03,1.235e+04
137.4,1.063e+04,1.052e+03,1.705e+03,1.339e+04
138.9,1.056e+04,9.215e+02,1.671e+03,1.315e+04
140.5,1.022e+04,9.340e+02,1.677e+03,1.283e+04
142.1,1.016e+04,9.903e+02,1.953e+03,1.311e+04
143.6,1.150e+04,1.020e+03,2.508e+03,1.503e+04
145.2,1.280e+04,1.247e+03,3.156e+03,1.721e+04
146.7,1.289e+04,1.555e+03,3.380e+03,1.783e+04
148.3,1.260e+04,1.788e+03,3.483e+03,1.787e+04
149.9,1.197e+04,1.787e+03,3.176e+03,1.693e+04
151.4,1.244e+04,1.613e+03,3.200e+03,1.726e+04
153.0,1.375e+04,1.725e+03,3.664e+03,1.914e+04
154.6,1.547e+04,1.802e+03,4.262e+03,2.153e+04
156.1,1.787e+04,2.225e+03,5.225e+03,2.532e+04
157.7,1.779e+04,2.650e+03,5.461e+03,2.590e+04
159.2,1.779e+04,3.195e+03,5.933e+03,2.692e+04
160.8,1.635e+04,3.639e+03,6.052e+03,2.604e+04
162.4,1.366e+04,3.603e+03,5.600e+03,2.286e+04
163.9,1.307e+04,3.709e+03,5.477e+03,2.226e+04
165.5,1.289e+04,3.609e+03,5.234e+03,2.173e+04
167.0,1.207e+04,3.183e+03,4.969e+03,2.022e+04
168.6,1.081e+04,2.610e+03,4.543e+03,1.796e+04
170.2,9.228e+03,2.050e+03,4.003e+03,1.528e+04
171.7,7.732e+03,1.642e+03,3.323e+03,1.270e+04
173.3,6.720e+03,1.491e+03,2.954e+03,1.117e+04
174.8,6.313e+03,1.564e+03,3.477e+03,1.135e+04
176.4,6.254e+03,1.690e+03,4.106e+03,1.205e+04
178.0,6.200e+03,1.871e+03,4.348e+03,1.242e+04
179.5,5.377e+03,1.890e+03,4.112e+03,1.138e+04
181.1,5.009e+03,2.017e+03,4.536e+03,1.156e+04
182.7,5.007e+03,3.011e+03,5.351e+03,1.337e+04
184.2,5.251e+03,4.033e+03,5.631e+03,1.492e+04
185.8,5.356e+03,3.164e+03,5.129e+03,1.365e+04
187.3,5.398e+03,2.825e+03,4.848e+03,1.307e+04
188.9,5.878e+03,3.059e+03,5.583e+03,1.452e+04
190.5,6.419e+03,3.361e+03,6.768e+03,1.655e+04
192.0,6.434e+03,3.854e+03,7.702e+03,1.799e+04
193.6,6.585e+03,4.578e+03,8.826e+03,1.999e+04
195.1,6.716e+03,5.352e+03,9.573e+03,2.164e+04
196.7,7.008e+03,6.205e+03,1.011e+04,2.332e+04
198.3,7.341e+03,6.831e+03,1.061e+04,2.478e+04
199.8,8.829e+03,7.630e+03,1.123e+04,2.769e+04
