freq,psd_x,psd_y,psd_z,psd_xyz
0.0,1.241e+02,7.205e+00,9.627e+00,1.409e+02
1.6,8.284e+01,1.987e+01,4.532e+01,1.480e+02
3.1,3.528e+01,2.182e+01,5.518e+01,1.123e+02
4.7,3.795e+02,2.404e+01,5.691e+01,4.604e+02
6.2,1.317e+03,2.913e+01,5.795e+01,1.404e+03
7.8,2.153e+03,3.020e+01,5.852e+01,2.242e+03
9.3,2.954e+03,3.014e+01,6.173e+01,3.046e+03
10.9,3.769e+03,3.996e+01,6.069e+01,3.870e+03
12.5,4.789e+03,4.226e+01,6.365e+01,4.895e+03
14.0,6.124e+03,4.413e+01,6.300e+01,6.231e+03
15.6,7.538e+03,5.203e+01,5.790e+01,7.648e+03
17.1,9.034e+03,6.248e+01,5.523e+01,9.151e+03
18.7,1.080e+04,7.337e+01,5.537e+01,1.093e+04
20.2,1.281e+04,7.990e+01,5.810e+01,1.295e+04
21.8,1.524e+04,7.554e+01,5.707e+01,1.537e+04
23.4,1.796e+04,9.104e+01,6.024e+01,1.811e+04
24.9,2.007e+04,1.133e+02,6.282e+01,2.025e+04
26.5,2.168e+04,1.164e+02,6.457e+01,2.186e+04
28.0,2.269e+04,1.175e+02,6.236e+01,2.287e+04
29.6,2.290e+04,1.192e+02,6.401e+01,2.309e+04
31.1,2.340e+04,1.246e+02,6.607e+01,2.359e+04
32.7,2.392e+04,1.340e+02,6.688e+01,2.412e+04
34.3,2.463e+04,1.358e+02,6.826e+01,2.483e+04
35.8,2.556e+04,1.468e+02,7.406e+01,2.578e+04
37.4,2.716e+04,1.569e+02,7.676e+01,2.739e+04
38.9,2.796e+04,1.728e+02,8.210e+01,2.821e+04
40.5,2.822e+04,1.726e+02,9.308e+01,2.848e+04
42.0,2.892e+04,1.781e+02,9.050e+01,2.918e+04
43.6,2.904e+04,1.954e+02,8.803e+01,2.932e+04
45.1,2.948e+04,2.059e+02,9.945e+01,2.979e+04
46.7,3.029e+04,2.270e+02,1.145e+02,3.063e+04
48.3,3.120e+04,2.447e+02,1.260e+02,3.158e+04
49.8,3.295e+04,2.720e+02,1.397e+02,3.336e+04
51.4,3.432e+04,2.968e+02,1.454e+02,3.476e+04
52.9,3.629e+04,3.339e+02,1.723e+02,3.680e+04
54.5,3.927e+04,3.893e+02,2.100e+02,3.987e+04
56.0,4.151e+04,4.390e+02,2.312e+02,4.218e+04
57.6,4.472e+04,4.673e+02,2.622e+02,4.545e+04
59.2,4.765e+04,5.200e+02,3.371e+02,4.851e+04
60.7,5.150e+04,6.491e+02,4.580e+02,5.261e+04
62.3,6.026e+04,9.302e+02,7.172e+02,6.191e+04
63.8,6.892e+04,1.354e+03,1.109e+03,7.138e+04
65.4,7.269e+04,1.745e+03,1.614e+03,7.605e+04
66.9,7.455e+04,2.435e+03,2.622e+03,7.960e+04
68.5,8.200e+04,3.331e+03,3.061e+03,8.839e+04
70.1,9.309e+04,4.779e+03,3.939e+03,1.018e+05
71.6,1.035e+05,6.300e+03,5.508e+03,1.154e+05
73.2,1.197e+05,6.831e+03,6.150e+03,1.327e+05
74.7,1.459e+05,6.291e+03,4.807e+03,1.570e+05
76.3,1.723e+05,5.605e+03,3.106e+03,1.810e+05
77.8,1.806e+05,4.997e+03,1.919e+03,1.875e+05
79.4,1.804e+05,5.159e+03,1.550e+03,1.871e+05
81.0,2.053e+05,7.192e+03,2.322e+03,2.148e+05
82.5,2.449e+05,1.128e+04,3.716e+03,2.599e+05
84.1,2.904e+05,1.728e+04,5.324e+03,3.130e+05
85.6,2.861e+05,2.269e+04,6.737e+03,3.155e+05
87.2,2.157e+05,2.273e+04,8.285e+03,2.467e+05
88.7,1.350e+05,1.638e+04,8.324e+03,1.597e+05
90.3,9.488e+04,1.164e+04,8.397e+03,1.149e+05
91.9,8.845e+04,1.110e+04,9.451e+03,1.090e+05
93.4,7.631e+04,8.040e+03,7.821e+03,9.217e+04
95.0,5.439e+04,5.249e+03,6.292e+03,6.593e+04
96.5,4.141e+04,2.856e+03,4.405e+03,4.867e+04
98.1,3.584e+04,1.974e+03,1.511e+03,3.932e+04
99.6,2.710e+04,2.719e+03,3.230e+02,3.015e+04
101.2,2.537e+04,4.060e+03,5.018e+02,2.993e+04
102.8,3.105e+04,4.936e+03,1.199e+03,3.718e+04
104.3,2.687e+04,3.181e+03,8.849e+02,3.093e+04
105.9,2.020e+04,1.750e+03,3.905e+02,2.234e+04
107.4,1.421e+04,9.405e+02,2.222e+02,1.537e+04
109.0,1.171e+04,8.974e+02,2.798e+02,1.288e+04
110.5,1.452e+04,1.391e+03,3.213e+02,1.623e+04
112.1,2.238e+04,3.624e+03,2.681e+02,2.627e+04
113.6,3.199e+04,7.028e+03,2.562e+02,3.928e+04
115.2,3.698e+04,7.305e+03,3.197e+02,4.461e+04
116.8,3.621e+04,6.545e+03,2.242e+02,4.298e+04
118.3,3.516e+04,6.445e+03,1.121e+02,4.172e+04
119.9,3.890e+04,4.771e+03,1.413e+02,4.381e+04
121.4,5.035e+04,2.694e+03,1.815e+02,5.323e+04
123.0,6.478e+04,2.030e+03,1.752e+02,6.698e+04
124.5,7.463e+04,2.401e+03,1.260e+02,7.716e+04
126.1,8.219e+04,3.661e+03,9.478e+01,8.595e+04
127.7,9.475e+04,4.815e+03,8.319e+01,9.965e+04
129.2,1.068e+05,6.650e+03,7.698e+01,1.135e+05
130.8,1.103e+05,7.687e+03,7.721e+01,1.181e+05
132.3,8.273e+04,5.365e+03,7.148e+01,8.816e+04
133.9,1.889e+04,1.361e+03,7.425e+01,2.033e+04
135.4,3.867e+03,5.893e+02,8.058e+01,4.537e+03
137.0,4.068e+03,7.375e+02,7.321e+01,4.879e+03
138.6,3.955e+03,9.169e+02,7.692e+01,4.949e+03
140.1,3.889e+03,1.022e+03,7.947e+01,4.990e+03
141.7,4.234e+03,1.213e+03,8.407e+01,5.531e+03
143.2,4.832e+03,1.403e+03,8.818e+01,6.323e+03
144.8,5.336e+03,1.474e+03,8.449e+01,6.895e+03
146.3,5.306e+03,1.391e+03,8.254e+01,6.779e+03
147.9,4.948e+03,1.312e+03,7.740e+01,6.338e+03
149.5,4.540e+03,1.224e+03,8.151e+01,5.845e+03
151.0,4.081e+03,1.056e+03,8.488e+01,5.222e+03
152.6,3.457e+03,9.187e+02,8.686e+01,4.462e+03
154.1,2.978e+03,7.606e+02,8.306e+01,3.821e+03
155.7,2.548e+03,5.967e+02,7.835e+01,3.223e+03
157.2,1.826e+03,4.389e+02,7.313e+01,2.338e+03
158.8,1.302e+03,3.266e+02,7.652e+01,1.705e+03
160.4,1.037e+03,2.641e+02,7.654e+01,1.378e+03
161.9,9.308e+02,2.154e+02,8.085e+01,1.227e+03
163.5,1.077e+03,1.921e+02,7.953e+01,1.348e+03
165.0,1.432e+03,2.679e+02,8.564e+01,1.786e+03
166.6,1.441e+03,3.489e+02,8.754e+01,1.877e+03
168.1,1.455e+03,3.365e+02,8.001e+01,1.871e+03
169.7,1.606e+03,3.271e+02,7.516e+01,2.008e+03
171.3,1.819e+03,3.486e+02,7.488e+01,2.243e+03
172.8,2.015e+03,3.808e+02,7.744e+01,2.473e+03
174.4,2.260e+03,3.546e+02,7.454e+01,2.689e+03
175.9,2.305e+03,3.267e+02,6.839e+01,2.700e+03
177.5,2.365e+03,3.255e+02,7.504e+01,2.766e+03
179.0,2.176e+03,3.203e+02,7.162e+01,2.568e+03
180.6,1.974e+03,3.119e+02,6.754e+01,2.354e+03
182.2,2.187e+03,4.187e+02,9.127e+01,2.697e+03
183.7,2.453e+03,4.925e+02,8.910e+01,3.034e+03
185.3,2.383e+03,3.008e+02,7.411e+01,2.758e+03
186.8,2.654e+03,2.386e+02,7.011e+01,2.963e+03
188.4,3.026e+03,2.290e+02,6.889e+01,3.324e+03
189.9,3.334e+03,2.236e+02,6.839e+01,3.626e+03
191.5,3.441e+03,2.388e+02,6.810e+01,3.748e+03
193.0,3.295e+03,2.603e+02,7.469e+01,3.630e+03
194.6,2.878e+03,2.172e+02,7.898e+01,3.175e+03
196.2,2.882e+03,1.727e+02,8.005e+01,3.135e+03
197.7,3.180e+03,1.506e+02,7.219e+01,3.403e+03
199.3,3.171e+03,1.041e+02,6.645e+01,3.341e+03
