freq,psd_x,psd_y,psd_z,psd_xyz
0.0,8.930e+02,1.795e+01,1.534e+01,9.263e+02
1.5,6.337e+02,4.208e+01,6.473e+01,7.405e+02
3.1,1.674e+02,4.124e+01,7.672e+01,2.854e+02
4.6,7.590e+02,4.623e+01,7.651e+01,8.818e+02
6.1,2.409e+03,5.493e+01,6.718e+01,2.531e+03
7.7,3.867e+03,6.002e+01,6.763e+01,3.995e+03
9.2,5.498e+03,7.000e+01,6.797e+01,5.636e+03
10.7,7.153e+03,7.454e+01,6.652e+01,7.294e+03
12.3,8.353e+03,8.291e+01,6.827e+01,8.504e+03
13.8,1.045e+04,9.248e+01,7.073e+01,1.061e+04
15.3,1.345e+04,1.079e+02,7.330e+01,1.363e+04
16.9,1.710e+04,1.244e+02,7.321e+01,1.729e+04
18.4,2.169e+04,1.407e+02,7.543e+01,2.190e+04
19.9,2.723e+04,1.519e+02,7.512e+01,2.746e+04
21.5,3.242e+04,1.780e+02,7.468e+01,3.268e+04
23.0,3.706e+04,2.091e+02,7.139e+01,3.734e+04
24.5,4.196e+04,2.366e+02,7.065e+01,4.227e+04
26.1,4.749e+04,2.602e+02,6.699e+01,4.781e+04
27.6,5.381e+04,2.777e+02,7.189e+01,5.416e+04
29.1,6.111e+04,3.030e+02,7.919e+01,6.149e+04
30.7,7.100e+04,3.363e+02,8.008e+01,7.142e+04
32.2,8.501e+04,3.606e+02,8.455e+01,8.545e+04
33.8,9.730e+04,3.885e+02,9.321e+01,9.778e+04
35.3,1.122e+05,4.481e+02,8.885e+01,1.128e+05
36.8,1.307e+05,5.193e+02,9.499e+01,1.314e+05
38.4,1.463e+05,6.075e+02,9.894e+01,1.470e+05
39.9,1.694e+05,7.100e+02,1.186e+02,1.702e+05
41.4,2.068e+05,8.727e+02,1.613e+02,2.078e+05
43.0,2.519e+05,1.013e+03,2.654e+02,2.532e+05
44.5,2.914e+05,1.197e+03,3.498e+02,2.930e+05
46.0,3.341e+05,1.262e+03,4.878e+02,3.359e+05
47.6,4.325e+05,1.428e+03,9.887e+02,4.349e+05
49.1,5.933e+05,1.830e+03,2.451e+03,5.975e+05
50.6,8.258e+05,3.462e+03,4.382e+03,8.336e+05
52.2,1.101e+06,8.398e+03,5.615e+03,1.115e+06
53.7,1.493e+06,1.577e+04,6.025e+03,1.515e+06
