freq,psd_x,psd_y,psd_z,psd_xyz
99.3,8.904e+04,1.771e+04,1.408e+04,1.208e+05
100.8,8.243e+04,1.743e+04,1.302e+04,1.129e+05
102.4,7.479e+04,3.809e+04,1.599e+04,1.289e+05
103.9,8.205e+04,8.485e+04,2.666e+04,1.936e+05
105.5,1.021e+05,1.433e+05,4.360e+04,2.890e+05
107.0,1.240e+05,1.554e+05,5.564e+04,3.351e+05
108.6,1.296e+05,1.349e+05,5.868e+04,3.231e+05
110.1,1.298e+05,1.238e+05,5.915e+04,3.127e+05
111.7,1.282e+05,1.161e+05,5.728e+04,3.015e+05
113.2,1.340e+05,1.109e+05,5.920e+04,3.041e+05
114.8,1.520e+05,1.080e+05,6.870e+04,3.287e+05
116.3,1.628e+05,9.318e+04,7.295e+04,3.289e+05
117.9,1.709e+05,7.988e+04,7.716e+04,3.280e+05
119.4,1.822e+05,7.722e+04,9.456e+04,3.540e+05
121.0,2.016e+05,7.678e+04,1.115e+05,3.899e+05
122.5,2.375e+05,8.068e+04,1.252e+05,4.434e+05
124.1,2.987e+05,8.718e+04,1.386e+05,5.245e+05
125.6,3.151e+05,8.858e+04,1.373e+05,5.410e+05
127.2,3.230e+05,8.700e+04,1.302e+05,5.402e+05
128.7,3.608e+05,8.390e+04,1.280e+05,5.727e+05
130.3,4.049e+05,8.459e+04,1.338e+05,6.233e+05
131.9,4.357e+05,8.496e+04,1.413e+05,6.619e+05
133.4,1.918e+05,4.981e+04,6.247e+04,3.040e+05
135.0,3.304e+04,3.434e+04,1.467e+04,8.206e+04
136.5,2.792e+04,3.676e+04,1.405e+04,7.873e+04
138.1,3.077e+04,3.700e+04,1.620e+04,8.398e+04
139.6,3.451e+04,3.479e+04,1.881e+04,8.810e+04
141.2,3.784e+04,3.225e+04,2.146e+04,9.155e+04
142.7,4.072e+04,3.036e+04,2.312e+04,9.420e+04
144.3,4.040e+04,2.919e+04,2.312e+04,9.271e+04
145.8,4.157e+04,2.824e+04,2.365e+04,9.346e+04
147.4,4.068e+04,2.593e+04,2.248e+04,8.909e+04
148.9,3.705e+04,2.336e+04,2.000e+04,8.042e+04
150.5,3.319e+04,2.111e+04,1.746e+04,7.176e+04
152.0,3.037e+04,1.804e+04,1.543e+04,6.383e+04
153.6,2.694e+04,1.789e+04,1.355e+04,5.838e+04
155.1,2.475e+04,1.781e+04,1.266e+04,5.522e+04
156.7,2.206e+04,1.538e+04,1.122e+04,4.867e+04
158.2,1.898e+04,1.289e+04,9.712e+03,4.158e+04
159.8,1.614e+04,1.253e+04,8.757e+03,3.743e+04
161.3,1.335e+04,1.242e+04,7.330e+03,3.310e+04
162.9,1.080e+04,1.149e+04,5.929e+03,2.822e+04
164.4,1.039e+04,1.115e+04,6.047e+03,2.759e+04
166.0,1.106e+04,1.178e+04,7.472e+03,3.031e+04
167.5,1.106e+04,1.124e+04,9.194e+03,3.149e+04
169.1,1.195e+04,1.107e+04,1.052e+04,3.354e+04
170.6,1.335e+04,1.316e+04,1.211e+04,3.862e+04
172.2,1.531e+04,1.677e+04,1.365e+04,4.573e+04
173.7,1.561e+04,2.127e+04,1.488e+04,5.176e+04
175.3,1.552e+04,2.612e+04,1.601e+04,5.765e+04
176.8,1.591e+04,3.241e+04,1.791e+04,6.623e+04
178.4,1.657e+04,4.285e+04,2.126e+04,8.068e+04
179.9,1.951e+04,5.424e+04,2.612e+04,9.987e+04
181.5,2.882e+04,6.010e+04,3.312e+04,1.220e+05
183.0,3.809e+04,6.310e+04,3.874e+04,1.399e+05
184.6,5.062e+04,6.706e+04,4.458e+04,1.623e+05
186.1,6.615e+04,6.247e+04,4.916e+04,1.778e+05
187.7,7.855e+04,5.483e+04,5.211e+04,1.855e+05
189.2,9.096e+04,5.029e+04,5.689e+04,1.981e+05
190.8,1.094e+05,4.540e+04,6.486e+04,2.197e+05
192.3,1.295e+05,3.979e+04,7.245e+04,2.417e+05
193.9,1.485e+05,3.244e+04,7.780e+04,2.587e+05
195.4,1.679e+05,2.609e+04,8.782e+04,2.818e+05
197.0,1.865e+05,2.524e+04,1.031e+05,3.148e+05
198.6,2.107e+05,2.732e+04,1.210e+05,3.590e+05
