freq,psd_x,psd_y,psd_z,psd_xyz
0.0,4.194e+01,2.173e+01,3.576e+02,4.213e+02
1.6,3.367e+01,2.173e+01,2.151e+02,2.705e+02
3.1,1.264e+01,1.398e+01,3.207e+01,5.869e+01
4.7,1.391e+01,1.360e+01,3.611e+02,3.886e+02
6.2,1.409e+01,1.387e+01,1.285e+03,1.313e+03
7.8,1.493e+01,1.426e+01,2.172e+03,2.201e+03
9.3,1.400e+01,1.447e+01,3.162e+03,3.190e+03
10.9,1.345e+01,1.340e+01,4.470e+03,4.497e+03
12.5,1.770e+01,1.427e+01,6.522e+03,6.554e+03
14.0,2.056e+01,1.578e+01,9.411e+03,9.447e+03
15.6,2.235e+01,1.931e+01,1.223e+04,1.227e+04
17.1,3.026e+01,2.373e+01,1.562e+04,1.567e+04
18.7,3.059e+01,2.826e+01,1.988e+04,1.994e+04
20.2,4.254e+01,3.201e+01,2.553e+04,2.560e+04
21.8,1.088e+02,4.584e+01,3.225e+04,3.241e+04
23.4,1.368e+02,6.499e+01,3.669e+04,3.689e+04
24.9,8.231e+01,7.633e+01,4.094e+04,4.110e+04
26.5,1.027e+02,9.627e+01,5.032e+04,5.052e+04
28.0,2.640e+02,9.529e+01,5.933e+04,5.969e+04
29.6,4.193e+02,8.348e+01,6.453e+04,6.504e+04
31.1,5.742e+02,6.004e+01,7.896e+04,7.959e+04
32.7,9.484e+02,6.139e+01,1.115e+05,1.125e+05
34.3,2.126e+03,7.305e+01,1.700e+05,1.722e+05
35.8,6.947e+03,1.109e+02,2.928e+05,2.999e+05
37.4,2.012e+04,5.630e+02,4.940e+05,5.146e+05
38.9,3.586e+04,1.394e+03,6.358e+05,6.730e+05
40.5,4.579e+04,1.689e+03,6.588e+05,7.063e+05
42.0,4.804e+04,1.697e+03,6.016e+05,6.513e+05
43.6,4.531e+04,1.875e+03,4.913e+05,5.385e+05
45.2,4.054e+04,2.242e+03,3.898e+05,4.326e+05
46.7,3.851e+04,2.412e+03,3.172e+05,3.581e+05
48.3,4.107e+04,2.152e+03,2.596e+05,3.028e+05
49.8,4.630e+04,1.396e+03,2.292e+05,2.769e+05
51.4,4.660e+04,1.345e+03,2.198e+05,2.678e+05
52.9,5.021e+04,2.512e+03,2.065e+05,2.592e+05
54.5,7.463e+04,3.519e+03,2.092e+05,2.874e+05
56.0,9.811e+04,4.411e+03,2.525e+05,3.551e+05
57.6,1.157e+05,5.245e+03,3.090e+05,4.299e+05
59.2,1.166e+05,5.433e+03,3.369e+05,4.589e+05
60.7,1.062e+05,5.442e+03,3.206e+05,4.322e+05
62.3,7.327e+04,5.084e+03,2.675e+05,3.459e+05
63.8,4.023e+04,5.281e+03,2.015e+05,2.470e+05
65.4,2.823e+04,6.328e+03,1.628e+05,1.974e+05
66.9,1.331e+04,6.442e+03,1.359e+05,1.557e+05
68.5,1.209e+04,6.977e+03,1.126e+05,1.316e+05
70.1,8.911e+03,6.839e+03,9.425e+04,1.100e+05
71.6,6.499e+03,5.742e+03,7.718e+04,8.942e+04
73.2,9.548e+03,6.249e+03,6.589e+04,8.168e+04
74.7,1.852e+04,8.627e+03,5.588e+04,8.303e+04
76.3,1.801e+04,1.236e+04,5.066e+04,8.103e+04
77.8,1.403e+04,1.750e+04,4.846e+04,7.999e+04
79.4,1.282e+04,2.604e+04,5.080e+04,8.966e+04
81.0,1.159e+04,3.564e+04,5.985e+04,1.071e+05
82.5,9.737e+03,4.946e+04,7.624e+04,1.354e+05
84.1,8.686e+03,5.803e+04,8.376e+04,1.505e+05
85.6,8.510e+03,5.473e+04,7.527e+04,1.385e+05
87.2,7.875e+03,4.534e+04,5.997e+04,1.132e+05
88.7,6.492e+03,3.936e+04,5.078e+04,9.663e+04
90.3,4.752e+03,4.149e+04,5.099e+04,9.724e+04
91.9,3.993e+03,4.930e+04,5.592e+04,1.092e+05
93.4,3.689e+03,5.266e+04,5.591e+04,1.123e+05
95.0,3.687e+03,5.071e+04,5.111e+04,1.055e+05
96.5,3.639e+03,5.093e+04,4.786e+04,1.024e+05
98.1,3.496e+03,4.948e+04,4.214e+04,9.512e+04
99.6,2.926e+03,4.227e+04,3.303e+04,7.823e+04
101.2,1.968e+03,3.239e+04,2.542e+04,5.977e+04
102.8,1.327e+03,2.848e+04,2.418e+04,5.399e+04
104.3,1.742e+03,3.334e+04,2.867e+04,6.375e+04
105.9,3.081e+03,3.313e+04,2.995e+04,6.616e+04
107.4,4.403e+03,2.529e+04,3.214e+04,6.183e+04
109.0,4.695e+03,2.680e+04,4.540e+04,7.690e+04
110.5,5.572e+03,5.079e+04,6.679e+04,1.231e+05
112.1,6.864e+03,7.672e+04,7.699e+04,1.606e+05
113.7,8.034e+03,9.728e+04,7.985e+04,1.852e+05
115.2,1.051e+04,1.005e+05,7.566e+04,1.867e+05
116.8,1.370e+04,9.221e+04,6.897e+04,1.749e+05
118.3,1.608e+04,9.190e+04,6.517e+04,1.731e+05
119.9,1.923e+04,1.125e+05,6.517e+04,1.969e+05
121.4,2.936e+04,1.202e+05,5.405e+04,2.036e+05
123.0,4.272e+04,1.182e+05,4.318e+04,2.042e+05
124.6,5.646e+04,1.180e+05,3.926e+04,2.137e+05
126.1,5.981e+04,1.132e+05,3.489e+04,2.079e+05
127.7,6.294e+04,1.038e+05,3.097e+04,1.977e+05
129.2,9.668e+04,1.189e+05,3.617e+04,2.517e+05
130.8,9.198e+04,1.039e+05,2.852e+04,2.243e+05
132.3,3.671e+04,4.147e+04,1.055e+04,8.873e+04
133.9,8.873e+03,9.175e+03,2.710e+03,2.076e+04
135.5,3.654e+03,2.508e+03,1.064e+03,7.227e+03
137.0,3.668e+03,1.926e+03,8.015e+02,6.395e+03
138.6,3.936e+03,1.573e+03,7.092e+02,6.219e+03
140.1,4.636e+03,1.518e+03,8.692e+02,7.023e+03
141.7,5.300e+03,1.597e+03,1.130e+03,8.027e+03
143.2,6.127e+03,1.554e+03,1.365e+03,9.046e+03
144.8,6.015e+03,1.282e+03,1.031e+03,8.328e+03
146.3,5.502e+03,1.189e+03,7.538e+02,7.445e+03
147.9,5.677e+03,1.137e+03,8.423e+02,7.657e+03
149.5,6.967e+03,1.216e+03,1.128e+03,9.311e+03
151.0,8.905e+03,1.576e+03,1.743e+03,1.222e+04
152.6,1.129e+04,2.102e+03,2.603e+03,1.599e+04
154.1,1.282e+04,2.465e+03,3.415e+03,1.870e+04
155.7,1.352e+04,2.413e+03,4.373e+03,2.030e+04
157.2,1.360e+04,2.437e+03,5.269e+03,2.130e+04
158.8,1.518e+04,3.033e+03,7.009e+03,2.522e+04
160.4,1.982e+04,4.336e+03,1.032e+04,3.448e+04
161.9,1.765e+04,3.776e+03,9.736e+03,3.116e+04
