freq,psd_x,psd_y,psd_z,psd_xyz
182.9,1.126e+04,8.522e+03,1.733e+04,3.711e+04
184.4,1.516e+04,8.715e+03,2.137e+04,4.524e+04
186.0,1.902e+04,8.902e+03,2.490e+04,5.282e+04
187.6,2.233e+04,7.913e+03,2.557e+04,5.582e+04
189.1,2.416e+04,6.899e+03,2.478e+04,5.584e+04
190.7,2.499e+04,6.124e+03,2.557e+04,5.668e+04
192.3,2.728e+04,5.882e+03,2.732e+04,6.049e+04
193.8,3.158e+04,5.796e+03,2.923e+04,6.661e+04
195.4,3.430e+04,5.549e+03,2.963e+04,6.949e+04
196.9,3.748e+04,5.598e+03,3.211e+04,7.519e+04
198.5,4.242e+04,6.941e+03,3.829e+04,8.765e+04
