freq,psd_x,psd_y,psd_z,psd_xyz
128.0,5.520e+04,4.672e+04,1.118e+04,1.131e+05
129.5,5.965e+04,3.714e+04,7.586e+03,1.044e+05
131.1,3.605e+04,3.585e+04,1.102e+04,8.293e+04
132.7,1.400e+04,2.580e+04,1.015e+04,4.995e+04
134.2,4.288e+03,4.376e+03,1.674e+03,1.034e+04
135.8,2.692e+03,1.145e+03,4.712e+02,4.309e+03
137.3,2.567e+03,1.206e+03,6.270e+02,4.400e+03
138.9,2.870e+03,1.304e+03,8.187e+02,4.993e+03
140.5,3.118e+03,1.261e+03,9.085e+02,5.288e+03
142.0,3.748e+03,1.145e+03,1.114e+03,6.007e+03
143.6,5.004e+03,1.327e+03,1.748e+03,8.079e+03
145.1,6.286e+03,1.821e+03,2.611e+03,1.072e+04
146.7,6.530e+03,2.224e+03,3.376e+03,1.213e+04
148.3,7.004e+03,2.504e+03,4.047e+03,1.356e+04
149.8,9.316e+03,2.454e+03,4.697e+03,1.647e+04
151.4,9.102e+03,2.727e+03,4.636e+03,1.647e+04
152.9,9.804e+03,2.858e+03,4.915e+03,1.758e+04
154.5,1.012e+04,2.922e+03,5.139e+03,1.818e+04
156.1,9.484e+03,3.087e+03,5.462e+03,1.803e+04
157.6,8.138e+03,3.552e+03,5.736e+03,1.743e+04
159.2,7.435e+03,3.916e+03,5.700e+03,1.705e+04
160.7,7.680e+03,4.008e+03,5.907e+03,1.760e+04
162.3,8.312e+03,4.563e+03,6.420e+03,1.929e+04
163.9,9.196e+03,5.749e+03,7.053e+03,2.200e+04
165.4,8.627e+03,6.956e+03,6.545e+03,2.213e+04
167.0,8.302e+03,7.111e+03,5.956e+03,2.137e+04
168.6,7.947e+03,6.629e+03,5.492e+03,2.007e+04
170.1,7.253e+03,5.771e+03,4.716e+03,1.774e+04
171.7,6.653e+03,5.078e+03,4.367e+03,1.610e+04
173.2,6.755e+03,6.137e+03,4.953e+03,1.784e+04
174.8,6.454e+03,6.880e+03,5.291e+03,1.863e+04
176.4,6.637e+03,6.774e+03,5.947e+03,1.936e+04
177.9,7.798e+03,7.966e+03,7.964e+03,2.373e+04
179.5,8.097e+03,9.348e+03,9.354e+03,2.680e+04
181.0,6.982e+03,8.019e+03,7.725e+03,2.273e+04
182.6,6.908e+03,5.992e+03,5.875e+03,1.878e+04
184.2,8.909e+03,4.803e+03,6.052e+03,1.976e+04
185.7,9.911e+03,4.855e+03,7.197e+03,2.196e+04
187.3,9.005e+03,5.650e+03,8.273e+03,2.293e+04
188.8,9.275e+03,6.321e+03,1.021e+04,2.581e+04
190.4,1.068e+04,4.909e+03,1.043e+04,2.601e+04
192.0,1.129e+04,3.850e+03,9.728e+03,2.487e+04
193.5,1.172e+04,3.607e+03,9.670e+03,2.500e+04
195.1,1.224e+04,3.457e+03,9.868e+03,2.557e+04
196.6,1.139e+04,2.252e+03,8.624e+03,2.226e+04
198.2,1.229e+04,1.484e+03,8.795e+03,2.256e+04
199.8,1.190e+04,1.065e+03,9.142e+03,2.211e+04
