freq,psd_x,psd_y,psd_z,psd_xyz
0.0,1.028e+03,1.537e+01,1.092e+01,1.055e+03
1.5,5.949e+02,2.541e+01,3.169e+01,6.520e+02
3.0,3.741e+01,2.274e+01,3.213e+01,9.228e+01
4.5,3.648e+02,2.739e+01,3.269e+01,4.249e+02
6.1,1.512e+03,3.145e+01,4.281e+01,1.586e+03
7.6,2.844e+03,5.298e+01,8.382e+01,2.981e+03
9.1,2.966e+03,8.275e+01,1.349e+02,3.184e+03
10.6,3.362e+03,1.091e+02,9.449e+01,3.566e+03
12.1,4.981e+03,1.462e+02,1.018e+02,5.229e+03
13.6,6.949e+03,1.759e+02,1.275e+02,7.253e+03
15.2,9.622e+03,1.942e+02,1.471e+02,9.963e+03
16.7,1.239e+04,1.744e+02,1.347e+02,1.270e+04
18.2,1.533e+04,1.429e+02,1.304e+02,1.561e+04
19.7,1.862e+04,1.193e+02,1.219e+02,1.886e+04
21.2,2.286e+04,8.840e+01,1.052e+02,2.305e+04
22.7,2.806e+04,5.889e+01,8.512e+01,2.821e+04
24.3,3.425e+04,5.110e+01,6.874e+01,3.437e+04
25.8,4.278e+04,4.199e+01,7.405e+01,4.289e+04
27.3,5.438e+04,3.048e+01,7.697e+01,5.449e+04
28.8,7.006e+04,3.089e+01,9.949e+01,7.019e+04
30.3,9.064e+04,3.260e+01,1.250e+02,9.079e+04
31.8,1.198e+05,3.502e+01,1.689e+02,1.200e+05
33.4,1.642e+05,4.092e+01,2.298e+02,1.645e+05
34.9,2.326e+05,5.455e+01,3.239e+02,2.329e+05
36.4,3.477e+05,6.777e+01,4.707e+02,3.483e+05
37.9,5.758e+05,1.057e+02,7.434e+02,5.767e+05
39.4,1.170e+06,2.671e+02,1.592e+03,1.172e+06
40.9,2.594e+06,7.482e+02,4.371e+03,2.599e+06
42.5,3.646e+06,1.609e+03,7.044e+03,3.654e+06
44.0,3.192e+06,2.942e+03,6.428e+03,3.202e+06
45.5,2.410e+06,2.057e+03,4.755e+03,2.417e+06
47.0,1.804e+06,6.631e+02,3.509e+03,1.808e+06
48.5,1.311e+06,4.484e+02,2.610e+03,1.314e+06
50.0,9.882e+05,1.772e+03,2.172e+03,9.921e+05
51.6,7.645e+05,3.397e+03,1.826e+03,7.698e+05
53.1,6.349e+05,2.941e+03,1.336e+03,6.392e+05
54.6,5.547e+05,1.814e+03,1.105e+03,5.576e+05
