freq,psd_x,psd_y,psd_z,psd_xyz
94.9,4.288e+04,4.673e+03,5.372e+03,5.292e+04
96.4,3.487e+04,2.217e+03,2.751e+03,3.984e+04
98.0,2.954e+04,2.936e+03,9.212e+02,3.340e+04
99.5,2.774e+04,4.920e+03,8.390e+02,3.350e+04
101.1,3.683e+04,6.833e+03,1.514e+03,4.518e+04
102.6,3.868e+04,6.908e+03,1.950e+03,4.754e+04
104.2,3.266e+04,5.652e+03,1.722e+03,4.004e+04
105.8,2.328e+04,4.425e+03,1.284e+03,2.899e+04
107.3,1.690e+04,3.357e+03,9.109e+02,2.117e+04
108.9,1.731e+04,3.117e+03,8.145e+02,2.124e+04
110.4,2.085e+04,3.759e+03,9.448e+02,2.555e+04
112.0,2.469e+04,5.770e+03,9.577e+02,3.142e+04
113.5,2.982e+04,8.972e+03,8.428e+02,3.963e+04
115.1,3.573e+04,9.767e+03,8.466e+02,4.634e+04
116.6,4.026e+04,9.340e+03,5.512e+02,5.015e+04
118.2,4.426e+04,9.898e+03,3.647e+02,5.452e+04
119.8,5.429e+04,7.236e+03,3.795e+02,6.191e+04
121.3,7.343e+04,4.751e+03,3.666e+02,7.855e+04
122.9,9.732e+04,3.678e+03,3.401e+02,1.013e+05
124.4,1.178e+05,3.304e+03,2.754e+02,1.214e+05
126.0,1.237e+05,3.155e+03,3.081e+02,1.272e+05
127.5,1.034e+05,2.917e+03,3.256e+02,1.067e+05
129.1,1.121e+05,6.572e+03,1.466e+02,1.188e+05
130.6,1.208e+05,1.180e+04,1.072e+02,1.327e+05
132.2,1.010e+05,8.258e+03,1.181e+02,1.094e+05
133.7,3.097e+04,2.090e+03,7.155e+01,3.313e+04
135.3,4.210e+03,6.032e+02,5.076e+01,4.864e+03
136.9,3.926e+03,7.228e+02,4.773e+01,4.696e+03
138.4,4.047e+03,1.095e+03,5.611e+01,5.199e+03
140.0,3.973e+03,1.241e+03,5.911e+01,5.273e+03
141.5,4.273e+03,1.191e+03,6.302e+01,5.527e+03
143.1,4.906e+03,1.196e+03,6.681e+01,6.170e+03
144.6,5.463e+03,1.210e+03,6.153e+01,6.734e+03
146.2,5.576e+03,1.165e+03,6.000e+01,6.800e+03
147.7,5.036e+03,1.101e+03,5.772e+01,6.195e+03
149.3,4.461e+03,1.003e+03,6.237e+01,5.527e+03
150.9,3.809e+03,7.925e+02,6.164e+01,4.663e+03
152.4,3.213e+03,6.204e+02,5.490e+01,3.888e+03
154.0,2.829e+03,5.116e+02,5.585e+01,3.396e+03
155.5,2.461e+03,4.524e+02,5.479e+01,2.969e+03
157.1,1.859e+03,3.510e+02,4.945e+01,2.260e+03
158.6,1.469e+03,2.736e+02,4.798e+01,1.790e+03
160.2,1.262e+03,2.058e+02,4.800e+01,1.516e+03
161.7,1.152e+03,1.582e+02,4.504e+01,1.355e+03
163.3,1.032e+03,1.439e+02,4.414e+01,1.220e+03
164.9,1.002e+03,1.709e+02,4.321e+01,1.216e+03
166.4,1.118e+03,2.287e+02,4.879e+01,1.395e+03
168.0,1.267e+03,2.546e+02,5.025e+01,1.572e+03
169.5,1.427e+03,2.595e+02,5.160e+01,1.738e+03
171.1,1.658e+03,2.764e+02,5.182e+01,1.986e+03
172.6,1.957e+03,2.744e+02,5.397e+01,2.286e+03
174.2,2.209e+03,2.464e+02,5.376e+01,2.509e+03
175.7,2.307e+03,2.337e+02,5.762e+01,2.598e+03
177.3,2.375e+03,2.787e+02,6.780e+01,2.722e+03
178.8,2.226e+03,3.029e+02,7.323e+01,2.602e+03
180.4,1.997e+03,2.155e+02,6.169e+01,2.274e+03
182.0,1.969e+03,1.559e+02,5.208e+01,2.177e+03
183.5,2.211e+03,1.481e+02,5.269e+01,2.412e+03
185.1,2.537e+03,1.357e+02,5.273e+01,2.725e+03
186.6,2.977e+03,1.244e+02,5.504e+01,3.156e+03
188.2,3.499e+03,1.223e+02,5.049e+01,3.672e+03
189.7,3.877e+03,1.137e+02,5.085e+01,4.041e+03
191.3,4.157e+03,1.177e+02,5.054e+01,4.325e+03
192.8,4.238e+03,1.197e+02,5.649e+01,4.414e+03
194.4,3.497e+03,1.139e+02,6.019e+01,3.672e+03
196.0,3.199e+03,9.105e+01,6.000e+01,3.350e+03
197.5,3.478e+03,7.557e+01,5.943e+01,3.613e+03
199.1,3.611e+03,6.928e+01,5.988e+01,3.740e+03
