freq,psd_x,psd_y,psd_z,psd_xyz
0.0,6.387e+02,1.264e+01,4.012e+01,6.915e+02
1.6,3.652e+02,2.134e+01,4.453e+01,4.311e+02
3.1,3.230e+01,1.937e+01,3.074e+01,8.242e+01
4.7,3.850e+02,1.853e+01,3.116e+01,4.347e+02
6.2,1.332e+03,1.824e+01,3.135e+01,1.382e+03
7.8,2.225e+03,1.850e+01,3.155e+01,2.275e+03
9.4,3.227e+03,1.994e+01,3.242e+01,3.280e+03
10.9,4.460e+03,2.001e+01,3.391e+01,4.514e+03
12.5,5.936e+03,2.016e+01,3.560e+01,5.992e+03
14.1,7.776e+03,2.236e+01,3.325e+01,7.831e+03
15.6,1.009e+04,2.428e+01,3.513e+01,1.015e+04
17.2,1.283e+04,2.592e+01,3.493e+01,1.289e+04
18.7,1.532e+04,2.465e+01,3.867e+01,1.539e+04
20.3,1.834e+04,2.366e+01,4.333e+01,1.841e+04
21.9,2.118e+04,2.966e+01,4.472e+01,2.126e+04
23.4,2.568e+04,3.751e+01,4.431e+01,2.576e+04
25.0,3.268e+04,4.705e+01,6.065e+01,3.279e+04
26.5,3.811e+04,4.738e+01,8.298e+01,3.824e+04
28.1,4.015e+04,3.825e+01,7.644e+01,4.026e+04
29.7,4.640e+04,4.347e+01,9.537e+01,4.653e+04
31.2,5.672e+04,5.048e+01,1.382e+02,5.691e+04
32.8,6.961e+04,6.920e+01,1.615e+02,6.984e+04
34.3,8.398e+04,1.421e+02,1.547e+02,8.427e+04
35.9,1.014e+05,2.913e+02,1.550e+02,1.019e+05
37.5,1.243e+05,4.249e+02,1.506e+02,1.249e+05
39.0,1.554e+05,5.300e+02,1.230e+02,1.560e+05
40.6,1.981e+05,6.733e+02,1.058e+02,1.989e+05
42.2,2.621e+05,8.367e+02,1.571e+02,2.630e+05
43.7,3.514e+05,9.280e+02,5.040e+02,3.528e+05
45.3,4.716e+05,1.110e+03,1.284e+03,4.740e+05
46.8,6.417e+05,1.386e+03,3.094e+03,6.462e+05
48.4,8.478e+05,1.389e+03,6.467e+03,8.556e+05
50.0,1.150e+06,1.539e+03,1.963e+04,1.172e+06
51.5,1.553e+06,1.749e+03,4.113e+04,1.596e+06
