freq,psd_x,psd_y,psd_z,psd_xyz
0.0,5.137e+01,3.204e+01,3.245e+02,4.079e+02
1.6,4.050e+01,2.903e+01,1.939e+02,2.634e+02
3.1,1.301e+01,1.353e+01,2.973e+01,5.626e+01
4.7,1.307e+01,1.439e+01,3.629e+02,3.903e+02
6.2,1.296e+01,1.369e+01,1.288e+03,1.315e+03
7.8,1.285e+01,1.423e+01,2.134e+03,2.161e+03
9.3,1.357e+01,1.665e+01,3.131e+03,3.161e+03
10.9,1.511e+01,1.757e+01,4.595e+03,4.628e+03
12.5,2.136e+01,1.684e+01,6.840e+03,6.878e+03
14.0,3.010e+01,1.566e+01,9.805e+03,9.851e+03
15.6,3.855e+01,1.964e+01,1.267e+04,1.273e+04
17.1,5.502e+01,2.239e+01,1.627e+04,1.635e+04
18.7,5.886e+01,2.611e+01,2.092e+04,2.100e+04
20.2,7.356e+01,3.362e+01,2.755e+04,2.766e+04
21.8,1.933e+02,5.338e+01,3.620e+04,3.645e+04
23.4,3.062e+02,7.612e+01,4.093e+04,4.131e+04
24.9,2.215e+02,9.284e+01,4.458e+04,4.489e+04
26.5,2.187e+02,9.955e+01,5.317e+04,5.348e+04
28.0,4.648e+02,1.077e+02,6.365e+04,6.422e+04
29.6,7.851e+02,1.087e+02,7.390e+04,7.480e+04
31.1,1.310e+03,9.445e+01,9.343e+04,9.483e+04
32.7,2.735e+03,1.153e+02,1.342e+05,1.370e+05
34.3,7.068e+03,1.566e+02,2.098e+05,2.170e+05
35.8,1.802e+04,2.053e+02,3.229e+05,3.412e+05
37.4,3.326e+04,6.083e+02,4.217e+05,4.556e+05
38.9,4.641e+04,1.496e+03,4.559e+05,5.038e+05
40.5,5.280e+04,1.782e+03,4.400e+05,4.945e+05
42.0,5.187e+04,1.606e+03,3.889e+05,4.424e+05
43.6,5.046e+04,1.580e+03,3.293e+05,3.813e+05
45.2,5.102e+04,1.927e+03,2.809e+05,3.338e+05
46.7,5.430e+04,2.379e+03,2.385e+05,2.952e+05
48.3,5.813e+04,2.570e+03,2.033e+05,2.640e+05
49.8,6.233e+04,2.345e+03,1.975e+05,2.622e+05
51.4,5.869e+04,2.599e+03,2.051e+05,2.664e+05
52.9,5.244e+04,4.518e+03,2.154e+05,2.723e+05
54.5,6.516e+04,6.898e+03,2.714e+05,3.434e+05
56.0,7.770e+04,8.541e+03,3.254e+05,4.116e+05
57.6,6.833e+04,8.605e+03,2.978e+05,3.747e+05
59.2,7.202e+04,7.743e+03,2.505e+05,3.303e+05
60.7,5.431e+04,5.717e+03,2.031e+05,2.631e+05
62.3,3.730e+04,4.271e+03,1.694e+05,2.110e+05
63.8,2.545e+04,3.400e+03,1.456e+05,1.745e+05
65.4,1.788e+04,3.301e+03,1.244e+05,1.456e+05
66.9,8.087e+03,3.913e+03,9.700e+04,1.090e+05
68.5,4.176e+03,4.736e+03,7.632e+04,8.523e+04
70.1,4.187e+03,5.108e+03,6.017e+04,6.946e+04
71.6,5.733e+03,5.399e+03,4.977e+04,6.090e+04
73.2,9.889e+03,6.857e+03,4.287e+04,5.961e+04
74.7,8.878e+03,9.989e+03,4.106e+04,5.992e+04
