freq,psd_x,psd_y,psd_z,psd_xyz
0.0,8.979e+02,3.808e+01,4.561e+01,9.816e+02
1.6,5.341e+02,4.641e+01,4.581e+01,6.263e+02
3.1,3.986e+01,2.784e+01,2.879e+01,9.649e+01
4.7,4.262e+02,2.790e+01,3.157e+01,4.857e+02
6.3,1.467e+03,3.223e+01,3.195e+01,1.532e+03
7.8,2.335e+03,2.978e+01,4.697e+01,2.412e+03
9.4,2.876e+03,3.233e+01,5.372e+01,2.962e+03
11.0,3.997e+03,3.093e+01,3.799e+01,4.066e+03
12.5,5.432e+03,3.258e+01,4.488e+01,5.509e+03
14.1,7.039e+03,3.109e+01,5.165e+01,7.122e+03
15.7,8.986e+03,3.222e+01,5.620e+01,9.075e+03
17.2,1.129e+04,3.789e+01,6.441e+01,1.139e+04
18.8,1.384e+04,3.891e+01,6.161e+01,1.394e+04
20.4,1.689e+04,3.953e+01,6.540e+01,1.699e+04
21.9,2.047e+04,4.913e+01,7.655e+01,2.060e+04
23.5,2.395e+04,5.456e+01,1.040e+02,2.411e+04
25.1,2.758e+04,7.852e+01,1.279e+02,2.778e+04
26.6,3.235e+04,8.503e+01,1.708e+02,3.260e+04
28.2,3.835e+04,8.162e+01,2.113e+02,3.864e+04
29.8,4.524e+04,1.040e+02,2.496e+02,4.559e+04
31.3,5.299e+04,1.358e+02,3.071e+02,5.343e+04
32.9,6.208e+04,1.727e+02,3.862e+02,6.263e+04
34.5,7.330e+04,2.135e+02,4.712e+02,7.399e+04
36.0,8.667e+04,2.573e+02,5.174e+02,8.744e+04
37.6,1.030e+05,3.203e+02,5.234e+02,1.038e+05
39.2,1.233e+05,4.141e+02,5.769e+02,1.243e+05
40.7,1.482e+05,5.392e+02,6.712e+02,1.494e+05
42.3,1.791e+05,6.985e+02,7.673e+02,1.806e+05
43.9,2.186e+05,9.368e+02,9.480e+02,2.204e+05
45.4,2.648e+05,1.249e+03,1.210e+03,2.672e+05
47.0,3.238e+05,1.554e+03,1.536e+03,3.269e+05
48.6,4.069e+05,1.891e+03,1.779e+03,4.106e+05
50.1,5.360e+05,2.285e+03,1.926e+03,5.402e+05
51.7,7.219e+05,3.082e+03,2.248e+03,7.272e+05
53.3,1.001e+06,4.159e+03,3.906e+03,1.009e+06
54.8,1.356e+06,5.151e+03,8.350e+03,1.370e+06
56.4,1.908e+06,5.907e+03,2.010e+04,1.934e+06
58.0,2.831e+06,5.999e+03,5.752e+04,2.895e+06
59.5,3.866e+06,7.212e+03,1.110e+05,3.984e+06
61.1,4.541e+06,1.613e+04,1.616e+05,4.719e+06
62.7,4.116e+06,2.721e+04,1.926e+05,4.336e+06
64.2,2.985e+06,3.052e+04,1.680e+05,3.184e+06
65.8,2.084e+06,2.787e+04,1.180e+05,2.230e+06
67.4,1.521e+06,2.529e+04,8.101e+04,1.628e+06
68.9,1.089e+06,2.234e+04,5.598e+04,1.167e+06
70.5,8.137e+05,2.008e+04,4.213e+04,8.759e+05
72.1,6.420e+05,1.901e+04,3.303e+04,6.940e+05
73.6,5.340e+05,1.705e+04,2.483e+04,5.759e+05
75.2,4.557e+05,1.618e+04,2.031e+04,4.922e+05
76.8,3.791e+05,1.648e+04,1.744e+04,4.130e+05
78.3,3.509e+05,2.267e+04,1.933e+04,3.929e+05
79.9,3.088e+05,2.759e+04,2.180e+04,3.582e+05
81.5,2.604e+05,3.138e+04,2.157e+04,3.134e+05
83.0,2.279e+05,3.645e+04,2.082e+04,2.851e+05
84.6,1.908e+05,3.991e+04,1.984e+04,2.506e+05
86.2,1.609e+05,4.648e+04,2.269e+04,2.300e+05
87.7,1.503e+05,5.305e+04,2.581e+04,2.292e+05
89.3,1.313e+05,5.681e+04,2.539e+04,2.135e+05
90.9,1.074e+05,6.434e+04,2.671e+04,1.985e+05
92.4,9.171e+04,7.545e+04,3.166e+04,1.988e+05
94.0,9.049e+04,8.052e+04,3.405e+04,2.051e+05
95.6,9.611e+04,7.125e+04,2.842e+04,1.958e+05
97.1,9.603e+04,5.389e+04,2.199e+04,1.719e+05
98.7,8.636e+04,3.611e+04,1.730e+04,1.398e+05
100.3,7.768e+04,2.124e+04,1.383e+04,1.128e+05
101.8,6.974e+04,1.105e+04,1.025e+04,9.103e+04
103.4,6.143e+04,1.624e+04,1.223e+04,8.990e+04
105.0,6.154e+04,2.635e+04,1.448e+04,1.024e+05
106.5,6.538e+04,3.862e+04,1.815e+04,1.222e+05
108.1,6.916e+04,6.023e+04,2.773e+04,1.571e+05
109.7,7.894e+04,9.100e+04,4.350e+04,2.134e+05
111.2,9.109e+04,1.162e+05,5.597e+04,2.632e+05
112.8,9.674e+04,1.193e+05,5.813e+04,2.742e+05
114.4,1.023e+05,1.259e+05,6.242e+04,2.907e+05
115.9,1.133e+05,1.462e+05,6.871e+04,3.283e+05
117.5,1.291e+05,1.545e+05,7.304e+04,3.566e+05
119.1,1.505e+05,1.424e+05,7.732e+04,3.702e+05
120.6,1.785e+05,1.327e+05,8.444e+04,3.956e+05
122.2,1.924e+05,1.232e+05,8.505e+04,4.007e+05
123.8,2.049e+05,1.148e+05,8.393e+04,4.036e+05
125.3,2.179e+05,1.128e+05,8.752e+04,4.183e+05
126.9,2.171e+05,1.124e+05,8.967e+04,4.192e+05
128.5,1.983e+05,1.058e+05,8.162e+04,3.857e+05
130.0,1.703e+05,1.058e+05,7.451e+04,3.506e+05
131.6,1.274e+05,9.948e+04,6.779e+04,2.947e+05
133.2,5.843e+04,6.317e+04,4.197e+04,1.636e+05
134.7,1.542e+04,3.148e+04,1.593e+04,6.283e+04
136.3,1.401e+04,2.417e+04,1.263e+04,5.082e+04
137.9,1.550e+04,2.475e+04,1.341e+04,5.366e+04
139.4,1.900e+04,2.317e+04,1.427e+04,5.644e+04
141.0,2.323e+04,2.180e+04,1.581e+04,6.085e+04
142.6,2.500e+04,2.165e+04,1.746e+04,6.411e+04
