freq,psd_x,psd_y,psd_z,psd_xyz
0.0,2.431e+01,1.263e+01,7.598e+02,7.968e+02
1.5,8.265e+01,3.152e+01,4.519e+02,5.660e+02
3.1,8.762e+01,3.579e+01,4.048e+01,1.639e+02
4.6,9.239e+01,3.507e+01,3.562e+02,4.836e+02
6.1,8.893e+01,3.403e+01,1.355e+03,1.478e+03
7.7,7.679e+01,4.509e+01,2.195e+03,2.317e+03
9.2,8.253e+01,4.657e+01,2.676e+03,2.805e+03
10.7,7.679e+01,3.397e+01,3.680e+03,3.790e+03
12.2,7.463e+01,2.952e+01,4.903e+03,5.008e+03
13.8,7.825e+01,3.260e+01,6.284e+03,6.395e+03
15.3,7.540e+01,3.302e+01,7.899e+03,8.008e+03
16.8,9.103e+01,3.542e+01,9.881e+03,1.001e+04
18.4,9.800e+01,3.298e+01,1.228e+04,1.241e+04
19.9,8.608e+01,3.607e+01,1.561e+04,1.573e+04
21.4,8.279e+01,3.820e+01,1.912e+04,1.924e+04
23.0,1.011e+02,3.524e+01,2.202e+04,2.216e+04
24.5,1.043e+02,3.333e+01,2.453e+04,2.466e+04
26.0,8.548e+01,3.330e+01,2.840e+04,2.852e+04
27.5,9.701e+01,3.635e+01,3.330e+04,3.343e+04
29.1,1.026e+02,3.732e+01,3.870e+04,3.884e+04
30.6,9.341e+01,3.337e+01,4.546e+04,4.559e+04
32.1,7.673e+01,3.334e+01,5.340e+04,5.351e+04
33.7,7.460e+01,3.417e+01,6.173e+04,6.184e+04
35.2,7.535e+01,3.749e+01,7.143e+04,7.154e+04
36.7,9.115e+01,4.013e+01,8.277e+04,8.290e+04
38.3,1.074e+02,4.161e+01,9.588e+04,9.603e+04
39.8,1.050e+02,4.677e+01,1.114e+05,1.116e+05
41.3,1.029e+02,6.424e+01,1.303e+05,1.304e+05
42.9,9.430e+01,9.009e+01,1.536e+05,1.538e+05
44.4,1.212e+02,1.082e+02,1.820e+05,1.822e+05
45.9,1.351e+02,1.504e+02,2.174e+05,2.177e+05
47.4,1.577e+02,2.195e+02,2.642e+05,2.645e+05
49.0,1.873e+02,3.085e+02,3.261e+05,3.266e+05
50.5,2.311e+02,4.351e+02,4.131e+05,4.138e+05
52.0,2.407e+02,6.041e+02,5.362e+05,5.370e+05
53.6,4.173e+02,9.022e+02,7.208e+05,7.221e+05
55.1,1.251e+03,1.689e+03,9.638e+05,9.667e+05
56.6,3.223e+03,3.324e+03,1.348e+06,1.354e+06
58.2,9.188e+03,7.380e+03,1.994e+06,2.011e+06
59.7,2.324e+04,1.674e+04,3.155e+06,3.195e+06
61.2,3.993e+04,2.798e+04,4.034e+06,4.102e+06
62.7,4.167e+04,2.513e+04,3.730e+06,3.796e+06
64.3,3.996e+04,2.089e+04,3.138e+06,3.199e+06
65.8,3.974e+04,2.253e+04,2.543e+06,2.606e+06
67.3,3.986e+04,2.501e+04,2.033e+06,2.098e+06
68.9,3.748e+04,2.491e+04,1.600e+06,1.662e+06
70.4,3.015e+04,2.023e+04,1.234e+06,1.284e+06
71.9,2.030e+04,1.398e+04,9.424e+05,9.767e+05
73.5,1.165e+04,8.997e+03,7.286e+05,7.492e+05
75.0,6.137e+03,6.620e+03,5.665e+05,5.792e+05
76.5,3.660e+03,6.342e+03,4.594e+05,4.694e+05
78.1,2.994e+03,5.425e+03,3.798e+05,3.882e+05
79.6,1.807e+03,3.268e+03,2.985e+05,3.035e+05
81.1,8.198e+02,1.347e+03,2.137e+05,2.158e+05
82.6,6.129e+02,8.562e+02,1.372e+05,1.387e+05
84.2,1.530e+03,2.992e+03,9.291e+04,9.743e+04
85.7,2.938e+03,7.317e+03,8.677e+04,9.703e+04
87.2,5.685e+03,1.484e+04,1.111e+05,1.316e+05
88.8,1.139e+04,2.770e+04,1.515e+05,1.906e+05
90.3,1.493e+04,3.325e+04,1.738e+05,2.220e+05
91.8,1.292e+04,2.535e+04,1.749e+05,2.132e+05
93.4,1.165e+04,2.002e+04,1.664e+05,1.981e+05
94.9,1.133e+04,1.640e+04,1.679e+05,1.956e+05
96.4,9.095e+03,1.119e+04,1.474e+05,1.676e+05
98.0,5.942e+03,6.463e+03,1.051e+05,1.175e+05
99.5,4.076e+03,7.481e+03,9.034e+04,1.019e+05
101.0,2.844e+03,8.689e+03,1.051e+05,1.166e+05
102.5,4.521e+03,1.086e+04,1.287e+05,1.441e+05
104.1,6.451e+03,1.523e+04,1.528e+05,1.745e+05
105.6,7.463e+03,1.938e+04,1.693e+05,1.961e+05
107.1,7.137e+03,1.928e+04,1.761e+05,2.025e+05
108.7,6.279e+03,1.662e+04,1.715e+05,1.944e+05
110.2,5.777e+03,1.379e+04,1.618e+05,1.814e+05
111.7,5.503e+03,1.147e+04,1.481e+05,1.651e+05
113.3,4.330e+03,1.082e+04,1.283e+05,1.435e+05
114.8,3.094e+03,1.519e+04,1.148e+05,1.331e+05
116.3,2.365e+03,2.213e+04,1.036e+05,1.281e+05
117.8,2.478e+03,3.256e+04,9.090e+04,1.259e+05
119.4,4.126e+03,3.698e+04,8.494e+04,1.260e+05
120.9,6.675e+03,3.051e+04,8.498e+04,1.222e+05
122.4,8.987e+03,2.076e+04,8.254e+04,1.123e+05
124.0,1.075e+04,1.288e+04,7.727e+04,1.009e+05
125.5,1.156e+04,7.008e+03,7.054e+04,8.910e+04
127.0,1.159e+04,3.458e+03,6.510e+04,8.015e+04
128.6,1.080e+04,1.880e+03,6.249e+04,7.517e+04
130.1,9.715e+03,1.609e+03,6.350e+04,7.482e+04
131.6,8.092e+03,1.718e+03,6.004e+04,6.985e+04
133.2,3.940e+03,1.139e+03,3.151e+04,3.659e+04
134.7,6.221e+02,1.870e+02,3.372e+03,4.181e+03
136.2,3.737e+02,8.437e+01,9.072e+02,1.365e+03
137.7,3.572e+02,1.293e+02,8.147e+02,1.301e+03
139.3,3.509e+02,1.561e+02,6.430e+02,1.150e+03
140.8,3.964e+02,1.350e+02,6.126e+02,1.144e+03
142.3,3.873e+02,1.971e+02,6.465e+02,1.231e+03
143.9,3.313e+02,2.778e+02,7.857e+02,1.395e+03
145.4,2.885e+02,3.471e+02,9.282e+02,1.564e+03
146.9,1.995e+02,4.622e+02,8.363e+02,1.498e+03
148.5,1.244e+02,5.061e+02,7.449e+02,1.375e+03
150.0,1.193e+02,4.759e+02,7.076e+02,1.303e+03
151.5,1.686e+02,5.412e+02,7.051e+02,1.415e+03
153.0,2.031e+02,6.303e+02,6.915e+02,1.525e+03
154.6,1.831e+02,5.832e+02,6.522e+02,1.418e+03
156.1,2.545e+02,5.521e+02,5.504e+02,1.357e+03
157.6,3.205e+02,5.557e+02,4.420e+02,1.318e+03
159.2,3.407e+02,5.856e+02,3.498e+02,1.276e+03
160.7,4.062e+02,5.715e+02,2.354e+02,1.213e+03
162.2,5.132e+02,5.615e+02,1.418e+02,1.216e+03
163.8,6.093e+02,5.187e+02,1.119e+02,1.240e+03
165.3,6.934e+02,4.810e+02,1.319e+02,1.306e+03
166.8,7.783e+02,4.540e+02,1.632e+02,1.396e+03
168.4,7.350e+02,4.669e+02,1.734e+02,1.375e+03
169.9,6.708e+02,4.863e+02,1.614e+02,1.318e+03
171.4,6.000e+02,6.471e+02,1.600e+02,1.407e+03
172.9,5.615e+02,8.109e+02,2.496e+02,1.622e+03
174.5,5.989e+02,6.954e+02,3.196e+02,1.614e+03
176.0,9.316e+02,3.975e+02,2.900e+02,1.619e+03
177.5,1.561e+03,2.322e+02,4.406e+02,2.234e+03
179.1,2.006e+03,2.436e+02,8.532e+02,3.103e+03
180.6,1.932e+03,3.523e+02,1.310e+03,3.594e+03
182.1,1.793e+03,3.975e+02,1.511e+03,3.702e+03
183.7,1.546e+03,4.788e+02,1.882e+03,3.907e+03
185.2,1.125e+03,8.341e+02,1.974e+03,3.933e+03
186.7,4.981e+02,7.308e+02,8.659e+02,2.095e+03
188.2,4.005e+02,3.009e+02,6.653e+02,1.367e+03
189.8,5.759e+02,2.384e+02,1.194e+03,2.008e+03
191.3,7.066e+02,2.886e+02,9.384e+02,1.934e+03
192.8,9.343e+02,2.654e+02,1.137e+03,2.336e+03
194.4,1.335e+03,3.483e+02,1.790e+03,3.473e+03
195.9,2.123e+03,4.239e+02,2.901e+03,5.448e+03
197.4,2.568e+03,5.025e+02,3.820e+03,6.890e+03
199.0,3.132e+03,6.554e+02,5.072e+03,8.859e+03
