freq,psd_x,psd_y,psd_z,psd_xyz
121.5,5.644e+03,2.626e+05,2.981e+04,2.981e+05
123.0,5.209e+03,2.779e+05,3.564e+04,3.188e+05
124.6,4.733e+03,2.909e+05,4.277e+04,3.384e+05
126.1,4.210e+03,2.940e+05,4.690e+04,3.452e+05
127.6,3.846e+03,2.945e+05,4.800e+04,3.463e+05
129.2,3.805e+03,2.892e+05,4.643e+04,3.394e+05
130.7,3.757e+03,2.811e+05,4.402e+04,3.288e+05
132.3,3.308e+03,2.334e+05,3.603e+04,2.728e+05
133.8,1.740e+03,6.730e+04,1.050e+04,7.954e+04
135.3,1.159e+03,3.477e+03,7.143e+02,5.351e+03
136.9,9.912e+02,2.057e+03,5.130e+02,3.561e+03
138.4,9.203e+02,2.122e+03,5.297e+02,3.572e+03
139.9,1.061e+03,2.229e+03,5.241e+02,3.814e+03
141.5,1.117e+03,2.156e+03,4.706e+02,3.744e+03
143.0,1.155e+03,2.357e+03,4.039e+02,3.915e+03
144.6,1.294e+03,2.439e+03,3.773e+02,4.110e+03
146.1,1.967e+03,2.578e+03,3.263e+02,4.872e+03
147.6,2.640e+03,2.709e+03,3.282e+02,5.678e+03
149.2,2.162e+03,2.374e+03,3.291e+02,4.865e+03
150.7,2.179e+03,2.416e+03,2.831e+02,4.878e+03
152.2,2.340e+03,2.445e+03,2.704e+02,5.055e+03
153.8,1.592e+03,2.470e+03,2.849e+02,4.347e+03
155.3,1.504e+03,3.038e+03,3.131e+02,4.855e+03
156.9,1.693e+03,3.578e+03,3.076e+02,5.579e+03
158.4,2.042e+03,3.697e+03,3.260e+02,6.066e+03
159.9,2.404e+03,3.652e+03,3.419e+02,6.397e+03
161.5,2.682e+03,3.493e+03,3.395e+02,6.515e+03
163.0,2.561e+03,3.320e+03,3.525e+02,6.233e+03
164.6,2.456e+03,3.152e+03,3.459e+02,5.954e+03
166.1,2.047e+03,3.350e+03,3.514e+02,5.748e+03
167.6,1.408e+03,3.639e+03,3.778e+02,5.424e+03
169.2,1.414e+03,3.845e+03,4.175e+02,5.677e+03
170.7,1.483e+03,3.916e+03,3.854e+02,5.784e+03
172.2,1.305e+03,3.847e+03,4.093e+02,5.561e+03
173.8,1.168e+03,3.624e+03,4.387e+02,5.230e+03
175.3,8.841e+02,3.507e+03,4.566e+02,4.848e+03
176.9,9.305e+02,3.725e+03,4.867e+02,5.142e+03
178.4,9.894e+02,4.097e+03,5.274e+02,5.614e+03
179.9,1.095e+03,4.300e+03,5.084e+02,5.903e+03
181.5,1.099e+03,4.509e+03,5.006e+02,6.109e+03
183.0,1.173e+03,5.200e+03,5.018e+02,6.875e+03
184.5,1.169e+03,6.340e+03,4.797e+02,7.989e+03
186.1,1.042e+03,7.343e+03,4.695e+02,8.854e+03
187.6,1.286e+03,8.479e+03,4.549e+02,1.022e+04
189.2,1.520e+03,1.011e+04,4.458e+02,1.207e+04
190.7,1.232e+03,1.098e+04,4.378e+02,1.265e+04
192.2,1.147e+03,1.127e+04,4.495e+02,1.287e+04
193.8,1.075e+03,1.105e+04,4.331e+02,1.255e+04
195.3,9.027e+02,1.116e+04,4.101e+02,1.248e+04
196.8,8.294e+02,1.110e+04,3.969e+02,1.232e+04
198.4,8.755e+02,1.063e+04,3.824e+02,1.188e+04
199.9,8.769e+02,1.066e+04,3.683e+02,1.191e+04
