freq,psd_x,psd_y,psd_z,psd_xyz
0.0,8.351e+02,1.880e+01,1.723e+01,8.711e+02
1.5,1.444e+03,4.075e+01,5.812e+01,1.543e+03
3.1,1.365e+03,3.978e+01,6.619e+01,1.471e+03
4.6,1.415e+03,3.697e+01,6.816e+01,1.520e+03
6.2,2.476e+03,3.505e+01,7.164e+01,2.582e+03
7.7,3.424e+03,4.680e+01,6.528e+01,3.536e+03
9.3,4.087e+03,4.971e+01,6.632e+01,4.203e+03
10.8,4.931e+03,4.577e+01,6.744e+01,5.045e+03
12.4,6.181e+03,4.774e+01,6.894e+01,6.298e+03
13.9,7.474e+03,4.689e+01,6.505e+01,7.586e+03
15.4,9.225e+03,4.628e+01,6.446e+01,9.336e+03
17.0,1.121e+04,4.773e+01,6.630e+01,1.133e+04
18.5,1.345e+04,4.674e+01,6.805e+01,1.356e+04
20.1,1.622e+04,5.299e+01,7.677e+01,1.635e+04
21.6,1.988e+04,5.883e+01,7.379e+01,2.001e+04
23.2,2.339e+04,6.202e+01,7.531e+01,2.353e+04
24.7,2.567e+04,5.778e+01,9.240e+01,2.582e+04
26.2,2.910e+04,5.886e+01,9.922e+01,2.926e+04
27.8,3.322e+04,6.462e+01,8.325e+01,3.336e+04
29.3,3.787e+04,7.122e+01,8.499e+01,3.803e+04
30.9,4.274e+04,7.415e+01,9.587e+01,4.291e+04
32.4,4.819e+04,7.565e+01,9.809e+01,4.837e+04
34.0,5.499e+04,8.325e+01,1.009e+02,5.517e+04
35.5,6.371e+04,1.041e+02,1.200e+02,6.393e+04
37.1,7.307e+04,1.184e+02,1.270e+02,7.332e+04
38.6,8.209e+04,1.300e+02,1.327e+02,8.235e+04
40.1,9.224e+04,1.447e+02,1.419e+02,9.252e+04
41.7,1.059e+05,1.605e+02,1.637e+02,1.062e+05
43.2,1.239e+05,1.873e+02,1.924e+02,1.243e+05
44.8,1.440e+05,2.257e+02,2.096e+02,1.444e+05
46.3,1.679e+05,2.629e+02,2.487e+02,1.684e+05
47.9,2.000e+05,3.114e+02,3.287e+02,2.007e+05
49.4,2.404e+05,3.445e+02,3.931e+02,2.411e+05
51.0,2.894e+05,4.160e+02,4.371e+02,2.903e+05
52.5,3.365e+05,4.539e+02,5.151e+02,3.375e+05
54.0,3.964e+05,5.225e+02,5.756e+02,3.975e+05
55.6,4.974e+05,6.851e+02,6.919e+02,4.988e+05
57.1,6.488e+05,1.014e+03,1.043e+03,6.508e+05
58.7,8.670e+05,1.347e+03,1.395e+03,8.698e+05
60.2,1.197e+06,1.713e+03,1.529e+03,1.200e+06
61.8,1.744e+06,2.322e+03,2.131e+03,1.748e+06
63.3,2.343e+06,2.835e+03,2.806e+03,2.349e+06
64.8,2.666e+06,2.866e+03,2.516e+03,2.671e+06
66.4,2.775e+06,3.623e+03,4.578e+03,2.783e+06
67.9,2.552e+06,4.422e+03,6.116e+03,2.563e+06
69.5,2.103e+06,4.462e+03,6.462e+03,2.114e+06
71.0,1.665e+06,4.077e+03,7.956e+03,1.677e+06
72.6,1.329e+06,4.376e+03,1.063e+04,1.344e+06
74.1,1.079e+06,4.882e+03,1.212e+04,1.096e+06
75.7,8.902e+05,5.704e+03,1.264e+04,9.086e+05
77.2,7.013e+05,5.198e+03,1.205e+04,7.186e+05
78.7,5.430e+05,3.755e+03,9.592e+03,5.564e+05
80.3,4.280e+05,2.708e+03,6.450e+03,4.372e+05
