freq,psd_x,psd_y,psd_z,psd_xyz
87.3,1.557e+04,4.238e+04,5.532e+04,1.133e+05
88.9,1.488e+04,4.066e+04,5.395e+04,1.095e+05
90.5,1.237e+04,3.717e+04,4.825e+04,9.780e+04
92.0,1.063e+04,2.829e+04,3.679e+04,7.570e+04
93.6,9.054e+03,3.093e+04,3.774e+04,7.773e+04
95.1,6.731e+03,3.668e+04,4.091e+04,8.433e+04
96.7,5.045e+03,3.415e+04,3.601e+04,7.520e+04
98.2,4.083e+03,2.616e+04,2.733e+04,5.758e+04
99.8,4.557e+03,2.520e+04,2.534e+04,5.509e+04
101.4,5.293e+03,2.355e+04,2.337e+04,5.221e+04
102.9,6.315e+03,1.638e+04,2.141e+04,4.410e+04
104.5,1.168e+04,1.464e+04,3.043e+04,5.675e+04
106.0,2.220e+04,2.615e+04,4.925e+04,9.759e+04
107.6,3.559e+04,5.799e+04,7.299e+04,1.666e+05
109.2,4.596e+04,1.003e+05,9.112e+04,2.374e+05
110.7,4.708e+04,1.149e+05,8.873e+04,2.507e+05
112.3,4.163e+04,1.157e+05,8.152e+04,2.389e+05
113.8,3.677e+04,1.405e+05,8.003e+04,2.574e+05
115.4,3.571e+04,1.499e+05,6.829e+04,2.539e+05
117.0,3.403e+04,1.288e+05,5.232e+04,2.151e+05
118.5,2.963e+04,1.120e+05,4.598e+04,1.876e+05
120.1,3.036e+04,1.281e+05,4.919e+04,2.076e+05
121.6,3.262e+04,1.465e+05,4.604e+04,2.251e+05
123.2,3.083e+04,1.427e+05,3.622e+04,2.098e+05
124.8,2.671e+04,1.231e+05,2.694e+04,1.768e+05
126.3,2.529e+04,1.041e+05,2.077e+04,1.502e+05
127.9,2.694e+04,9.615e+04,1.653e+04,1.396e+05
129.4,2.899e+04,9.006e+04,1.222e+04,1.313e+05
131.0,2.765e+04,7.681e+04,8.433e+03,1.129e+05
132.6,2.042e+04,4.813e+04,5.031e+03,7.358e+04
134.1,1.147e+04,9.742e+03,1.804e+03,2.302e+04
135.7,9.415e+03,1.880e+03,1.111e+03,1.241e+04
137.2,1.024e+04,1.242e+03,1.328e+03,1.281e+04
138.8,1.041e+04,9.122e+02,1.348e+03,1.267e+04
140.4,1.049e+04,9.734e+02,1.339e+03,1.280e+04
141.9,9.964e+03,9.886e+02,1.396e+03,1.235e+04
143.5,1.028e+04,8.949e+02,1.677e+03,1.285e+04
145.0,1.059e+04,9.508e+02,1.941e+03,1.349e+04
146.6,1.023e+04,1.123e+03,2.038e+03,1.339e+04
148.2,1.004e+04,1.408e+03,2.359e+03,1.381e+04
149.7,9.318e+03,1.496e+03,2.339e+03,1.315e+04
151.3,1.021e+04,1.485e+03,2.365e+03,1.406e+04
152.8,1.204e+04,1.490e+03,2.918e+03,1.645e+04
154.4,1.385e+04,1.583e+03,3.586e+03,1.902e+04
156.0,1.552e+04,2.105e+03,4.448e+03,2.207e+04
157.5,1.673e+04,2.795e+03,5.340e+03,2.487e+04
159.1,1.766e+04,3.646e+03,6.508e+03,2.781e+04
160.6,1.708e+04,3.965e+03,7.161e+03,2.821e+04
162.2,1.453e+04,4.021e+03,6.785e+03,2.534e+04
163.7,1.390e+04,3.935e+03,6.429e+03,2.426e+04
165.3,1.355e+04,3.912e+03,5.948e+03,2.341e+04
166.9,1.308e+04,3.416e+03,5.539e+03,2.204e+04
168.4,1.205e+04,2.754e+03,5.388e+03,2.019e+04
170.0,1.002e+04,2.236e+03,4.936e+03,1.719e+04
171.5,7.952e+03,1.814e+03,4.322e+03,1.409e+04
173.1,6.234e+03,1.745e+03,3.540e+03,1.152e+04
174.7,5.596e+03,2.035e+03,3.364e+03,1.100e+04
176.2,5.749e+03,1.995e+03,3.738e+03,1.148e+04
177.8,5.634e+03,2.131e+03,4.152e+03,1.192e+04
179.3,5.139e+03,2.245e+03,3.975e+03,1.136e+04
180.9,5.035e+03,2.132e+03,4.422e+03,1.159e+04
182.5,4.852e+03,2.868e+03,5.142e+03,1.286e+04
184.0,5.093e+03,4.279e+03,5.545e+03,1.492e+04
185.6,5.182e+03,4.062e+03,5.400e+03,1.464e+04
187.1,5.840e+03,3.159e+03,5.870e+03,1.487e+04
188.7,5.828e+03,3.122e+03,6.100e+03,1.505e+04
190.3,5.796e+03,3.411e+03,6.161e+03,1.537e+04
191.8,5.997e+03,4.069e+03,7.101e+03,1.717e+04
193.4,5.391e+03,4.622e+03,7.433e+03,1.745e+04
194.9,4.731e+03,5.008e+03,7.338e+03,1.708e+04
196.5,5.317e+03,5.594e+03,7.681e+03,1.859e+04
198.1,6.646e+03,6.282e+03,8.918e+03,2.185e+04
199.6,8.267e+03,6.945e+03,9.959e+03,2.517e+04
