freq,psd_x,psd_y,psd_z,psd_xyz
0.0,4.263e+01,5.524e+02,8.008e+00,6.030e+02
1.5,5.259e+01,3.286e+02,3.050e+01,4.117e+02
3.0,3.644e+01,3.412e+01,3.251e+01,1.031e+02
4.6,3.576e+01,3.632e+02,3.236e+01,4.313e+02
6.1,3.665e+01,1.497e+03,3.557e+01,1.569e+03
7.6,4.218e+01,2.593e+03,6.790e+01,2.704e+03
9.1,3.774e+01,2.739e+03,7.189e+01,2.849e+03
10.7,3.812e+01,3.412e+03,4.595e+01,3.496e+03
12.2,4.217e+01,4.839e+03,3.378e+01,4.915e+03
13.7,4.165e+01,6.738e+03,3.263e+01,6.812e+03
15.2,4.222e+01,9.123e+03,3.052e+01,9.196e+03
16.8,4.638e+01,1.174e+04,3.130e+01,1.182e+04
18.3,5.699e+01,1.449e+04,3.280e+01,1.458e+04
19.8,8.677e+01,1.765e+04,4.080e+01,1.778e+04
21.3,8.633e+01,2.130e+04,4.472e+01,2.143e+04
22.9,6.577e+01,2.652e+04,4.158e+01,2.663e+04
24.4,9.246e+01,3.285e+04,3.973e+01,3.298e+04
25.9,1.340e+02,4.102e+04,3.876e+01,4.119e+04
27.4,1.523e+02,5.155e+04,3.677e+01,5.174e+04
29.0,2.022e+02,6.500e+04,3.723e+01,6.523e+04
30.5,3.069e+02,8.329e+04,4.306e+01,8.364e+04
32.0,4.556e+02,1.091e+05,5.077e+01,1.096e+05
33.5,7.069e+02,1.465e+05,5.699e+01,1.473e+05
35.1,1.166e+03,2.036e+05,6.072e+01,2.049e+05
36.6,2.073e+03,3.015e+05,6.959e+01,3.037e+05
38.1,4.445e+03,5.229e+05,9.141e+01,5.275e+05
39.6,1.290e+04,1.154e+06,3.340e+02,1.168e+06
41.2,2.578e+04,1.874e+06,1.041e+03,1.901e+06
42.7,2.752e+04,1.741e+06,1.050e+03,1.770e+06
44.2,2.266e+04,1.250e+06,5.972e+02,1.273e+06
45.7,2.358e+04,8.609e+05,2.992e+02,8.848e+05
47.3,2.560e+04,6.493e+05,1.467e+02,6.751e+05
48.8,2.027e+04,5.073e+05,1.178e+02,5.277e+05
50.3,1.317e+04,3.876e+05,1.429e+02,4.010e+05
51.8,1.364e+04,2.844e+05,1.766e+02,2.982e+05
53.4,2.125e+04,2.107e+05,1.796e+02,2.321e+05
54.9,2.923e+04,1.636e+05,1.493e+02,1.929e+05
56.4,3.503e+04,1.268e+05,1.245e+02,1.619e+05
57.9,3.927e+04,1.004e+05,1.571e+02,1.398e+05
59.5,3.823e+04,7.900e+04,1.977e+02,1.174e+05
61.0,3.723e+04,6.368e+04,1.657e+02,1.011e+05
62.5,3.650e+04,5.793e+04,1.590e+02,9.460e+04
64.0,3.860e+04,5.142e+04,2.774e+02,9.030e+04
65.6,5.020e+04,4.173e+04,5.186e+02,9.245e+04
67.1,6.442e+04,3.368e+04,4.611e+02,9.856e+04
68.6,7.658e+04,2.836e+04,3.853e+02,1.053e+05
70.1,9.591e+04,2.898e+04,4.916e+02,1.254e+05
71.7,1.150e+05,4.441e+04,6.279e+02,1.600e+05
73.2,1.081e+05,6.261e+04,1.248e+03,1.720e+05
74.7,8.943e+04,6.830e+04,2.316e+03,1.600e+05
76.2,7.731e+04,6.614e+04,1.854e+03,1.453e+05
77.8,7.056e+04,6.562e+04,1.991e+03,1.382e+05
79.3,6.517e+04,6.894e+04,2.446e+03,1.366e+05
80.8,5.915e+04,7.315e+04,2.983e+03,1.353e+05
82.3,5.415e+04,7.910e+04,2.911e+03,1.362e+05
83.9,5.398e+04,9.665e+04,2.429e+03,1.531e+05
85.4,6.327e+04,1.418e+05,2.657e+03,2.078e+05
86.9,6.794e+04,1.899e+05,3.875e+03,2.617e+05
88.4,6.476e+04,2.170e+05,6.154e+03,2.879e+05
90.0,5.745e+04,2.105e+05,1.011e+04,2.780e+05
91.5,4.676e+04,1.773e+05,1.384e+04,2.379e+05
93.0,3.535e+04,1.352e+05,1.446e+04,1.850e+05
94.5,3.425e+04,1.203e+05,1.361e+04,1.682e+05
96.1,3.737e+04,1.169e+05,1.188e+04,1.661e+05
97.6,3.087e+04,9.149e+04,8.450e+03,1.308e+05
99.1,2.516e+04,7.221e+04,6.608e+03,1.040e+05
100.6,2.623e+04,7.881e+04,6.269e+03,1.113e+05
102.2,2.714e+04,9.652e+04,6.395e+03,1.301e+05
103.7,2.492e+04,1.045e+05,5.945e+03,1.353e+05
105.2,2.352e+04,1.073e+05,3.971e+03,1.348e+05
106.7,2.137e+04,1.162e+05,2.693e+03,1.402e+05
108.3,1.695e+04,1.482e+05,2.289e+03,1.675e+05
109.8,1.247e+04,1.819e+05,1.875e+03,1.962e+05
111.3,1.020e+04,1.856e+05,1.493e+03,1.973e+05
112.8,8.205e+03,1.742e+05,1.424e+03,1.838e+05
114.4,6.455e+03,1.672e+05,1.546e+03,1.752e+05
115.9,5.949e+03,1.604e+05,1.670e+03,1.680e+05
117.4,6.094e+03,1.522e+05,2.088e+03,1.604e+05
118.9,5.766e+03,1.513e+05,2.550e+03,1.596e+05
120.5,4.989e+03,1.516e+05,2.547e+03,1.591e+05
122.0,4.279e+03,1.490e+05,2.337e+03,1.557e+05
123.5,3.894e+03,1.443e+05,2.259e+03,1.505e+05
125.0,3.638e+03,1.375e+05,2.379e+03,1.435e+05
126.6,3.324e+03,1.306e+05,2.457e+03,1.364e+05
128.1,2.886e+03,1.238e+05,2.274e+03,1.289e+05
129.6,2.579e+03,1.178e+05,2.078e+03,1.224e+05
131.1,2.296e+03,1.060e+05,1.747e+03,1.101e+05
132.7,1.684e+03,7.073e+04,1.068e+03,7.348e+04
134.2,5.204e+02,1.344e+04,2.396e+02,1.420e+04
135.7,2.372e+02,2.158e+03,9.787e+01,2.493e+03
137.2,2.113e+02,2.145e+03,1.279e+02,2.484e+03
138.8,2.084e+02,2.054e+03,1.380e+02,2.401e+03
140.3,1.716e+02,1.751e+03,1.228e+02,2.046e+03
141.8,1.775e+02,1.592e+03,1.005e+02,1.870e+03
143.3,2.018e+02,1.684e+03,7.483e+01,1.961e+03
144.9,2.111e+02,1.859e+03,7.411e+01,2.144e+03
146.4,2.357e+02,1.810e+03,6.707e+01,2.113e+03
147.9,2.452e+02,1.568e+03,6.421e+01,1.878e+03
149.4,2.532e+02,1.338e+03,7.417e+01,1.665e+03
151.0,2.972e+02,1.197e+03,9.626e+01,1.591e+03
152.5,2.904e+02,1.183e+03,1.015e+02,1.575e+03
154.0,2.523e+02,1.167e+03,9.252e+01,1.512e+03
155.5,2.675e+02,1.178e+03,8.857e+01,1.535e+03
157.1,3.252e+02,1.137e+03,7.581e+01,1.538e+03
158.6,3.677e+02,1.181e+03,6.904e+01,1.618e+03
160.1,3.843e+02,1.266e+03,7.890e+01,1.729e+03
161.6,3.449e+02,1.393e+03,8.364e+01,1.821e+03
163.2,2.960e+02,1.378e+03,7.308e+01,1.747e+03
164.7,3.035e+02,1.365e+03,7.764e+01,1.747e+03
166.2,3.385e+02,1.537e+03,7.766e+01,1.953e+03
167.7,4.148e+02,1.603e+03,7.838e+01,2.096e+03
169.3,4.022e+02,1.558e+03,7.099e+01,2.031e+03
170.8,3.869e+02,1.623e+03,6.800e+01,2.078e+03
172.3,3.877e+02,1.717e+03,7.532e+01,2.180e+03
173.8,3.690e+02,1.789e+03,9.892e+01,2.257e+03
175.4,3.201e+02,1.743e+03,1.075e+02,2.170e+03
176.9,2.790e+02,1.714e+03,1.102e+02,2.103e+03
