freq,psd_x,psd_y,psd_z,psd_xyz
149.2,3.148e+04,1.303e+04,2.140e+04,6.591e+04
150.8,3.089e+04,1.226e+04,2.056e+04,6.371e+04
152.4,2.788e+04,1.075e+04,1.811e+04,5.674e+04
153.9,2.453e+04,9.268e+03,1.600e+04,4.980e+04
155.5,2.362e+04,8.384e+03,1.539e+04,4.740e+04
157.0,2.319e+04,7.321e+03,1.485e+04,4.535e+04
158.6,2.075e+04,6.617e+03,1.395e+04,4.132e+04
160.1,1.732e+04,6.029e+03,1.178e+04,3.512e+04
161.7,1.434e+04,5.111e+03,9.633e+03,2.909e+04
163.2,1.085e+04,4.495e+03,8.009e+03,2.335e+04
164.8,7.955e+03,4.795e+03,7.028e+03,1.978e+04
166.3,7.592e+03,5.482e+03,7.764e+03,2.084e+04
167.9,7.965e+03,5.884e+03,8.401e+03,2.225e+04
169.5,7.143e+03,7.292e+03,8.567e+03,2.300e+04
171.0,6.139e+03,8.781e+03,9.159e+03,2.408e+04
172.6,6.569e+03,9.317e+03,9.740e+03,2.563e+04
174.1,8.385e+03,9.188e+03,1.074e+04,2.831e+04
175.7,1.101e+04,8.798e+03,1.259e+04,3.239e+04
177.2,1.348e+04,9.050e+03,1.414e+04,3.668e+04
178.8,1.689e+04,9.486e+03,1.497e+04,4.135e+04
180.3,2.275e+04,9.454e+03,1.563e+04,4.784e+04
181.9,3.030e+04,9.218e+03,1.756e+04,5.708e+04
183.4,3.280e+04,9.427e+03,1.837e+04,6.060e+04
185.0,3.481e+04,9.877e+03,1.956e+04,6.425e+04
186.6,3.949e+04,1.037e+04,2.197e+04,7.182e+04
188.1,4.253e+04,1.092e+04,2.334e+04,7.679e+04
189.7,4.346e+04,1.204e+04,2.412e+04,7.963e+04
191.2,4.532e+04,1.426e+04,2.638e+04,8.595e+04
192.8,4.893e+04,1.705e+04,2.918e+04,9.516e+04
194.3,5.643e+04,1.882e+04,3.308e+04,1.083e+05
195.9,6.032e+04,2.208e+04,3.789e+04,1.203e+05
197.4,5.834e+04,2.742e+04,4.209e+04,1.278e+05
199.0,5.695e+04,3.275e+04,4.602e+04,1.357e+05
