freq,psd_x,psd_y,psd_z,psd_xyz
0.0,2.693e+01,5.813e+01,7.413e+02,8.264e+02
1.6,2.543e+01,4.293e+01,4.292e+02,4.975e+02
3.1,1.417e+01,1.331e+01,3.335e+01,6.083e+01
4.7,1.416e+01,1.469e+01,3.963e+02,4.252e+02
6.2,2.190e+01,1.664e+01,1.516e+03,1.555e+03
7.8,8.098e+01,2.043e+01,2.587e+03,2.689e+03
9.3,7.604e+01,2.382e+01,2.559e+03,2.659e+03
10.9,2.762e+01,2.941e+01,3.354e+03,3.411e+03
12.5,2.129e+01,2.837e+01,4.949e+03,4.998e+03
14.0,1.891e+01,2.906e+01,7.006e+03,7.054e+03
15.6,1.923e+01,4.119e+01,9.624e+03,9.684e+03
17.1,2.102e+01,5.998e+01,1.234e+04,1.242e+04
18.7,2.547e+01,7.713e+01,1.512e+04,1.522e+04
20.2,3.396e+01,6.019e+01,1.860e+04,1.869e+04
21.8,4.547e+01,8.843e+01,2.342e+04,2.355e+04
23.3,7.348e+01,2.020e+02,3.006e+04,3.034e+04
24.9,1.288e+02,2.606e+02,3.730e+04,3.769e+04
26.5,1.740e+02,3.467e+02,4.604e+04,4.656e+04
28.0,2.388e+02,4.665e+02,5.816e+04,5.887e+04
29.6,3.282e+02,6.229e+02,7.550e+04,7.645e+04
31.1,4.666e+02,8.924e+02,9.971e+04,1.011e+05
32.7,6.998e+02,1.368e+03,1.365e+05,1.386e+05
34.2,1.179e+03,2.333e+03,1.984e+05,2.019e+05
35.8,2.140e+03,4.364e+03,3.123e+05,3.188e+05
37.4,3.979e+03,8.417e+03,5.296e+05,5.420e+05
38.9,7.802e+03,1.920e+04,1.043e+06,1.070e+06
40.5,1.500e+04,3.740e+04,1.809e+06,1.861e+06
42.0,2.345e+04,4.649e+04,2.080e+06,2.150e+06
43.6,3.482e+04,4.879e+04,2.025e+06,2.108e+06
45.1,3.433e+04,4.476e+04,1.689e+06,1.768e+06
46.7,2.924e+04,3.733e+04,1.319e+06,1.385e+06
48.2,2.476e+04,3.122e+04,1.073e+06,1.129e+06
49.8,2.157e+04,3.058e+04,8.949e+05,9.471e+05
51.4,1.998e+04,3.569e+04,7.603e+05,8.160e+05
52.9,1.793e+04,3.721e+04,6.627e+05,7.178e+05
54.5,1.526e+04,3.438e+04,5.749e+05,6.245e+05
56.0,1.426e+04,2.788e+04,4.723e+05,5.144e+05
57.6,1.293e+04,2.169e+04,3.497e+05,3.843e+05
59.1,1.670e+04,2.091e+04,2.643e+05,3.019e+05
60.7,2.457e+04,2.236e+04,2.133e+05,2.603e+05
62.3,2.567e+04,2.324e+04,1.785e+05,2.274e+05
63.8,2.007e+04,2.272e+04,1.535e+05,1.963e+05
65.4,1.322e+04,2.229e+04,1.380e+05,1.735e+05
66.9,1.181e+04,2.142e+04,1.225e+05,1.557e+05
68.5,1.011e+04,2.126e+04,1.100e+05,1.413e+05
70.0,8.298e+03,2.095e+04,9.729e+04,1.265e+05
71.6,7.712e+03,2.087e+04,8.435e+04,1.129e+05
73.1,6.442e+03,2.213e+04,7.278e+04,1.013e+05
74.7,6.219e+03,2.422e+04,6.417e+04,9.462e+04
76.3,8.695e+03,2.560e+04,5.590e+04,9.020e+04
77.8,8.615e+03,2.672e+04,5.309e+04,8.842e+04
79.4,1.084e+04,2.874e+04,5.358e+04,9.316e+04
80.9,1.361e+04,3.244e+04,5.044e+04,9.648e+04
82.5,1.579e+04,4.126e+04,5.015e+04,1.072e+05
84.0,1.428e+04,6.400e+04,5.823e+04,1.365e+05
85.6,7.976e+03,9.828e+04,7.354e+04,1.798e+05
87.2,4.579e+03,9.462e+04,6.499e+04,1.642e+05
88.7,4.905e+03,7.957e+04,5.264e+04,1.371e+05
90.3,4.605e+03,7.023e+04,4.505e+04,1.199e+05
91.8,6.275e+03,6.303e+04,3.981e+04,1.091e+05
93.4,8.713e+03,6.937e+04,4.233e+04,1.204e+05
94.9,1.084e+04,8.539e+04,4.720e+04,1.434e+05
96.5,1.167e+04,1.015e+05,5.164e+04,1.649e+05
98.0,1.271e+04,1.333e+05,6.107e+04,2.070e+05
99.6,1.348e+04,1.798e+05,6.992e+04,2.632e+05
101.2,1.335e+04,2.017e+05,6.565e+04,2.807e+05
102.7,1.407e+04,1.992e+05,5.387e+04,2.672e+05
104.3,1.479e+04,1.726e+05,4.013e+04,2.275e+05
105.8,1.422e+04,1.265e+05,3.227e+04,1.729e+05
107.4,1.330e+04,9.033e+04,3.801e+04,1.416e+05
108.9,1.203e+04,8.827e+04,5.061e+04,1.509e+05
110.5,1.196e+04,9.759e+04,5.528e+04,1.648e+05
112.1,1.147e+04,1.019e+05,5.261e+04,1.660e+05
113.6,1.026e+04,1.088e+05,4.906e+04,1.681e+05
115.2,1.230e+04,1.196e+05,4.638e+04,1.783e+05
116.7,1.622e+04,1.256e+05,4.386e+04,1.856e+05
118.3,1.839e+04,1.217e+05,4.325e+04,1.833e+05
119.8,1.830e+04,1.377e+05,4.528e+04,2.013e+05
121.4,1.575e+04,1.495e+05,4.334e+04,2.086e+05
122.9,1.388e+04,1.457e+05,4.073e+04,2.003e+05
124.5,1.172e+04,1.390e+05,3.884e+04,1.896e+05
126.1,9.793e+03,1.349e+05,3.908e+04,1.838e+05
127.6,1.074e+04,1.389e+05,4.002e+04,1.897e+05
129.2,1.335e+04,1.482e+05,3.824e+04,1.998e+05
130.7,1.434e+04,1.550e+05,3.274e+04,2.020e+05
132.3,1.519e+04,1.236e+05,2.377e+04,1.625e+05
133.8,1.335e+04,4.623e+04,1.335e+04,7.292e+04
135.4,1.630e+04,2.284e+04,1.085e+04,5.000e+04
137.0,1.809e+04,1.861e+04,9.718e+03,4.642e+04
138.5,1.901e+04,1.476e+04,8.117e+03,4.189e+04
140.1,2.320e+04,1.196e+04,8.471e+03,4.363e+04
141.6,2.730e+04,9.898e+03,9.035e+03,4.623e+04
143.2,3.032e+04,9.501e+03,9.166e+03,4.899e+04
144.7,3.036e+04,9.352e+03,9.097e+03,4.881e+04
146.3,3.051e+04,9.358e+03,9.693e+03,4.956e+04
147.8,3.103e+04,8.727e+03,1.017e+04,4.993e+04
149.4,3.164e+04,7.606e+03,1.031e+04,4.955e+04
151.0,3.204e+04,6.596e+03,1.016e+04,4.880e+04
152.5,3.344e+04,6.113e+03,1.036e+04,4.992e+04
154.1,3.427e+04,6.045e+03,1.020e+04,5.051e+04
155.6,3.498e+04,5.827e+03,9.651e+03,5.046e+04
157.2,3.981e+04,5.774e+03,1.016e+04,5.574e+04
158.7,4.765e+04,7.196e+03,1.144e+04,6.629e+04
160.3,5.485e+04,9.273e+03,1.274e+04,7.686e+04
161.9,5.746e+04,9.767e+03,1.367e+04,8.090e+04
163.4,5.479e+04,8.437e+03,1.397e+04,7.720e+04
165.0,5.421e+04,7.766e+03,1.483e+04,7.682e+04
166.5,5.297e+04,7.443e+03,1.537e+04,7.578e+04
168.1,4.305e+04,7.549e+03,1.393e+04,6.453e+04
169.6,3.445e+04,1.089e+04,1.281e+04,5.816e+04
171.2,3.376e+04,1.455e+04,1.215e+04,6.047e+04
172.7,3.605e+04,1.555e+04,1.203e+04,6.363e+04
174.3,4.011e+04,1.542e+04,1.255e+04,6.808e+04
175.9,4.103e+04,1.586e+04,1.243e+04,6.932e+04
177.4,4.155e+04,1.650e+04,1.232e+04,7.037e+04
179.0,4.195e+04,1.723e+04,1.175e+04,7.094e+04
180.5,4.203e+04,1.680e+04,1.093e+04,6.976e+04
182.1,3.949e+04,1.552e+04,1.025e+04,6.526e+04
183.6,3.538e+04,1.408e+04,9.487e+03,5.895e+04
