freq,psd_x,psd_y,psd_z,psd_xyz
56.1,4.293e+04,4.790e+02,2.162e+02,4.363e+04
57.6,4.671e+04,5.117e+02,2.313e+02,4.745e+04
59.2,5.027e+04,5.652e+02,2.875e+02,5.112e+04
60.7,5.480e+04,6.939e+02,3.982e+02,5.590e+04
62.3,6.443e+04,9.369e+02,6.107e+02,6.598e+04
63.9,7.378e+04,1.327e+03,9.538e+02,7.606e+04
65.4,7.812e+04,1.660e+03,1.305e+03,8.108e+04
67.0,7.988e+04,2.190e+03,1.917e+03,8.399e+04
68.5,8.667e+04,3.003e+03,2.149e+03,9.182e+04
70.1,9.715e+04,4.130e+03,2.752e+03,1.040e+05
71.6,1.052e+05,4.841e+03,3.240e+03,1.132e+05
73.2,1.262e+05,5.292e+03,2.964e+03,1.344e+05
74.8,1.523e+05,6.259e+03,2.766e+03,1.614e+05
76.3,1.733e+05,7.795e+03,3.031e+03,1.842e+05
77.9,1.780e+05,8.702e+03,3.156e+03,1.899e+05
79.4,1.741e+05,8.931e+03,2.779e+03,1.858e+05
81.0,1.940e+05,1.145e+04,2.965e+03,2.084e+05
82.6,2.405e+05,1.621e+04,3.965e+03,2.606e+05
84.1,2.746e+05,2.113e+04,5.328e+03,3.011e+05
85.7,2.604e+05,2.519e+04,7.045e+03,2.926e+05
87.2,1.956e+05,2.310e+04,7.915e+03,2.266e+05
88.8,1.267e+05,1.591e+04,7.538e+03,1.502e+05
90.3,9.227e+04,1.051e+04,7.354e+03,1.101e+05
91.9,8.970e+04,8.564e+03,6.437e+03,1.047e+05
93.5,7.306e+04,7.080e+03,5.477e+03,8.562e+04
95.0,5.226e+04,3.862e+03,3.958e+03,6.008e+04
96.6,4.171e+04,1.158e+03,2.203e+03,4.507e+04
98.1,3.513e+04,1.030e+03,8.870e+02,3.705e+04
99.7,2.746e+04,2.680e+03,4.454e+02,3.059e+04
101.2,2.621e+04,4.780e+03,7.107e+02,3.170e+04
102.8,2.927e+04,5.110e+03,9.991e+02,3.538e+04
104.4,2.461e+04,3.311e+03,7.267e+02,2.865e+04
105.9,1.913e+04,1.730e+03,3.327e+02,2.119e+04
107.5,1.398e+04,9.756e+02,2.030e+02,1.516e+04
109.0,1.178e+04,8.897e+02,2.799e+02,1.295e+04
110.6,1.421e+04,1.252e+03,3.583e+02,1.582e+04
112.1,2.056e+04,3.360e+03,2.520e+02,2.417e+04
113.7,2.772e+04,6.576e+03,1.393e+02,3.443e+04
115.3,3.231e+04,7.313e+03,1.111e+02,3.973e+04
116.8,3.265e+04,6.429e+03,9.787e+01,3.917e+04
118.4,3.153e+04,5.915e+03,1.820e+02,3.763e+04
119.9,3.424e+04,4.667e+03,3.120e+02,3.922e+04
121.5,4.449e+04,3.580e+03,3.418e+02,4.841e+04
123.0,5.688e+04,3.539e+03,2.782e+02,6.070e+04
124.6,6.443e+04,4.568e+03,2.057e+02,6.920e+04
126.2,6.967e+04,5.625e+03,1.910e+02,7.549e+04
127.7,7.869e+04,6.059e+03,2.079e+02,8.495e+04
129.3,8.597e+04,7.904e+03,2.125e+02,9.409e+04
130.8,8.653e+04,9.572e+03,2.150e+02,9.632e+04
132.4,6.096e+04,6.828e+03,1.763e+02,6.796e+04
134.0,1.257e+04,1.471e+03,7.996e+01,1.412e+04
135.5,3.398e+03,6.280e+02,5.545e+01,4.081e+03
137.1,3.515e+03,7.304e+02,6.078e+01,4.306e+03
138.6,3.249e+03,8.005e+02,6.542e+01,4.115e+03
140.2,2.991e+03,8.819e+02,5.965e+01,3.932e+03
141.7,3.002e+03,1.046e+03,6.098e+01,4.109e+03
143.3,3.173e+03,1.175e+03,6.377e+01,4.412e+03
144.9,3.474e+03,1.148e+03,6.645e+01,4.688e+03
146.4,3.600e+03,1.028e+03,6.313e+01,4.691e+03
148.0,3.170e+03,9.170e+02,6.109e+01,4.148e+03
149.5,2.792e+03,8.658e+02,6.519e+01,3.723e+03
151.1,2.464e+03,7.385e+02,6.180e+01,3.265e+03
152.6,2.220e+03,6.481e+02,5.610e+01,2.924e+03
154.2,2.182e+03,5.728e+02,5.780e+01,2.813e+03
155.8,1.958e+03,4.814e+02,5.684e+01,2.496e+03
157.3,1.561e+03,3.719e+02,5.249e+01,1.985e+03
158.9,1.255e+03,2.722e+02,4.923e+01,1.576e+03
160.4,1.049e+03,2.260e+02,5.132e+01,1.327e+03
162.0,9.998e+02,2.647e+02,6.148e+01,1.326e+03
163.5,1.039e+03,2.760e+02,6.004e+01,1.375e+03
165.1,9.983e+02,1.855e+02,4.982e+01,1.234e+03
166.7,1.126e+03,1.681e+02,4.963e+01,1.344e+03
168.2,1.209e+03,1.720e+02,4.956e+01,1.430e+03
169.8,1.302e+03,1.754e+02,4.963e+01,1.527e+03
171.3,1.520e+03,1.967e+02,5.202e+01,1.769e+03
172.9,1.657e+03,2.054e+02,5.556e+01,1.918e+03
174.4,1.860e+03,2.161e+02,5.430e+01,2.130e+03
176.0,1.925e+03,2.448e+02,5.203e+01,2.222e+03
177.6,2.020e+03,2.777e+02,5.085e+01,2.349e+03
179.1,1.987e+03,2.688e+02,5.386e+01,2.309e+03
180.7,2.021e+03,2.586e+02,5.800e+01,2.338e+03
182.2,2.261e+03,3.489e+02,6.793e+01,2.678e+03
183.8,2.252e+03,3.265e+02,6.603e+01,2.644e+03
185.3,2.207e+03,2.044e+02,6.144e+01,2.473e+03
186.9,2.522e+03,1.790e+02,5.820e+01,2.759e+03
188.5,2.957e+03,1.759e+02,5.873e+01,3.191e+03
190.0,3.333e+03,1.917e+02,6.259e+01,3.587e+03
191.6,3.621e+03,2.368e+02,6.153e+01,3.919e+03
193.1,3.367e+03,2.528e+02,6.318e+01,3.683e+03
194.7,2.925e+03,2.139e+02,6.876e+01,3.207e+03
196.3,2.970e+03,1.651e+02,6.778e+01,3.203e+03
197.8,3.220e+03,1.409e+02,6.543e+01,3.426e+03
199.4,3.235e+03,1.238e+02,6.680e+01,3.426e+03
