freq,psd_x,psd_y,psd_z,psd_xyz
0.0,2.798e+02,9.195e+00,1.092e+01,2.999e+02
1.5,1.700e+02,2.558e+01,4.612e+01,2.417e+02
3.1,3.491e+01,2.717e+01,5.467e+01,1.168e+02
4.6,3.616e+02,2.879e+01,5.488e+01,4.453e+02
6.2,1.322e+03,3.078e+01,5.493e+01,1.408e+03
7.7,2.174e+03,3.239e+01,5.316e+01,2.260e+03
9.3,2.873e+03,3.745e+01,5.492e+01,2.966e+03
10.8,3.736e+03,3.698e+01,5.564e+01,3.829e+03
12.4,4.905e+03,3.517e+01,5.729e+01,4.997e+03
13.9,6.250e+03,3.533e+01,5.929e+01,6.344e+03
15.5,7.764e+03,3.575e+01,5.731e+01,7.857e+03
17.0,9.425e+03,3.498e+01,6.214e+01,9.522e+03
18.5,1.123e+04,3.770e+01,6.005e+01,1.133e+04
20.1,1.346e+04,4.347e+01,6.054e+01,1.356e+04
21.6,1.647e+04,4.581e+01,6.246e+01,1.658e+04
23.2,1.992e+04,4.040e+01,5.843e+01,2.002e+04
24.7,2.304e+04,4.084e+01,6.391e+01,2.315e+04
26.3,2.569e+04,4.182e+01,6.338e+01,2.579e+04
27.8,2.850e+04,4.645e+01,6.270e+01,2.861e+04
29.4,3.166e+04,4.478e+01,6.698e+01,3.177e+04
30.9,3.543e+04,4.417e+01,6.835e+01,3.554e+04
32.5,4.049e+04,4.389e+01,6.452e+01,4.060e+04
34.0,4.667e+04,4.370e+01,6.639e+01,4.678e+04
35.5,5.266e+04,4.311e+01,6.926e+01,5.277e+04
37.1,6.092e+04,4.233e+01,6.752e+01,6.103e+04
38.6,6.956e+04,4.346e+01,6.277e+01,6.967e+04
40.2,7.646e+04,4.052e+01,6.471e+01,7.656e+04
41.7,8.431e+04,3.703e+01,7.017e+01,8.442e+04
43.3,9.354e+04,3.224e+01,6.941e+01,9.364e+04
44.8,1.043e+05,2.838e+01,6.538e+01,1.044e+05
46.4,1.168e+05,2.704e+01,7.182e+01,1.169e+05
47.9,1.314e+05,3.117e+01,8.375e+01,1.315e+05
49.5,1.499e+05,3.411e+01,9.013e+01,1.500e+05
51.0,1.718e+05,3.161e+01,1.085e+02,1.720e+05
52.5,1.951e+05,4.271e+01,1.401e+02,1.952e+05
54.1,2.267e+05,7.356e+01,1.647e+02,2.269e+05
55.6,2.600e+05,1.252e+02,1.934e+02,2.603e+05
57.2,3.134e+05,1.843e+02,1.786e+02,3.137e+05
58.7,3.784e+05,2.433e+02,1.980e+02,3.789e+05
60.3,4.506e+05,3.222e+02,3.220e+02,4.512e+05
61.8,5.892e+05,3.835e+02,6.303e+02,5.902e+05
63.4,7.269e+05,3.279e+02,1.131e+03,7.284e+05
64.9,7.655e+05,2.737e+02,1.247e+03,7.671e+05
66.5,8.508e+05,2.846e+02,1.642e+03,8.528e+05
68.0,8.468e+05,2.733e+02,2.682e+03,8.498e+05
69.5,7.280e+05,3.049e+02,4.890e+03,7.332e+05
71.1,5.703e+05,9.531e+02,8.068e+03,5.793e+05
72.6,4.612e+05,2.105e+03,9.190e+03,4.725e+05
74.2,3.801e+05,3.851e+03,8.970e+03,3.929e+05
75.7,3.244e+05,5.451e+03,8.042e+03,3.379e+05
77.3,2.828e+05,7.066e+03,7.755e+03,2.976e+05
78.8,2.404e+05,8.258e+03,7.530e+03,2.562e+05
80.4,2.060e+05,8.505e+03,6.622e+03,2.211e+05
81.9,1.747e+05,9.037e+03,5.957e+03,1.896e+05
83.5,1.350e+05,1.031e+04,6.534e+03,1.518e+05
85.0,9.954e+04,1.167e+04,7.209e+03,1.184e+05
86.5,7.750e+04,1.229e+04,6.765e+03,9.655e+04
88.1,5.620e+04,1.175e+04,6.129e+03,7.408e+04
