freq,psd_x,psd_y,psd_z,psd_xyz
0.0,8.266e+00,6.414e+02,4.745e+01,6.971e+02
1.6,2.606e+01,3.723e+02,8.333e+01,4.817e+02
3.1,2.584e+01,3.558e+01,6.387e+01,1.253e+02
4.7,2.647e+01,4.055e+02,6.798e+01,5.000e+02
6.2,2.826e+01,1.460e+03,7.431e+01,1.563e+03
7.8,3.595e+01,2.499e+03,7.394e+01,2.609e+03
9.3,5.506e+01,3.420e+03,8.474e+01,3.560e+03
10.9,4.901e+01,4.341e+03,9.294e+01,4.483e+03
12.5,4.342e+01,5.179e+03,8.607e+01,5.309e+03
14.0,4.843e+01,6.739e+03,9.165e+01,6.880e+03
15.6,6.375e+01,9.199e+03,9.875e+01,9.362e+03
17.1,7.345e+01,1.185e+04,1.107e+02,1.204e+04
18.7,7.247e+01,1.473e+04,1.229e+02,1.492e+04
20.2,9.505e+01,1.759e+04,1.206e+02,1.780e+04
21.8,1.322e+02,2.119e+04,1.159e+02,2.144e+04
23.4,1.403e+02,2.583e+04,1.133e+02,2.609e+04
24.9,1.390e+02,3.128e+04,1.239e+02,3.154e+04
26.5,1.752e+02,3.772e+04,1.334e+02,3.803e+04
28.0,2.285e+02,4.564e+04,1.357e+02,4.600e+04
29.6,2.746e+02,5.564e+04,1.338e+02,5.605e+04
31.1,3.249e+02,6.820e+04,1.240e+02,6.864e+04
32.7,3.938e+02,8.446e+04,1.219e+02,8.498e+04
34.2,4.932e+02,1.065e+05,1.099e+02,1.071e+05
35.8,6.399e+02,1.382e+05,1.054e+02,1.390e+05
37.4,8.443e+02,1.859e+05,1.189e+02,1.868e+05
38.9,1.173e+03,2.594e+05,1.004e+02,2.607e+05
40.5,1.785e+03,3.890e+05,8.950e+01,3.909e+05
42.0,3.099e+03,6.958e+05,2.964e+02,6.992e+05
43.6,5.892e+03,1.463e+06,1.703e+03,1.471e+06
45.1,8.686e+03,2.097e+06,7.083e+03,2.113e+06
46.7,1.061e+04,2.016e+06,1.527e+04,2.042e+06
48.3,1.030e+04,1.583e+06,1.903e+04,1.613e+06
