freq,psd_x,psd_y,psd_z,psd_xyz
0.0,9.388e+01,5.898e+01,6.471e+02,8.000e+02
1.5,3.974e+02,1.835e+02,4.370e+02,1.018e+03
3.0,4.165e+02,1.840e+02,1.338e+02,7.343e+02
4.5,4.224e+02,2.003e+02,4.213e+02,1.044e+03
6.1,3.897e+02,2.012e+02,1.355e+03,1.945e+03
7.6,3.941e+02,1.873e+02,2.350e+03,2.931e+03
9.1,3.836e+02,1.740e+02,2.655e+03,3.212e+03
10.6,3.246e+02,1.594e+02,3.330e+03,3.814e+03
12.1,2.455e+02,1.296e+02,4.587e+03,4.962e+03
13.6,1.668e+02,9.945e+01,5.893e+03,6.159e+03
15.2,9.703e+01,7.188e+01,7.381e+03,7.550e+03
16.7,7.801e+01,6.651e+01,9.143e+03,9.287e+03
18.2,6.269e+01,5.981e+01,1.128e+04,1.140e+04
19.7,4.819e+01,4.924e+01,1.417e+04,1.427e+04
21.2,4.651e+01,5.928e+01,1.773e+04,1.783e+04
22.7,4.624e+01,7.573e+01,2.032e+04,2.044e+04
24.3,4.544e+01,6.847e+01,2.290e+04,2.302e+04
25.8,4.779e+01,7.796e+01,2.617e+04,2.630e+04
27.3,4.705e+01,9.450e+01,2.989e+04,3.003e+04
28.8,5.738e+01,1.136e+02,3.471e+04,3.489e+04
30.3,6.700e+01,1.261e+02,4.052e+04,4.072e+04
31.8,8.101e+01,1.360e+02,4.698e+04,4.719e+04
33.4,9.763e+01,1.664e+02,5.540e+04,5.567e+04
34.9,1.202e+02,1.963e+02,6.412e+04,6.444e+04
36.4,1.479e+02,2.400e+02,7.300e+04,7.339e+04
37.9,1.869e+02,2.926e+02,8.360e+04,8.408e+04
39.4,2.276e+02,3.554e+02,9.637e+04,9.696e+04
40.9,2.776e+02,4.398e+02,1.115e+05,1.123e+05
42.5,3.679e+02,5.336e+02,1.315e+05,1.324e+05
44.0,4.547e+02,6.842e+02,1.569e+05,1.580e+05
45.5,6.009e+02,9.109e+02,1.863e+05,1.878e+05
47.0,8.786e+02,1.274e+03,2.196e+05,2.217e+05
48.5,1.294e+03,1.808e+03,2.634e+05,2.665e+05
50.0,1.886e+03,2.523e+03,3.258e+05,3.302e+05
51.6,2.413e+03,3.365e+03,4.082e+05,4.140e+05
53.1,3.418e+03,4.269e+03,5.219e+05,5.295e+05
54.6,5.783e+03,5.589e+03,6.833e+05,6.947e+05
56.1,9.290e+03,8.097e+03,9.330e+05,9.504e+05
57.6,1.657e+04,1.395e+04,1.372e+06,1.403e+06
59.1,3.827e+04,2.183e+04,2.148e+06,2.208e+06
60.7,5.569e+04,3.176e+04,3.132e+06,3.219e+06
62.2,6.632e+04,4.524e+04,3.617e+06,3.728e+06
63.7,7.599e+04,4.717e+04,3.191e+06,3.314e+06
65.2,8.107e+04,3.734e+04,2.448e+06,2.567e+06
66.7,9.211e+04,2.704e+04,1.834e+06,1.953e+06
68.2,9.079e+04,2.052e+04,1.367e+06,1.479e+06
69.8,8.160e+04,1.726e+04,1.035e+06,1.134e+06
71.3,6.700e+04,1.592e+04,7.898e+05,8.727e+05
72.8,5.181e+04,1.499e+04,6.117e+05,6.785e+05
74.3,3.775e+04,1.340e+04,4.686e+05,5.197e+05
75.8,2.504e+04,1.109e+04,3.515e+05,3.876e+05
77.3,1.794e+04,7.898e+03,2.604e+05,2.863e+05
78.9,1.526e+04,5.251e+03,1.893e+05,2.098e+05
80.4,1.318e+04,4.102e+03,1.377e+05,1.550e+05
81.9,1.001e+04,4.904e+03,1.187e+05,1.336e+05
83.4,7.833e+03,6.487e+03,1.482e+05,1.625e+05
84.9,6.554e+03,1.016e+04,2.799e+05,2.966e+05
86.4,5.540e+03,1.316e+04,3.952e+05,4.139e+05
88.0,5.551e+03,1.240e+04,3.730e+05,3.910e+05
89.5,7.339e+03,1.101e+04,3.039e+05,3.222e+05
91.0,9.583e+03,1.123e+04,2.585e+05,2.793e+05
92.5,9.522e+03,1.339e+04,2.399e+05,2.628e+05
94.0,9.177e+03,1.434e+04,1.975e+05,2.210e+05
95.5,9.286e+03,1.398e+04,1.453e+05,1.686e+05
97.1,7.419e+03,1.198e+04,1.132e+05,1.326e+05
98.6,3.818e+03,9.953e+03,1.209e+05,1.347e+05
100.1,1.790e+03,1.208e+04,1.745e+05,1.884e+05
101.6,3.535e+03,2.411e+04,2.366e+05,2.642e+05
103.1,9.531e+03,4.296e+04,2.669e+05,3.194e+05
104.6,1.786e+04,5.885e+04,2.786e+05,3.554e+05
106.2,2.686e+04,7.324e+04,2.755e+05,3.756e+05
107.7,3.469e+04,8.948e+04,2.597e+05,3.839e+05
109.2,3.988e+04,1.021e+05,2.319e+05,3.739e+05
110.7,3.919e+04,1.028e+05,2.006e+05,3.426e+05
112.2,4.179e+04,1.100e+05,1.794e+05,3.312e+05
113.7,4.976e+04,1.236e+05,1.759e+05,3.493e+05
115.3,5.740e+04,1.315e+05,1.825e+05,3.715e+05
116.8,6.339e+04,1.397e+05,1.819e+05,3.849e+05
118.3,5.853e+04,1.347e+05,1.780e+05,3.712e+05
119.8,4.401e+04,1.115e+05,1.549e+05,3.104e+05
121.3,4.229e+04,1.074e+05,1.269e+05,2.766e+05
122.8,4.158e+04,1.089e+05,1.212e+05,2.717e+05
124.4,3.823e+04,1.088e+05,1.249e+05,2.719e+05
125.9,3.487e+04,1.072e+05,1.226e+05,2.646e+05
127.4,3.160e+04,1.031e+05,1.153e+05,2.500e+05
128.9,2.933e+04,9.893e+04,1.037e+05,2.320e+05
130.4,2.674e+04,9.270e+04,8.762e+04,2.071e+05
131.9,2.210e+04,7.732e+04,6.517e+04,1.646e+05
133.5,8.826e+03,3.053e+04,2.448e+04,6.384e+04
135.0,1.739e+03,5.454e+03,4.932e+03,1.213e+04
136.5,1.511e+03,4.514e+03,4.678e+03,1.070e+04
138.0,1.480e+03,4.333e+03,5.310e+03,1.112e+04
139.5,1.381e+03,4.031e+03,6.222e+03,1.163e+04
141.0,1.208e+03,3.551e+03,7.031e+03,1.179e+04
142.6,1.018e+03,2.920e+03,7.135e+03,1.107e+04
144.1,1.036e+03,2.901e+03,7.195e+03,1.113e+04
145.6,1.001e+03,2.723e+03,7.471e+03,1.119e+04
147.1,7.201e+02,1.888e+03,6.909e+03,9.517e+03
148.6,5.335e+02,1.315e+03,6.134e+03,7.982e+03
150.1,4.848e+02,1.091e+03,5.167e+03,6.742e+03
151.7,5.806e+02,1.397e+03,4.569e+03,6.547e+03
153.2,4.639e+02,1.086e+03,4.226e+03,5.776e+03
154.7,3.451e+02,5.346e+02,4.147e+03,5.027e+03
156.2,3.311e+02,4.516e+02,4.052e+03,4.835e+03
157.7,3.681e+02,6.887e+02,4.014e+03,5.071e+03
159.2,4.686e+02,9.360e+02,4.014e+03,5.418e+03
160.8,5.597e+02,1.131e+03,4.083e+03,5.774e+03
162.3,6.770e+02,1.485e+03,4.476e+03,6.638e+03
163.8,7.780e+02,1.852e+03,5.188e+03,7.818e+03
165.3,8.414e+02,2.243e+03,6.200e+03,9.284e+03
166.8,8.826e+02,2.561e+03,7.150e+03,1.059e+04
168.3,8.670e+02,2.654e+03,7.414e+03,1.093e+04
169.9,8.061e+02,2.350e+03,7.436e+03,1.059e+04
171.4,7.471e+02,1.970e+03,7.441e+03,1.016e+04
172.9,7.849e+02,1.853e+03,7.415e+03,1.005e+04
174.4,1.026e+03,2.179e+03,7.972e+03,1.118e+04
175.9,1.333e+03,2.854e+03,9.457e+03,1.364e+04
177.4,1.543e+03,3.366e+03,1.077e+04,1.567e+04
179.0,1.415e+03,3.309e+03,1.094e+04,1.567e+04
180.5,1.040e+03,2.957e+03,9.691e+03,1.369e+04
182.0,8.474e+02,2.163e+03,7.243e+03,1.025e+04
183.5,7.083e+02,1.026e+03,4.910e+03,6.644e+03
185.0,4.743e+02,5.683e+02,2.995e+03,4.037e+03
186.5,3.910e+02,4.864e+02,1.902e+03,2.779e+03
188.0,3.604e+02,4.785e+02,1.234e+03,2.073e+03
189.6,2.989e+02,5.005e+02,1.019e+03,1.818e+03
191.1,2.506e+02,6.200e+02,1.394e+03,2.265e+03
192.6,2.629e+02,7.920e+02,2.179e+03,3.234e+03
194.1,2.764e+02,1.108e+03,2.904e+03,4.288e+03
195.6,3.376e+02,1.338e+03,3.708e+03,5.383e+03
197.1,5.595e+02,1.356e+03,5.110e+03,7.025e+03
198.7,7.238e+02,1.642e+03,7.640e+03,1.001e+04
