freq,psd_x,psd_y,psd_z,psd_xyz
0.0,1.438e+01,8.287e+01,7.377e+02,8.349e+02
1.6,2.260e+01,6.409e+01,4.254e+02,5.121e+02
3.1,1.913e+01,2.213e+01,4.238e+01,8.365e+01
4.7,1.891e+01,2.126e+01,3.963e+02,4.365e+02
6.2,2.511e+01,2.491e+01,1.457e+03,1.507e+03
7.8,7.848e+01,2.483e+01,2.502e+03,2.605e+03
9.3,8.005e+01,2.607e+01,2.593e+03,2.699e+03
10.9,3.162e+01,3.224e+01,3.059e+03,3.123e+03
12.4,2.138e+01,2.912e+01,4.456e+03,4.506e+03
14.0,2.087e+01,2.624e+01,6.454e+03,6.502e+03
15.5,2.534e+01,2.915e+01,9.157e+03,9.212e+03
17.1,2.857e+01,3.482e+01,1.176e+04,1.182e+04
18.6,3.315e+01,4.505e+01,1.441e+04,1.448e+04
20.2,3.709e+01,4.124e+01,1.762e+04,1.769e+04
21.7,3.295e+01,7.138e+01,2.129e+04,2.139e+04
23.3,2.895e+01,9.613e+01,2.617e+04,2.630e+04
24.8,4.722e+01,1.153e+02,3.272e+04,3.289e+04
26.4,5.655e+01,1.648e+02,4.067e+04,4.090e+04
27.9,6.420e+01,2.376e+02,5.052e+04,5.082e+04
29.5,7.918e+01,3.288e+02,6.369e+04,6.410e+04
31.0,9.943e+01,4.757e+02,8.148e+04,8.205e+04
32.6,1.295e+02,6.478e+02,1.057e+05,1.065e+05
34.1,1.720e+02,9.552e+02,1.406e+05,1.418e+05
35.7,3.060e+02,1.842e+03,2.016e+05,2.037e+05
37.2,5.904e+02,4.055e+03,3.147e+05,3.193e+05
38.8,1.151e+03,7.643e+03,5.034e+05,5.122e+05
40.3,3.566e+03,1.540e+04,9.337e+05,9.526e+05
41.9,1.082e+04,3.701e+04,1.901e+06,1.949e+06
43.4,1.456e+04,5.747e+04,2.482e+06,2.554e+06
45.0,1.143e+04,6.169e+04,2.208e+06,2.282e+06
46.5,1.164e+04,6.084e+04,1.953e+06,2.025e+06
48.1,1.025e+04,5.562e+04,1.625e+06,1.691e+06
49.6,7.966e+03,5.235e+04,1.249e+06,1.309e+06
51.2,6.884e+03,5.901e+04,1.032e+06,1.098e+06
52.7,6.087e+03,6.325e+04,8.855e+05,9.548e+05
54.3,5.284e+03,5.900e+04,7.433e+05,8.076e+05
55.8,3.756e+03,4.835e+04,6.050e+05,6.571e+05
57.4,2.046e+03,4.102e+04,5.183e+05,5.613e+05
58.9,8.329e+02,3.803e+04,4.581e+05,4.970e+05
60.5,3.983e+02,3.465e+04,3.837e+05,4.188e+05
62.0,8.889e+02,2.925e+04,3.085e+05,3.387e+05
63.6,1.291e+03,2.613e+04,2.490e+05,2.764e+05
65.1,1.609e+03,2.641e+04,2.147e+05,2.427e+05
66.7,2.736e+03,3.030e+04,1.925e+05,2.256e+05
68.2,2.498e+03,4.831e+04,1.891e+05,2.399e+05
69.8,1.953e+03,6.495e+04,1.760e+05,2.430e+05
71.4,3.201e+03,6.372e+04,1.476e+05,2.145e+05
72.9,3.758e+03,5.233e+04,1.171e+05,1.732e+05
74.5,2.709e+03,4.400e+04,9.889e+04,1.456e+05
76.0,2.651e+03,4.019e+04,9.199e+04,1.348e+05
77.6,2.454e+03,3.618e+04,8.415e+04,1.228e+05
79.1,1.858e+03,3.470e+04,7.052e+04,1.071e+05
80.7,1.269e+03,4.259e+04,6.517e+04,1.090e+05
82.2,1.268e+03,6.409e+04,7.353e+04,1.389e+05
83.8,1.348e+03,9.885e+04,8.953e+04,1.897e+05
85.3,3.125e+03,1.247e+05,9.245e+04,2.203e+05
86.9,8.320e+03,1.208e+05,7.626e+04,2.053e+05
88.4,1.840e+04,1.049e+05,5.762e+04,1.810e+05
90.0,1.727e+04,8.596e+04,4.782e+04,1.510e+05
91.5,8.048e+03,7.773e+04,4.128e+04,1.271e+05
93.1,3.346e+03,7.078e+04,3.261e+04,1.067e+05
94.6,2.776e+03,5.537e+04,2.715e+04,8.529e+04
96.2,3.450e+03,3.863e+04,2.527e+04,6.735e+04
97.7,5.552e+03,2.588e+04,2.864e+04,6.007e+04
99.3,9.810e+03,3.659e+04,4.194e+04,8.834e+04
100.8,1.405e+04,7.923e+04,5.820e+04,1.515e+05
102.4,1.316e+04,1.116e+05,6.043e+04,1.852e+05
103.9,1.067e+04,1.048e+05,5.256e+04,1.680e+05
105.5,9.421e+03,9.891e+04,5.060e+04,1.589e+05
107.0,1.006e+04,1.067e+05,5.514e+04,1.719e+05
108.6,1.330e+04,1.266e+05,6.484e+04,2.047e+05
110.1,1.970e+04,2.142e+05,8.717e+04,3.211e+05
111.7,2.248e+04,3.246e+05,9.946e+04,4.466e+05
113.2,2.243e+04,3.714e+05,9.120e+04,4.850e+05
114.8,2.532e+04,3.759e+05,7.952e+04,4.807e+05
116.3,2.381e+04,3.473e+05,6.922e+04,4.403e+05
117.9,2.032e+04,3.189e+05,6.508e+04,4.043e+05
119.4,2.107e+04,3.279e+05,6.290e+04,4.119e+05
121.0,2.026e+04,3.234e+05,5.606e+04,3.997e+05
122.5,1.832e+04,3.152e+05,4.827e+04,3.818e+05
124.1,1.762e+04,3.120e+05,4.064e+04,3.703e+05
125.6,1.763e+04,3.057e+05,3.366e+04,3.570e+05
127.2,1.720e+04,2.862e+05,2.782e+04,3.312e+05
128.7,1.660e+04,2.556e+05,2.204e+04,2.943e+05
130.3,1.698e+04,2.136e+05,1.568e+04,2.462e+05
131.8,1.793e+04,1.629e+05,1.104e+04,1.919e+05
133.4,1.482e+04,7.390e+04,6.514e+03,9.523e+04
134.9,1.499e+04,2.168e+04,5.139e+03,4.180e+04
136.5,1.760e+04,1.770e+04,5.435e+03,4.074e+04
138.0,2.221e+04,1.555e+04,5.687e+03,4.344e+04
139.6,2.849e+04,1.442e+04,7.131e+03,5.005e+04
141.1,3.148e+04,1.139e+04,7.555e+03,5.042e+04
142.7,3.124e+04,9.128e+03,6.342e+03,4.671e+04
144.3,3.067e+04,8.326e+03,5.801e+03,4.480e+04
145.8,2.910e+04,8.150e+03,5.921e+03,4.317e+04
147.4,2.682e+04,7.569e+03,5.419e+03,3.980e+04
148.9,2.808e+04,6.043e+03,5.228e+03,3.935e+04
150.5,2.938e+04,4.204e+03,4.853e+03,3.844e+04
152.0,3.184e+04,3.523e+03,5.078e+03,4.045e+04
153.6,3.443e+04,2.794e+03,5.561e+03,4.278e+04
155.1,3.947e+04,2.324e+03,6.441e+03,4.824e+04
156.7,4.531e+04,2.181e+03,7.675e+03,5.516e+04
158.2,5.233e+04,2.519e+03,9.195e+03,6.404e+04
159.8,5.937e+04,3.109e+03,1.105e+04,7.353e+04
161.3,6.527e+04,3.933e+03,1.296e+04,8.216e+04
162.9,7.012e+04,5.223e+03,1.509e+04,9.043e+04
164.4,7.274e+04,5.930e+03,1.710e+04,9.577e+04
166.0,7.802e+04,6.359e+03,1.903e+04,1.034e+05
167.5,8.796e+04,8.379e+03,2.153e+04,1.179e+05
169.1,1.009e+05,1.129e+04,2.475e+04,1.369e+05
170.6,1.111e+05,1.335e+04,2.768e+04,1.522e+05
172.2,1.134e+05,1.400e+04,2.856e+04,1.559e+05
173.7,1.117e+05,1.348e+04,2.899e+04,1.542e+05
175.3,1.161e+05,1.297e+04,3.181e+04,1.608e+05
176.8,1.103e+05,1.185e+04,3.219e+04,1.544e+05
178.4,9.934e+04,1.036e+04,3.097e+04,1.407e+05
179.9,8.820e+04,9.858e+03,3.001e+04,1.281e+05
181.5,7.277e+04,9.591e+03,2.657e+04,1.089e+05
183.0,6.610e+04,9.681e+03,2.557e+04,1.013e+05
184.6,6.603e+04,1.076e+04,2.664e+04,1.034e+05
186.1,6.066e+04,1.059e+04,2.543e+04,9.668e+04
187.7,5.029e+04,9.758e+03,2.178e+04,8.183e+04
189.2,4.301e+04,1.096e+04,1.840e+04,7.237e+04
190.8,3.498e+04,1.153e+04,1.464e+04,6.114e+04
192.3,2.464e+04,9.896e+03,1.083e+04,4.537e+04
193.9,1.771e+04,7.979e+03,8.191e+03,3.388e+04
195.4,1.403e+04,6.691e+03,6.501e+03,2.723e+04
197.0,1.045e+04,5.934e+03,4.944e+03,2.133e+04
198.5,7.774e+03,5.348e+03,3.846e+03,1.697e+04
