freq,psd_x,psd_y,psd_z,psd_xyz
0.0,3.564e+01,5.078e+01,6.285e+02,7.149e+02
1.6,3.706e+01,4.363e+01,3.673e+02,4.480e+02
3.1,2.242e+01,1.919e+01,3.872e+01,8.033e+01
4.7,2.426e+01,1.848e+01,4.147e+02,4.574e+02
6.3,3.340e+01,2.032e+01,1.529e+03,1.583e+03
7.8,9.737e+01,2.507e+01,2.659e+03,2.782e+03
9.4,8.867e+01,2.742e+01,2.628e+03,2.744e+03
11.0,3.908e+01,3.316e+01,3.319e+03,3.391e+03
12.5,2.995e+01,3.436e+01,4.913e+03,4.977e+03
14.1,2.815e+01,3.521e+01,6.997e+03,7.060e+03
15.7,2.962e+01,4.345e+01,9.550e+03,9.623e+03
17.2,3.373e+01,5.843e+01,1.220e+04,1.229e+04
18.8,3.845e+01,7.587e+01,1.489e+04,1.501e+04
20.3,4.441e+01,6.523e+01,1.815e+04,1.826e+04
21.9,4.858e+01,7.722e+01,2.285e+04,2.298e+04
23.5,5.838e+01,1.869e+02,2.899e+04,2.924e+04
25.0,1.026e+02,2.578e+02,3.636e+04,3.672e+04
26.6,1.346e+02,3.405e+02,4.529e+04,4.576e+04
28.2,1.602e+02,4.687e+02,5.715e+04,5.778e+04
29.7,2.214e+02,6.276e+02,7.380e+04,7.465e+04
31.3,3.639e+02,9.665e+02,9.886e+04,1.002e+05
32.9,6.124e+02,1.532e+03,1.363e+05,1.385e+05
34.4,9.910e+02,2.406e+03,1.996e+05,2.030e+05
36.0,1.782e+03,3.935e+03,3.139e+05,3.196e+05
37.6,6.131e+03,7.774e+03,5.725e+05,5.864e+05
39.1,2.478e+04,1.737e+04,1.152e+06,1.195e+06
40.7,4.430e+04,2.697e+04,1.594e+06,1.666e+06
42.3,4.653e+04,2.997e+04,1.572e+06,1.649e+06
43.8,4.243e+04,2.916e+04,1.350e+06,1.422e+06
45.4,3.647e+04,2.879e+04,1.151e+06,1.216e+06
47.0,2.995e+04,2.789e+04,9.887e+05,1.047e+06
48.5,2.405e+04,2.617e+04,8.669e+05,9.171e+05
50.1,2.012e+04,2.626e+04,7.621e+05,8.085e+05
51.6,1.856e+04,2.925e+04,6.609e+05,7.087e+05
53.2,1.564e+04,3.063e+04,5.782e+05,6.244e+05
54.8,1.124e+04,2.953e+04,5.030e+05,5.438e+05
56.3,5.985e+03,2.418e+04,3.996e+05,4.298e+05
57.9,2.656e+03,1.866e+04,3.002e+05,3.215e+05
59.5,1.617e+03,1.439e+04,2.378e+05,2.538e+05
61.0,3.780e+03,1.021e+04,1.908e+05,2.048e+05
62.6,1.424e+04,8.573e+03,1.585e+05,1.813e+05
64.2,1.762e+04,1.505e+04,1.588e+05,1.915e+05
65.7,1.125e+04,2.115e+04,1.564e+05,1.888e+05
67.3,8.178e+03,2.170e+04,1.345e+05,1.644e+05
68.9,4.541e+03,2.247e+04,1.213e+05,1.483e+05
70.4,3.981e+03,1.781e+04,1.001e+05,1.219e+05
72.0,2.629e+03,1.254e+04,7.754e+04,9.271e+04
73.6,3.738e+03,1.020e+04,6.081e+04,7.475e+04
75.1,4.461e+03,1.337e+04,5.437e+04,7.220e+04
76.7,2.954e+03,1.978e+04,5.663e+04,7.937e+04
78.3,3.801e+03,2.479e+04,5.835e+04,8.694e+04
79.8,6.843e+03,2.517e+04,4.827e+04,8.028e+04
81.4,6.747e+03,3.125e+04,4.472e+04,8.272e+04
83.0,8.584e+03,4.677e+04,5.389e+04,1.092e+05
84.5,1.001e+04,6.998e+04,6.758e+04,1.476e+05
