freq,psd_x,psd_y,psd_z,psd_xyz
0.0,9.129e+02,3.813e+01,3.163e+01,9.827e+02
1.6,5.282e+02,3.934e+01,4.081e+01,6.084e+02
3.1,3.495e+01,2.451e+01,2.957e+01,8.903e+01
4.7,4.026e+02,2.105e+01,2.579e+01,4.494e+02
6.2,1.404e+03,2.086e+01,2.762e+01,1.452e+03
7.8,2.287e+03,2.320e+01,4.075e+01,2.351e+03
9.4,2.691e+03,2.265e+01,4.248e+01,2.756e+03
10.9,3.733e+03,2.344e+01,3.044e+01,3.787e+03
12.5,5.092e+03,2.282e+01,2.711e+01,5.141e+03
14.0,6.533e+03,2.131e+01,2.653e+01,6.581e+03
15.6,8.173e+03,2.523e+01,2.930e+01,8.228e+03
17.2,1.008e+04,3.535e+01,2.693e+01,1.014e+04
18.7,1.222e+04,4.215e+01,2.691e+01,1.229e+04
20.3,1.470e+04,3.518e+01,2.827e+01,1.476e+04
21.8,1.816e+04,4.490e+01,2.630e+01,1.823e+04
23.4,2.198e+04,4.851e+01,2.684e+01,2.206e+04
25.0,2.446e+04,3.326e+01,2.776e+01,2.453e+04
26.5,2.701e+04,2.618e+01,2.675e+01,2.706e+04
28.1,3.036e+04,2.390e+01,2.555e+01,3.041e+04
29.7,3.369e+04,2.424e+01,2.752e+01,3.374e+04
31.2,3.739e+04,2.806e+01,2.839e+01,3.745e+04
32.8,4.237e+04,3.114e+01,2.764e+01,4.243e+04
34.3,4.828e+04,2.888e+01,3.130e+01,4.834e+04
35.9,5.523e+04,2.735e+01,3.249e+01,5.529e+04
37.5,6.347e+04,2.712e+01,3.686e+01,6.353e+04
39.0,7.197e+04,3.041e+01,4.048e+01,7.204e+04
40.6,8.126e+04,3.346e+01,5.269e+01,8.135e+04
42.1,9.082e+04,3.003e+01,5.691e+01,9.091e+04
43.7,1.014e+05,2.537e+01,5.509e+01,1.014e+05
45.3,1.150e+05,2.775e+01,7.034e+01,1.151e+05
46.8,1.304e+05,3.204e+01,8.232e+01,1.305e+05
48.4,1.481e+05,3.374e+01,9.252e+01,1.482e+05
49.9,1.733e+05,3.857e+01,1.062e+02,1.734e+05
51.5,2.093e+05,3.793e+01,1.658e+02,2.095e+05
53.1,2.606e+05,4.322e+01,2.607e+02,2.609e+05
54.6,3.213e+05,7.800e+01,3.229e+02,3.217e+05
56.2,3.906e+05,1.337e+02,3.220e+02,3.911e+05
57.7,5.041e+05,1.530e+02,4.743e+02,5.047e+05
59.3,6.597e+05,1.608e+02,8.987e+02,6.608e+05
60.9,9.205e+05,4.122e+02,2.332e+03,9.233e+05
62.4,1.484e+06,3.260e+03,8.697e+03,1.496e+06
64.0,2.246e+06,8.274e+03,1.589e+04,2.270e+06
65.5,3.053e+06,2.413e+04,2.978e+04,3.107e+06
67.1,4.650e+06,8.926e+04,9.299e+04,4.832e+06
68.7,5.593e+06,1.507e+05,1.674e+05,5.911e+06
70.2,5.348e+06,1.607e+05,2.155e+05,5.724e+06
71.8,4.697e+06,1.442e+05,2.365e+05,5.078e+06
73.3,3.898e+06,1.007e+05,2.105e+05,4.209e+06
74.9,2.975e+06,4.645e+04,1.471e+05,3.168e+06
76.5,2.164e+06,1.211e+04,7.976e+04,2.256e+06
78.0,1.651e+06,3.358e+03,3.654e+04,1.691e+06
79.6,1.499e+06,8.695e+03,1.817e+04,1.525e+06
81.2,1.359e+06,1.982e+04,9.843e+03,1.388e+06
82.7,1.194e+06,3.876e+04,1.009e+04,1.243e+06
84.3,1.099e+06,6.541e+04,1.323e+04,1.178e+06
85.8,9.228e+05,8.153e+04,1.660e+04,1.021e+06
87.4,6.189e+05,7.057e+04,1.816e+04,7.076e+05
89.0,3.783e+05,4.042e+04,1.444e+04,4.332e+05
90.5,2.629e+05,2.155e+04,1.149e+04,2.959e+05
92.1,2.105e+05,1.792e+04,1.190e+04,2.403e+05
93.6,1.810e+05,1.663e+04,1.223e+04,2.099e+05
95.2,1.747e+05,1.674e+04,1.195e+04,2.034e+05
96.8,2.129e+05,2.198e+04,1.326e+04,2.481e+05
98.3,1.906e+05,2.315e+04,1.182e+04,2.256e+05
99.9,1.451e+05,2.118e+04,9.356e+03,1.756e+05
101.4,1.594e+05,2.100e+04,8.941e+03,1.893e+05
103.0,1.532e+05,2.521e+04,9.673e+03,1.881e+05
104.6,1.061e+05,2.601e+04,8.279e+03,1.404e+05
106.1,9.184e+04,1.997e+04,5.177e+03,1.170e+05
107.7,1.337e+05,8.373e+03,2.182e+03,1.443e+05
109.2,2.695e+05,8.101e+03,6.672e+03,2.843e+05
110.8,4.438e+05,2.749e+04,2.066e+04,4.919e+05
112.4,4.656e+05,5.145e+04,3.197e+04,5.490e+05
113.9,4.663e+05,6.127e+04,3.905e+04,5.666e+05
115.5,5.964e+05,8.505e+04,5.471e+04,7.361e+05
117.0,6.555e+05,1.315e+05,7.154e+04,8.585e+05
118.6,6.305e+05,1.770e+05,8.383e+04,8.913e+05
120.2,5.461e+05,2.193e+05,8.870e+04,8.541e+05
121.7,4.690e+05,2.651e+05,8.752e+04,8.216e+05
123.3,4.526e+05,3.104e+05,8.470e+04,8.477e+05
124.8,5.015e+05,3.284e+05,7.851e+04,9.084e+05
126.4,5.709e+05,3.188e+05,7.216e+04,9.618e+05
128.0,5.976e+05,2.921e+05,6.372e+04,9.535e+05
129.5,5.885e+05,2.553e+05,5.316e+04,8.970e+05
131.1,5.152e+05,2.086e+05,4.053e+04,7.644e+05
132.6,3.053e+05,1.286e+05,2.192e+04,4.558e+05
134.2,5.301e+04,4.406e+04,5.169e+03,1.022e+05
135.8,1.367e+04,3.675e+04,2.748e+03,5.318e+04
137.3,1.434e+04,4.165e+04,2.706e+03,5.870e+04
138.9,1.436e+04,4.597e+04,2.670e+03,6.300e+04
140.5,1.461e+04,4.813e+04,2.797e+03,6.554e+04
142.0,1.574e+04,4.684e+04,2.995e+03,6.558e+04
143.6,1.597e+04,4.560e+04,2.920e+03,6.449e+04
145.1,1.556e+04,4.355e+04,2.674e+03,6.179e+04
146.7,1.445e+04,3.915e+04,2.377e+03,5.597e+04
148.3,1.320e+04,3.337e+04,2.194e+03,4.876e+04
149.8,1.297e+04,2.604e+04,2.123e+03,4.113e+04
151.4,1.348e+04,1.954e+04,2.194e+03,3.521e+04
152.9,1.499e+04,1.384e+04,2.529e+03,3.136e+04
154.5,1.802e+04,9.571e+03,3.149e+03,3.074e+04
156.1,1.926e+04,8.981e+03,3.718e+03,3.196e+04
157.6,1.864e+04,1.119e+04,4.754e+03,3.459e+04
159.2,1.821e+04,1.178e+04,5.356e+03,3.534e+04
160.7,1.613e+04,1.208e+04,5.283e+03,3.349e+04
162.3,1.344e+04,1.238e+04,5.153e+03,3.097e+04
163.9,1.123e+04,1.255e+04,4.945e+03,2.873e+04
165.4,1.052e+04,1.251e+04,5.090e+03,2.812e+04
167.0,1.012e+04,1.142e+04,5.059e+03,2.659e+04
168.5,7.876e+03,1.245e+04,4.042e+03,2.437e+04
170.1,6.151e+03,1.569e+04,3.356e+03,2.520e+04
171.7,6.070e+03,1.549e+04,3.015e+03,2.457e+04
173.2,6.260e+03,1.344e+04,2.817e+03,2.251e+04
174.8,5.376e+03,1.250e+04,2.592e+03,2.047e+04
176.3,4.573e+03,1.147e+04,2.250e+03,1.829e+04
177.9,5.122e+03,1.148e+04,2.118e+03,1.872e+04
179.5,6.464e+03,1.207e+04,2.257e+03,2.079e+04
181.0,7.038e+03,1.193e+04,2.142e+03,2.111e+04
182.6,6.509e+03,1.232e+04,2.000e+03,2.082e+04
184.1,4.999e+03,1.309e+04,1.736e+03,1.983e+04
185.7,3.253e+03,1.350e+04,1.402e+03,1.816e+04
187.3,1.852e+03,1.349e+04,9.536e+02,1.629e+04
188.8,1.613e+03,1.274e+04,4.781e+02,1.483e+04
190.4,2.852e+03,1.154e+04,2.318e+02,1.462e+04
192.0,5.324e+03,1.075e+04,4.846e+02,1.656e+04
193.5,7.405e+03,1.483e+04,1.126e+03,2.336e+04
195.1,4.737e+03,1.845e+04,9.721e+02,2.416e+04
196.6,2.454e+03,1.492e+04,5.613e+02,1.794e+04
198.2,3.051e+03,1.374e+04,3.790e+02,1.717e+04
199.8,5.422e+03,1.243e+04,8.043e+02,1.865e+04
