freq,psd_x,psd_y,psd_z,psd_xyz
63.2,2.590e+04,4.748e+04,1.126e+05,1.860e+05
64.7,2.863e+04,4.991e+04,9.788e+04,1.764e+05
66.3,2.964e+04,4.961e+04,8.350e+04,1.627e+05
67.8,2.758e+04,5.011e+04,7.442e+04,1.521e+05
69.4,2.738e+04,6.138e+04,8.023e+04,1.690e+05
70.9,2.720e+04,9.161e+04,1.027e+05,2.216e+05
72.4,2.864e+04,1.395e+05,1.286e+05,2.967e+05
74.0,2.966e+04,1.748e+05,1.305e+05,3.350e+05
75.5,3.336e+04,1.760e+05,1.072e+05,3.166e+05
77.1,4.044e+04,1.749e+05,8.835e+04,3.037e+05
78.6,4.973e+04,1.825e+05,7.952e+04,3.117e+05
80.2,4.618e+04,1.846e+05,7.112e+04,3.019e+05
81.7,3.737e+04,1.754e+05,6.046e+04,2.732e+05
83.2,2.528e+04,1.686e+05,5.420e+04,2.480e+05
84.8,1.703e+04,1.773e+05,5.496e+04,2.493e+05
86.3,1.656e+04,1.945e+05,5.977e+04,2.708e+05
87.9,1.354e+04,1.929e+05,6.049e+04,2.669e+05
89.4,9.634e+03,1.842e+05,5.508e+04,2.489e+05
90.9,9.064e+03,1.923e+05,5.412e+04,2.555e+05
92.5,7.627e+03,1.967e+05,5.471e+04,2.590e+05
94.0,7.377e+03,1.844e+05,5.161e+04,2.433e+05
95.6,7.815e+03,1.701e+05,4.730e+04,2.253e+05
97.1,1.170e+04,1.629e+05,4.446e+04,2.190e+05
98.6,1.122e+04,1.503e+05,4.217e+04,2.037e+05
100.2,8.064e+03,1.289e+05,3.708e+04,1.740e+05
101.7,6.219e+03,1.150e+05,3.022e+04,1.514e+05
103.3,4.144e+03,1.186e+05,2.391e+04,1.467e+05
104.8,4.103e+03,1.324e+05,1.779e+04,1.543e+05
106.4,5.599e+03,1.577e+05,1.396e+04,1.772e+05
107.9,7.064e+03,1.701e+05,1.407e+04,1.913e+05
109.4,7.585e+03,1.574e+05,1.641e+04,1.814e+05
111.0,8.726e+03,1.428e+05,1.780e+04,1.694e+05
112.5,8.018e+03,1.333e+05,1.728e+04,1.586e+05
114.1,7.339e+03,1.212e+05,1.808e+04,1.466e+05
115.6,7.779e+03,1.157e+05,1.914e+04,1.426e+05
117.1,8.319e+03,1.086e+05,1.987e+04,1.368e+05
118.7,9.260e+03,1.031e+05,1.840e+04,1.307e+05
120.2,1.415e+04,1.188e+05,1.388e+04,1.468e+05
121.8,2.042e+04,1.356e+05,1.210e+04,1.681e+05
123.3,2.577e+04,1.248e+05,1.049e+04,1.611e+05
124.9,3.047e+04,1.131e+05,9.631e+03,1.532e+05
126.4,3.174e+04,1.143e+05,9.319e+03,1.553e+05
127.9,2.384e+04,1.374e+05,1.123e+04,1.724e+05
129.5,2.106e+04,1.393e+05,1.260e+04,1.730e+05
131.0,1.868e+04,1.264e+05,1.244e+04,1.576e+05
132.6,1.277e+04,8.107e+04,8.273e+03,1.021e+05
134.1,5.035e+03,1.273e+04,1.424e+03,1.919e+04
135.6,5.560e+03,1.544e+03,4.182e+02,7.522e+03
137.2,4.633e+03,1.786e+03,3.658e+02,6.784e+03
138.7,3.660e+03,1.807e+03,2.736e+02,5.741e+03
140.3,4.177e+03,2.534e+03,2.513e+02,6.962e+03
141.8,3.821e+03,3.023e+03,3.173e+02,7.161e+03
143.4,3.903e+03,3.376e+03,3.058e+02,7.584e+03
144.9,3.873e+03,3.565e+03,3.810e+02,7.818e+03
146.4,3.898e+03,3.605e+03,4.687e+02,7.971e+03
148.0,4.770e+03,4.088e+03,5.319e+02,9.390e+03
149.5,6.718e+03,4.738e+03,6.392e+02,1.210e+04
151.1,7.154e+03,4.637e+03,6.909e+02,1.248e+04
152.6,7.214e+03,3.707e+03,6.624e+02,1.158e+04
154.1,5.440e+03,2.893e+03,5.698e+02,8.902e+03
155.7,4.662e+03,2.503e+03,5.006e+02,7.665e+03
157.2,4.272e+03,2.362e+03,5.160e+02,7.149e+03
158.8,4.274e+03,2.327e+03,4.896e+02,7.090e+03
160.3,4.009e+03,2.264e+03,4.691e+02,6.742e+03
161.8,3.481e+03,2.026e+03,3.936e+02,5.900e+03
163.4,2.784e+03,1.889e+03,3.192e+02,4.992e+03
164.9,2.823e+03,1.952e+03,3.000e+02,5.075e+03
166.5,3.100e+03,1.976e+03,3.268e+02,5.403e+03
168.0,2.782e+03,1.916e+03,2.865e+02,4.985e+03
169.6,3.408e+03,2.258e+03,3.431e+02,6.009e+03
171.1,2.491e+03,2.400e+03,2.944e+02,5.186e+03
172.6,2.470e+03,2.940e+03,2.853e+02,5.695e+03
174.2,2.472e+03,2.842e+03,2.705e+02,5.584e+03
175.7,2.069e+03,2.779e+03,2.529e+02,5.102e+03
177.3,2.178e+03,2.653e+03,2.436e+02,5.074e+03
178.8,2.045e+03,2.520e+03,2.129e+02,4.778e+03
180.3,1.858e+03,2.593e+03,2.537e+02,4.705e+03
181.9,1.754e+03,2.584e+03,2.492e+02,4.587e+03
183.4,1.922e+03,2.567e+03,2.282e+02,4.717e+03
185.0,1.907e+03,2.625e+03,2.377e+02,4.770e+03
186.5,1.667e+03,2.556e+03,2.563e+02,4.479e+03
188.1,1.578e+03,2.376e+03,2.301e+02,4.185e+03
189.6,1.864e+03,2.406e+03,2.426e+02,4.513e+03
191.1,1.749e+03,2.537e+03,2.714e+02,4.558e+03
192.7,1.489e+03,2.897e+03,2.267e+02,4.613e+03
194.2,1.427e+03,3.201e+03,2.759e+02,4.904e+03
195.8,2.016e+03,3.448e+03,3.196e+02,5.784e+03
197.3,1.977e+03,2.815e+03,2.663e+02,5.058e+03
198.8,1.858e+03,2.736e+03,2.195e+02,4.814e+03
