freq,psd_x,psd_y,psd_z,psd_xyz
73.8,2.735e+03,1.028e+05,2.722e+04,1.327e+05
75.4,3.985e+03,9.422e+04,2.142e+04,1.196e+05
76.9,5.878e+03,7.704e+04,2.174e+04,1.047e+05
78.4,6.302e+03,6.481e+04,3.081e+04,1.019e+05
80.0,6.652e+03,7.328e+04,5.240e+04,1.323e+05
81.5,6.106e+03,1.147e+05,8.266e+04,2.035e+05
83.1,5.584e+03,1.850e+05,1.112e+05,3.017e+05
84.6,7.305e+03,2.581e+05,1.241e+05,3.896e+05
86.1,6.380e+03,3.060e+05,1.170e+05,4.294e+05
87.7,5.316e+03,3.203e+05,9.515e+04,4.207e+05
89.2,3.606e+03,3.232e+05,6.850e+04,3.953e+05
90.8,2.289e+03,3.051e+05,4.527e+04,3.526e+05
92.3,2.104e+03,2.892e+05,2.771e+04,3.190e+05
93.8,2.912e+03,2.486e+05,1.338e+04,2.649e+05
95.4,3.430e+03,2.145e+05,8.591e+03,2.265e+05
96.9,2.617e+03,1.883e+05,1.062e+04,2.016e+05
98.4,1.827e+03,1.671e+05,1.687e+04,1.858e+05
100.0,1.843e+03,1.593e+05,2.396e+04,1.851e+05
101.5,2.818e+03,1.598e+05,2.916e+04,1.918e+05
103.1,4.140e+03,1.793e+05,3.268e+04,2.161e+05
104.6,5.537e+03,1.814e+05,2.984e+04,2.167e+05
106.1,5.787e+03,1.565e+05,2.302e+04,1.853e+05
107.7,5.507e+03,1.324e+05,1.769e+04,1.556e+05
109.2,4.872e+03,1.305e+05,1.729e+04,1.527e+05
110.8,4.685e+03,1.541e+05,2.200e+04,1.808e+05
112.3,4.571e+03,1.796e+05,2.765e+04,2.118e+05
113.8,4.850e+03,2.124e+05,3.467e+04,2.519e+05
115.4,5.508e+03,2.635e+05,4.433e+04,3.133e+05
116.9,6.560e+03,2.827e+05,4.503e+04,3.343e+05
118.4,7.792e+03,2.765e+05,3.600e+04,3.203e+05
120.0,8.615e+03,2.850e+05,3.080e+04,3.244e+05
121.5,8.134e+03,2.985e+05,3.183e+04,3.385e+05
123.1,6.222e+03,3.162e+05,3.755e+04,3.600e+05
124.6,4.523e+03,3.262e+05,4.476e+04,3.755e+05
126.1,3.633e+03,3.221e+05,4.806e+04,3.738e+05
127.7,3.163e+03,3.178e+05,4.910e+04,3.701e+05
129.2,3.047e+03,3.117e+05,4.851e+04,3.632e+05
130.7,2.929e+03,3.023e+05,4.601e+04,3.512e+05
132.3,2.708e+03,2.457e+05,3.685e+04,2.853e+05
133.8,1.443e+03,6.601e+04,1.003e+04,7.749e+04
135.4,7.754e+02,2.653e+03,5.531e+02,3.982e+03
136.9,7.740e+02,1.596e+03,4.140e+02,2.784e+03
138.4,9.061e+02,1.658e+03,3.937e+02,2.958e+03
140.0,9.218e+02,1.627e+03,3.537e+02,2.903e+03
141.5,1.214e+03,1.467e+03,3.350e+02,3.016e+03
143.1,1.482e+03,1.474e+03,3.568e+02,3.313e+03
144.6,1.711e+03,1.505e+03,3.591e+02,3.576e+03
146.1,2.689e+03,1.713e+03,3.284e+02,4.731e+03
147.7,2.860e+03,1.981e+03,2.952e+02,5.137e+03
149.2,1.946e+03,1.849e+03,2.769e+02,4.073e+03
150.7,2.300e+03,1.952e+03,2.775e+02,4.530e+03
152.3,2.146e+03,1.909e+03,3.059e+02,4.361e+03
153.8,1.263e+03,1.907e+03,3.039e+02,3.474e+03
155.4,1.481e+03,2.541e+03,3.500e+02,4.371e+03
156.9,1.561e+03,3.042e+03,3.309e+02,4.934e+03
158.4,1.209e+03,3.287e+03,3.627e+02,4.858e+03
160.0,1.052e+03,3.478e+03,4.198e+02,4.950e+03
161.5,1.080e+03,3.682e+03,4.527e+02,5.215e+03
163.0,1.230e+03,3.704e+03,4.271e+02,5.361e+03
164.6,1.189e+03,3.493e+03,4.021e+02,5.084e+03
166.1,1.245e+03,3.611e+03,4.036e+02,5.259e+03
167.7,1.502e+03,3.880e+03,3.934e+02,5.775e+03
169.2,1.299e+03,4.054e+03,3.827e+02,5.736e+03
170.7,1.360e+03,3.944e+03,4.084e+02,5.712e+03
172.3,1.571e+03,3.884e+03,4.044e+02,5.859e+03
173.8,1.468e+03,3.866e+03,4.437e+02,5.779e+03
175.4,1.200e+03,3.811e+03,4.542e+02,5.465e+03
176.9,9.956e+02,3.906e+03,4.881e+02,5.390e+03
178.4,9.945e+02,4.294e+03,5.431e+02,5.831e+03
180.0,1.003e+03,4.622e+03,5.328e+02,6.158e+03
181.5,1.072e+03,4.904e+03,5.459e+02,6.522e+03
183.0,1.044e+03,5.778e+03,5.532e+02,7.376e+03
184.6,1.119e+03,6.590e+03,5.073e+02,8.217e+03
186.1,1.179e+03,7.211e+03,4.831e+02,8.873e+03
187.7,1.214e+03,8.041e+03,4.674e+02,9.722e+03
189.2,1.209e+03,9.361e+03,4.651e+02,1.104e+04
190.7,1.097e+03,1.030e+04,4.475e+02,1.184e+04
192.3,9.038e+02,1.133e+04,4.196e+02,1.266e+04
193.8,7.898e+02,1.231e+04,4.243e+02,1.353e+04
195.4,7.678e+02,1.233e+04,4.308e+02,1.353e+04
196.9,9.052e+02,1.154e+04,4.336e+02,1.288e+04
198.4,9.376e+02,1.111e+04,4.339e+02,1.248e+04
200.0,9.719e+02,1.073e+04,4.135e+02,1.212e+04
