freq,psd_x,psd_y,psd_z,psd_xyz
158.7,4.858e+03,1.117e+03,1.286e+02,6.104e+03
160.3,3.746e+03,1.019e+03,1.189e+02,4.883e+03
161.8,2.806e+03,1.037e+03,1.449e+02,3.988e+03
163.4,2.381e+03,9.468e+02,1.882e+02,3.516e+03
164.9,2.354e+03,7.548e+02,1.890e+02,3.298e+03
166.4,2.315e+03,7.002e+02,1.848e+02,3.199e+03
168.0,2.324e+03,6.714e+02,1.624e+02,3.158e+03
169.5,2.377e+03,7.015e+02,1.342e+02,3.213e+03
171.1,3.119e+03,8.550e+02,1.194e+02,4.093e+03
172.6,4.420e+03,1.015e+03,1.151e+02,5.550e+03
174.2,5.208e+03,1.095e+03,1.131e+02,6.416e+03
175.7,5.191e+03,1.057e+03,1.137e+02,6.362e+03
177.2,4.458e+03,8.581e+02,1.068e+02,5.423e+03
178.8,3.971e+03,5.890e+02,9.184e+01,4.652e+03
180.3,2.789e+03,4.367e+02,9.155e+01,3.317e+03
181.9,1.653e+03,3.377e+02,8.270e+01,2.073e+03
183.4,1.027e+03,3.056e+02,8.214e+01,1.415e+03
184.9,8.891e+02,3.202e+02,9.591e+01,1.305e+03
186.5,1.080e+03,3.490e+02,9.523e+01,1.525e+03
188.0,1.824e+03,4.378e+02,9.380e+01,2.355e+03
189.6,1.919e+03,6.950e+02,1.040e+02,2.718e+03
191.1,1.985e+03,9.599e+02,1.084e+02,3.054e+03
192.6,2.709e+03,8.874e+02,1.147e+02,3.711e+03
194.2,4.288e+03,9.382e+02,1.317e+02,5.358e+03
195.7,5.593e+03,9.111e+02,1.325e+02,6.636e+03
197.3,6.306e+03,9.383e+02,1.278e+02,7.372e+03
198.8,8.551e+03,1.064e+03,1.260e+02,9.741e+03
