freq,psd_x,psd_y,psd_z,psd_xyz
66.1,2.811e+06,4.887e+03,9.227e+03,2.825e+06
67.7,2.179e+06,3.682e+03,1.163e+04,2.195e+06
69.2,1.654e+06,2.557e+03,1.165e+04,1.668e+06
70.8,1.259e+06,2.391e+03,9.196e+03,1.270e+06
72.3,1.028e+06,3.276e+03,7.021e+03,1.038e+06
73.8,8.879e+05,4.038e+03,5.433e+03,8.973e+05
75.4,7.986e+05,3.725e+03,4.412e+03,8.068e+05
76.9,7.546e+05,2.690e+03,4.099e+03,7.614e+05
78.5,6.391e+05,2.249e+03,4.539e+03,6.459e+05
80.0,5.024e+05,2.466e+03,5.084e+03,5.100e+05
81.5,3.864e+05,1.709e+03,4.081e+03,3.922e+05
83.1,3.081e+05,8.206e+02,2.894e+03,3.118e+05
84.6,2.581e+05,5.162e+02,2.441e+03,2.611e+05
86.1,1.956e+05,4.353e+02,2.213e+03,1.983e+05
87.7,1.512e+05,1.093e+03,2.991e+03,1.553e+05
89.2,1.376e+05,3.163e+03,4.981e+03,1.457e+05
90.8,1.278e+05,6.218e+03,8.017e+03,1.420e+05
92.3,1.489e+05,8.918e+03,1.140e+04,1.692e+05
93.8,1.818e+05,1.018e+04,1.300e+04,2.049e+05
95.4,2.123e+05,1.704e+04,1.432e+04,2.436e+05
96.9,2.455e+05,1.740e+04,1.500e+04,2.779e+05
98.4,2.499e+05,1.663e+04,1.460e+04,2.812e+05
100.0,2.389e+05,1.598e+04,1.071e+04,2.656e+05
101.5,2.148e+05,1.430e+04,5.872e+03,2.350e+05
103.1,2.021e+05,1.913e+04,3.136e+03,2.244e+05
104.6,1.914e+05,2.630e+04,1.738e+03,2.194e+05
106.1,1.752e+05,2.871e+04,9.656e+02,2.049e+05
107.7,1.785e+05,2.880e+04,7.570e+02,2.080e+05
109.2,2.113e+05,2.565e+04,8.946e+02,2.378e+05
110.8,2.426e+05,1.762e+04,1.130e+03,2.613e+05
112.3,2.518e+05,1.076e+04,9.978e+02,2.636e+05
113.8,2.608e+05,7.532e+03,7.244e+02,2.691e+05
115.4,2.775e+05,9.820e+03,7.092e+02,2.880e+05
116.9,2.695e+05,1.250e+04,1.180e+03,2.832e+05
118.4,2.469e+05,1.132e+04,1.521e+03,2.597e+05
120.0,2.273e+05,9.836e+03,1.557e+03,2.387e+05
121.5,2.078e+05,9.100e+03,1.478e+03,2.184e+05
123.1,1.862e+05,8.948e+03,1.749e+03,1.969e+05
124.6,1.634e+05,1.054e+04,2.702e+03,1.766e+05
126.1,1.406e+05,1.172e+04,3.474e+03,1.558e+05
127.7,1.201e+05,1.016e+04,3.423e+03,1.337e+05
129.2,9.876e+04,6.348e+03,2.608e+03,1.077e+05
130.8,7.724e+04,3.987e+03,1.997e+03,8.323e+04
132.3,5.181e+04,2.899e+03,1.599e+03,5.631e+04
133.8,1.336e+04,1.985e+03,7.000e+02,1.605e+04
135.4,1.306e+03,1.110e+03,2.672e+02,2.683e+03
136.9,1.032e+03,1.180e+03,2.501e+02,2.462e+03
138.4,1.191e+03,1.258e+03,2.211e+02,2.671e+03
140.0,1.594e+03,1.205e+03,1.698e+02,2.969e+03
141.5,2.494e+03,1.244e+03,1.607e+02,3.899e+03
143.1,3.919e+03,1.220e+03,1.453e+02,5.284e+03
144.6,5.982e+03,1.237e+03,1.179e+02,7.337e+03
146.1,8.364e+03,1.297e+03,1.307e+02,9.792e+03
147.7,1.039e+04,1.100e+03,1.401e+02,1.163e+04
149.2,1.082e+04,8.884e+02,1.355e+02,1.184e+04
150.7,1.036e+04,8.782e+02,1.377e+02,1.138e+04
152.3,8.934e+03,8.824e+02,1.430e+02,9.959e+03
153.8,7.437e+03,1.052e+03,1.404e+02,8.629e+03
155.4,6.913e+03,1.407e+03,1.214e+02,8.441e+03
156.9,5.974e+03,1.433e+03,1.017e+02,7.509e+03
158.4,5.635e+03,1.978e+03,1.145e+02,7.727e+03
160.0,6.950e+03,2.965e+03,1.038e+02,1.002e+04
161.5,8.448e+03,3.719e+03,9.398e+01,1.226e+04
163.1,1.021e+04,4.152e+03,8.940e+01,1.445e+04
164.6,1.160e+04,4.316e+03,8.275e+01,1.600e+04
166.1,1.214e+04,4.259e+03,7.539e+01,1.647e+04
167.7,1.237e+04,4.333e+03,7.311e+01,1.677e+04
169.2,1.245e+04,4.427e+03,7.453e+01,1.695e+04
170.7,1.254e+04,4.283e+03,7.903e+01,1.690e+04
172.3,1.360e+04,4.006e+03,8.836e+01,1.769e+04
173.8,1.418e+04,3.092e+03,9.995e+01,1.737e+04
175.4,1.372e+04,2.103e+03,1.020e+02,1.592e+04
176.9,1.252e+04,2.193e+03,1.120e+02,1.483e+04
178.4,1.045e+04,2.738e+03,1.208e+02,1.331e+04
180.0,7.372e+03,2.233e+03,1.066e+02,9.712e+03
181.5,4.834e+03,1.339e+03,1.366e+02,6.310e+03
183.1,3.493e+03,7.432e+02,1.948e+02,4.431e+03
184.6,2.008e+03,4.948e+02,1.507e+02,2.653e+03
186.1,1.146e+03,3.291e+02,1.116e+02,1.587e+03
187.7,1.184e+03,5.166e+02,1.248e+02,1.826e+03
189.2,9.795e+02,1.334e+03,1.228e+02,2.437e+03
190.7,8.562e+02,1.781e+03,1.325e+02,2.769e+03
192.3,8.332e+02,1.198e+03,1.339e+02,2.165e+03
193.8,9.378e+02,1.079e+03,1.177e+02,2.135e+03
195.4,1.253e+03,1.348e+03,1.180e+02,2.719e+03
196.9,1.460e+03,1.524e+03,1.088e+02,3.093e+03
198.4,1.581e+03,1.651e+03,9.758e+01,3.330e+03
200.0,1.841e+03,1.988e+03,9.296e+01,3.922e+03
