freq,psd_x,psd_y,psd_z,psd_xyz
133.8,1.357e+03,6.845e+04,1.045e+04,8.026e+04
135.4,8.083e+02,2.835e+03,5.935e+02,4.236e+03
136.9,7.600e+02,1.796e+03,4.688e+02,3.025e+03
138.4,7.175e+02,1.943e+03,4.217e+02,3.082e+03
140.0,9.010e+02,1.829e+03,3.768e+02,3.107e+03
141.5,1.222e+03,1.613e+03,3.806e+02,3.216e+03
143.0,1.401e+03,1.739e+03,3.554e+02,3.495e+03
144.6,1.617e+03,1.787e+03,3.438e+02,3.748e+03
146.1,2.601e+03,1.848e+03,3.349e+02,4.784e+03
147.7,2.646e+03,2.000e+03,2.851e+02,4.931e+03
149.2,1.983e+03,2.138e+03,2.867e+02,4.407e+03
150.7,2.267e+03,2.159e+03,3.299e+02,4.756e+03
152.3,1.979e+03,2.170e+03,3.070e+02,4.456e+03
153.8,1.237e+03,2.472e+03,2.821e+02,3.991e+03
155.4,1.240e+03,3.144e+03,3.302e+02,4.714e+03
156.9,1.347e+03,3.724e+03,3.656e+02,5.437e+03
158.4,1.237e+03,3.943e+03,3.919e+02,5.572e+03
160.0,1.435e+03,4.007e+03,3.847e+02,5.827e+03
161.5,1.876e+03,4.045e+03,3.613e+02,6.282e+03
163.0,2.140e+03,3.909e+03,3.953e+02,6.444e+03
164.6,2.013e+03,3.788e+03,3.983e+02,6.199e+03
166.1,1.995e+03,3.919e+03,3.876e+02,6.301e+03
167.7,1.688e+03,4.250e+03,4.155e+02,6.354e+03
169.2,1.570e+03,4.322e+03,4.609e+02,6.352e+03
170.7,1.610e+03,4.136e+03,4.814e+02,6.227e+03
172.3,1.589e+03,3.985e+03,4.513e+02,6.026e+03
173.8,1.462e+03,3.851e+03,4.334e+02,5.746e+03
175.3,1.245e+03,3.662e+03,4.740e+02,5.381e+03
176.9,9.838e+02,3.816e+03,5.013e+02,5.301e+03
178.4,9.798e+02,4.321e+03,5.526e+02,5.854e+03
180.0,1.046e+03,4.593e+03,5.517e+02,6.190e+03
181.5,1.039e+03,4.871e+03,5.156e+02,6.426e+03
183.0,9.636e+02,5.622e+03,5.011e+02,7.087e+03
184.6,1.081e+03,6.339e+03,5.128e+02,7.933e+03
186.1,1.168e+03,6.925e+03,4.752e+02,8.569e+03
187.7,1.192e+03,7.601e+03,4.455e+02,9.238e+03
189.2,1.166e+03,9.047e+03,4.658e+02,1.068e+04
190.7,1.011e+03,1.032e+04,4.399e+02,1.177e+04
192.3,8.910e+02,1.124e+04,4.150e+02,1.255e+04
193.8,7.042e+02,1.201e+04,3.988e+02,1.311e+04
195.3,7.200e+02,1.213e+04,4.082e+02,1.326e+04
196.9,7.791e+02,1.166e+04,4.150e+02,1.285e+04
198.4,8.501e+02,1.094e+04,4.174e+02,1.221e+04
200.0,9.553e+02,1.060e+04,4.027e+02,1.196e+04
