freq,psd_x,psd_y,psd_z,psd_xyz
141.8,1.311e+04,4.207e+03,9.296e+01,1.741e+04
143.4,1.256e+04,3.858e+03,1.143e+02,1.653e+04
144.9,1.168e+04,3.094e+03,1.157e+02,1.489e+04
146.4,1.056e+04,2.494e+03,1.062e+02,1.316e+04
148.0,9.253e+03,2.394e+03,9.169e+01,1.174e+04
149.5,8.871e+03,2.373e+03,8.127e+01,1.133e+04
151.1,7.857e+03,2.044e+03,7.477e+01,9.976e+03
152.6,6.604e+03,1.709e+03,8.598e+01,8.399e+03
154.2,5.723e+03,1.341e+03,7.718e+01,7.141e+03
155.7,4.892e+03,1.033e+03,7.103e+01,5.996e+03
157.2,4.276e+03,8.416e+02,7.624e+01,5.194e+03
158.8,3.683e+03,7.637e+02,9.422e+01,4.541e+03
160.3,3.463e+03,6.723e+02,1.104e+02,4.246e+03
161.9,3.332e+03,5.486e+02,1.094e+02,3.990e+03
163.4,3.195e+03,3.970e+02,8.825e+01,3.681e+03
164.9,3.154e+03,2.584e+02,7.013e+01,3.483e+03
166.5,3.092e+03,2.200e+02,7.266e+01,3.384e+03
168.0,3.270e+03,2.334e+02,9.011e+01,3.594e+03
169.6,3.777e+03,2.784e+02,8.897e+01,4.144e+03
171.1,4.800e+03,3.322e+02,9.226e+01,5.224e+03
172.6,6.710e+03,3.985e+02,8.215e+01,7.190e+03
174.2,7.620e+03,4.536e+02,7.228e+01,8.146e+03
175.7,8.670e+03,4.411e+02,7.025e+01,9.182e+03
177.3,9.618e+03,3.052e+02,6.217e+01,9.986e+03
178.8,1.123e+04,2.652e+02,6.411e+01,1.156e+04
180.4,1.158e+04,2.727e+02,6.919e+01,1.192e+04
181.9,1.175e+04,2.565e+02,6.779e+01,1.207e+04
183.4,1.077e+04,2.562e+02,6.467e+01,1.109e+04
185.0,8.991e+03,3.448e+02,6.425e+01,9.400e+03
186.5,7.851e+03,6.197e+02,7.150e+01,8.542e+03
188.1,6.958e+03,8.169e+02,8.583e+01,7.861e+03
189.6,5.999e+03,8.180e+02,1.002e+02,6.917e+03
191.1,5.809e+03,8.858e+02,8.270e+01,6.777e+03
192.7,5.884e+03,9.216e+02,8.121e+01,6.887e+03
194.2,7.078e+03,8.219e+02,9.119e+01,7.991e+03
195.8,7.326e+03,7.830e+02,8.204e+01,8.191e+03
197.3,6.373e+03,6.956e+02,8.222e+01,7.151e+03
198.9,6.429e+03,7.976e+02,8.788e+01,7.314e+03
