#time,accel_x,accel_y,accel_z
788.032420,-3849.070898,-74617.701505,-592.164754
788.034959,-3997.112087,-73698.386908,-444.123565
788.037498,-3849.070898,-74311.263306,-444.123565
788.040037,-3701.029710,-74158.044206,-740.205942
788.042576,-3256.906145,-74464.482406,-888.247130
788.045115,-4145.153275,-74311.263306,-1332.370696
788.047654,-3404.947333,-74158.044206,-148.041188
788.050193,-3997.112087,-74004.825107,-740.205942
788.052732,-3997.112087,-74004.825107,-592.164754
788.055271,-3701.029710,-74004.825107,-296.082377
788.057810,-3552.988522,-74004.825107,-1184.329507
788.060349,-3849.070898,-74617.701505,-444.123565
788.062888,-3849.070898,-73851.606007,-1184.329507
788.065427,-3552.988522,-74464.482406,-740.205942
788.067966,-3997.112087,-74311.263306,-592.164754
788.070505,2072.576638,-73851.606007,-8586.388927
788.073044,11695.253884,-74464.482406,-3997.112087
788.075583,-5625.565159,-73391.948708,-3108.864956
788.078122,17320.819043,-74311.263306,-9178.553681
788.080661,-8142.265362,-77222.426198,7105.977043
788.083200,-10362.883188,-74617.701505,-13767.830521
788.085739,8290.306550,-76149.892501,-10807.006753
788.088278,-1332.370696,-74158.044206,-15988.448347
788.090817,7698.141797,-73851.606007,-4293.194464
788.093356,-9326.594869,-71706.538613,5181.441594
788.095895,5625.565159,-74464.482406,1480.411884
788.098434,-3701.029710,-76762.768900,3701.029710
788.100973,-1332.370696,-76456.330700,-4589.276840
788.103512,-7254.018232,-72932.291410,-1036.288319
788.106051,-15692.365970,-72625.853210,7105.977043
788.108590,-10066.800811,-72319.415011,6957.935855
788.111129,-5625.565159,-74158.044206,3552.988522
788.113668,2664.741391,-76915.987999,1924.535449
788.116207,-4589.276840,-75843.454302,2368.659014
788.118746,-11695.253884,-73698.386908,296.082377
788.121285,-14804.118840,-72932.291410,3256.906145
788.123824,-14952.160028,-73698.386908,3997.112087
788.126363,-4885.359217,-74158.044206,-1036.288319
788.128907,10658.965565,-76762.768900,1924.535449
788.131451,-444.123565,-75077.358804,5329.482782
788.133996,-20873.807564,-73085.510509,11251.130318
788.136540,-10807.006753,-73085.510509,-1184.329507
788.139084,5773.606348,-74924.139704,-888.247130
788.141628,-11991.336260,-72625.853210,6661.853478
788.144172,-16728.654289,-77222.426198,888.247130
788.146717,-3552.988522,-72319.415011,-5033.400406
788.149261,-13767.830521,-74924.139704,7402.059420
788.151805,1628.453072,-71246.881314,2516.700203
788.154349,-4441.235652,-72932.291410,9326.594869
788.156893,-5329.482782,-75843.454302,3256.906145
788.159438,-9474.636058,-76149.892501,1776.494261
788.161982,-11547.212695,-74004.825107,-1628.453072
788.164526,-3552.988522,-73698.386908,-148.041188
788.167070,-4589.276840,-73851.606007,740.205942
788.169614,-4441.235652,-73391.948708,740.205942
788.172159,-11251.130318,-73085.510509,10362.883188
788.174703,-12139.377449,-75383.797003,7105.977043
788.177247,-444.123565,-76609.549800,5921.647536
788.179791,-3997.112087,-75230.577904,2516.700203
788.182335,-14359.995275,-73085.510509,5477.523971
788.184880,-4293.194464,-72932.291410,1184.329507
788.187424,-2664.741391,-75383.797003,-16136.489536
788.189968,9918.759623,-75843.454302,-13767.830521
788.192512,-2220.617826,-71706.538613,3256.906145
788.195056,-148.041188,-73545.167808,2072.576638
788.197601,1332.370696,-75230.577904,3404.947333
788.200145,-5033.400406,-77375.645298,740.205942
788.202689,-3108.864956,-76456.330700,-6957.935855
788.205233,-1628.453072,-75077.358804,-5477.523971
788.207778,-4293.194464,-74311.263306,-6513.812290
788.210322,1776.494261,-73698.386908,-2664.741391
788.212866,3552.988522,-73545.167808,-5921.647536
788.215410,1776.494261,-74311.263306,-6957.935855
788.217954,2220.617826,-76149.892501,-4293.194464
788.220499,-13619.789333,-74004.825107,-592.164754
788.223043,2812.782580,-74004.825107,-3849.070898
788.225587,-0.000000,-71246.881314,-296.082377
788.228131,11991.336260,-75537.016103,-3701.029710
788.230680,13915.871710,-76915.987999,-10214.842000
788.233229,-25167.002028,-76149.892501,15840.407159
788.235778,-1332.370696,-72166.195912,-15840.407159
788.238327,-7698.141797,-73391.948708,8438.347739
788.240876,6809.894666,-74311.263306,-13619.789333
788.243425,4293.194464,-75230.577904,1184.329507
788.245974,-6809.894666,-78294.959896,-8586.388927
788.248522,13619.789333,-72625.853210,-11103.089130
788.251071,-22206.178260,-74770.920605,-1776.494261
788.253620,6513.812290,-75230.577904,-9918.759623
788.256169,-1480.411884,-76303.111601,-740.205942
788.258718,592.164754,-75230.577904,-6217.729913
788.261267,4589.276840,-75230.577904,-5033.400406
788.263816,-2516.700203,-75230.577904,-2368.659014
788.266365,-740.205942,-74004.825107,-5033.400406
788.268914,-9770.718434,-74311.263306,-2960.823768
788.271463,-2812.782580,-73851.606007,-3404.947333
788.274012,8586.388927,-76609.549800,-7994.224174
788.276560,6809.894666,-75843.454302,-7994.224174
788.279109,-2368.659014,-74924.139704,-2960.823768
788.281658,-10066.800811,-71400.100414,-592.164754
788.284207,-7402.059420,-72779.072310,9326.594869
788.286756,-10658.965565,-73391.948708,4441.235652
788.289305,-10066.800811,-77528.864398,-5773.606348
788.291854,4737.318029,-76762.768900,6957.935855
788.294403,-15100.201217,-73238.729609,-2960.823768
788.296952,3849.070898,-73238.729609,5033.400406
788.299501,-18357.107362,-72012.976812,3256.906145
788.302049,-4589.276840,-74004.825107,4589.276840
788.304598,-11695.253884,-73698.386908,7254.018232
788.307147,-7105.977043,-75537.016103,1628.453072
788.309696,-2664.741391,-75383.797003,3701.029710
788.312245,-9770.718434,-75077.358804,2072.576638
788.314794,-8142.265362,-73085.510509,3108.864956
788.317343,-14063.912898,-74311.263306,2664.741391
788.319892,-11843.295072,-74770.920605,4885.359217
788.322441,-6365.771101,-75996.673402,1628.453072
788.324990,5625.565159,-76609.549800,2812.782580
788.327539,-592.164754,-74617.701505,7846.182985
788.330087,-30496.484810,-74617.701505,13175.665768
788.332640,-7994.224174,-75077.358804,-11547.212695
788.335192,-9622.677246,-74464.482406,6365.771101
788.337744,-14952.160028,-73851.606007,-12287.418637
788.340296,17468.860231,-74311.263306,5625.565159
788.342848,-22650.301825,-72166.195912,4293.194464
788.345400,-16876.695478,-75690.235202,5921.647536
788.347953,-6217.729913,-74924.139704,14804.118840
788.350505,-13471.748144,-75843.454302,5329.482782
788.353057,1480.411884,-74924.139704,2812.782580
788.355609,-12287.418637,-75230.577904,4145.153275
788.358161,-0.000000,-73698.386908,-2812.782580
788.360713,-10362.883188,-73545.167808,4441.235652
788.363266,-17468.860231,-72932.291410,3552.988522
788.365818,-2664.741391,-72472.634111,7402.059420
788.368370,-12879.583391,-74617.701505,9326.594869
788.370922,4441.235652,-75690.235202,2812.782580
788.373474,-6069.688724,-76149.892501,2516.700203
788.376026,-11399.171507,-73391.948708,3256.906145
788.378579,-8290.306550,-73085.510509,2220.617826
788.381131,-2812.782580,-75383.797003,-11251.130318
788.383683,9474.636058,-75383.797003,-12139.377449
788.386235,-1184.329507,-72472.634111,4293.194464
788.388787,1036.288319,-74158.044206,-3256.906145
788.391339,1924.535449,-75077.358804,4145.153275
788.393892,-10510.924376,-75996.673402,-1332.370696
788.396444,5033.400406,-76609.549800,-6809.894666
788.398996,-3256.906145,-74617.701505,-2072.576638
788.401548,-2960.823768,-75537.016103,-4589.276840
788.404100,1924.535449,-74004.825107,-4885.359217
788.406652,2960.823768,-74158.044206,-5625.565159
788.409205,1332.370696,-74158.044206,-6513.812290
788.411757,-888.247130,-75077.358804,-3256.906145
788.414309,148.041188,-74770.920605,-5181.441594
788.416861,7994.224174,-72625.853210,-2368.659014
788.419413,-2072.576638,-74617.701505,-1184.329507
788.421965,-11103.089130,-76762.768900,13323.706956
788.424518,-2516.700203,-75383.797003,-19097.313304
788.427070,10658.965565,-76609.549800,1924.535449
788.429622,-21169.889941,-71246.881314,3997.112087
788.432174,17912.983796,-73851.606007,-14359.995275
788.434729,-7698.141797,-72932.291410,3997.112087
788.437284,-3256.906145,-78907.836294,-9326.594869
788.439839,25759.166782,-75230.577904,-12435.459826
788.442394,-15248.242405,-73698.386908,-6957.935855
788.444949,4737.318029,-73545.167808,-11843.295072
788.447504,-3552.988522,-74617.701505,-740.205942
788.450059,3997.112087,-74464.482406,-8586.388927
788.452614,3552.988522,-75383.797003,-1184.329507
788.455169,-5329.482782,-74770.920605,-0.000000
788.457723,-3552.988522,-74311.263306,-4145.153275
788.460278,-5625.565159,-74004.825107,-1332.370696
788.462833,1036.288319,-74617.701505,-4737.318029
788.465388,9770.718434,-75996.673402,-7994.224174
788.467943,5181.441594,-75537.016103,-7994.224174
788.470498,-5773.606348,-74004.825107,-5477.523971
788.473053,-10362.883188,-72319.415011,296.082377
788.475608,-14508.036463,-72012.976812,1036.288319
788.478163,4293.194464,-75690.235202,-0.000000
788.480718,-18061.024985,-75537.016103,4885.359217
788.483273,4145.153275,-75537.016103,1924.535449
788.485828,-11547.212695,-74770.920605,2812.782580
788.488383,-4737.318029,-73851.606007,-444.123565
788.490938,-8586.388927,-73085.510509,4441.235652
788.493493,-12139.377449,-73085.510509,2368.659014
788.496048,-2960.823768,-74311.263306,5921.647536
788.498603,-5625.565159,-75230.577904,3256.906145
788.501158,-1184.329507,-75383.797003,3701.029710
788.503713,-10066.800811,-74770.920605,2812.782580
788.506267,-13027.624579,-72779.072310,2960.823768
788.508822,-11991.336260,-73545.167808,2368.659014
788.511377,-4293.194464,-73085.510509,2072.576638
788.513932,9326.594869,-76609.549800,3701.029710
788.516487,3552.988522,-76303.111601,1036.288319
788.519042,-18505.148550,-73851.606007,13175.665768
788.521597,-12879.583391,-74004.825107,-4885.359217
788.524152,-740.205942,-73391.948708,5329.482782
788.526707,-23686.590144,-73545.167808,-4293.194464
788.529262,14804.118840,-75537.016103,2516.700203
788.531817,-34937.720462,-75230.577904,8142.265362
788.534372,-9326.594869,-71246.881314,-2220.617826
788.536929,-148.041188,-74004.825107,15100.201217
788.539486,-20429.683999,-72472.634111,2516.700203
788.542044,4885.359217,-75537.016103,4293.194464
788.544601,-13175.665768,-75843.454302,296.082377
788.547158,1184.329507,-74924.139704,-4885.359217
788.549716,-17616.901420,-73698.386908,3404.947333
788.552273,-16284.530724,-72012.976812,6809.894666
788.554830,-2368.659014,-74617.701505,9178.553681
788.557388,-1480.411884,-75537.016103,4589.276840
788.559945,-444.123565,-76149.892501,444.123565
788.562502,-9770.718434,-74158.044206,5033.400406
788.565060,-12435.459826,-72166.195912,6069.688724
788.567617,-5625.565159,-74464.482406,-13323.706956
788.570174,9622.677246,-75690.235202,-12287.418637
788.572731,-7550.100608,-72472.634111,148.041188
788.575289,7846.182985,-74617.701505,-5773.606348
788.577846,-6957.935855,-74770.920605,3997.112087
788.580403,-3404.947333,-76149.892501,-4737.318029
788.582961,-2960.823768,-74924.139704,-4885.359217
788.585518,-3701.029710,-75077.358804,-1480.411884
788.588075,1776.494261,-74770.920605,-5181.441594
788.590633,-1480.411884,-74004.825107,-5181.441594
788.593190,4589.276840,-74924.139704,-7994.224174
788.595747,-1480.411884,-74770.920605,-5921.647536
788.598305,-296.082377,-74464.482406,-6661.853478
788.600862,3108.864956,-73545.167808,-3108.864956
788.603419,5033.400406,-71859.757712,-6513.812290
788.605976,7698.141797,-75230.577904,2368.659014
788.608534,9622.677246,-78448.178995,-5625.565159
788.611091,-6513.812290,-74617.701505,9770.718434
788.613648,5773.606348,-76456.330700,-14952.160028
788.616206,-148.041188,-73085.510509,8142.265362
788.618763,-23834.631332,-73391.948708,-2516.700203
788.621320,20873.807564,-75383.797003,-2368.659014
788.623878,-29460.196492,-76149.892501,-2516.700203
788.626435,14656.077652,-78448.178995,-12731.542202
788.628992,7994.224174,-75996.673402,-7402.059420
788.631550,-11991.336260,-72472.634111,-7846.182985
788.634107,2960.823768,-74158.044206,-5625.565159
788.636664,-888.247130,-74004.825107,-1480.411884
788.639224,-2516.700203,-75077.358804,-4589.276840
788.641783,-0.000000,-75690.235202,-2960.823768
788.644343,-7105.977043,-74464.482406,2812.782580
788.646903,9178.553681,-74770.920605,-7994.224174
788.649462,1184.329507,-75230.577904,-5181.441594
788.652022,1332.370696,-74770.920605,-13175.665768
788.654582,-2812.782580,-74617.701505,-4145.153275
788.657141,-11695.253884,-72932.291410,-148.041188
788.659701,-6661.853478,-72319.415011,3849.070898
788.662261,-5033.400406,-75077.358804,4885.359217
788.664820,-16580.613101,-76149.892501,6513.812290
788.667380,-1628.453072,-75537.016103,-444.123565
788.669939,-5181.441594,-75383.797003,592.164754
788.672499,-5181.441594,-73391.948708,-2812.782580
788.675059,-7254.018232,-73391.948708,-148.041188
788.677618,-11695.253884,-72012.976812,3701.029710
788.680178,-12287.418637,-73391.948708,7402.059420
788.682738,-2516.700203,-76303.111601,2812.782580
788.685297,-592.164754,-74924.139704,5477.523971
788.687857,-6661.853478,-74004.825107,-148.041188
788.690417,-13767.830521,-72012.976812,3404.947333
788.692976,-28571.949361,-75077.358804,3997.112087
788.695536,-1184.329507,-76303.111601,3997.112087
788.698095,-1184.329507,-77069.207099,9770.718434
788.700655,-12731.542202,-73391.948708,7698.141797
788.703215,-9918.759623,-73391.948708,-5033.400406
788.705774,-3552.988522,-75077.358804,-2812.782580
788.708334,-3552.988522,-72932.291410,1628.453072
788.710894,-14804.118840,-71706.538613,1332.370696
788.713453,-5181.441594,-74311.263306,3404.947333
788.716013,-592.164754,-72472.634111,1036.288319
788.718573,-5181.441594,-73391.948708,5773.606348
788.721132,-3552.988522,-74770.920605,5625.565159
788.723692,-10807.006753,-73698.386908,3552.988522
788.726251,-6809.894666,-74464.482406,2220.617826
788.728811,-3404.947333,-74464.482406,-4589.276840
788.731371,-11547.212695,-73545.167808,296.082377
788.733930,-12879.583391,-72779.072310,7402.059420
788.736490,-6957.935855,-74770.920605,8290.306550
788.739050,-296.082377,-75230.577904,5477.523971
788.741611,-9622.677246,-75077.358804,-1184.329507
788.744171,-6957.935855,-73851.606007,7846.182985
788.746732,-15840.407159,-74158.044206,444.123565
788.749293,7402.059420,-76149.892501,-6217.729913
788.751854,4589.276840,-75690.235202,-13471.748144
788.754415,7994.224174,-72319.415011,-3849.070898
788.756976,-1480.411884,-73238.729609,-1776.494261
788.759537,2812.782580,-74311.263306,2960.823768
788.762098,-6809.894666,-75383.797003,2368.659014
788.764658,-444.123565,-76456.330700,-5477.523971
788.767219,1184.329507,-74770.920605,-6069.688724
788.769780,-4145.153275,-74924.139704,-3849.070898
788.772341,2664.741391,-73085.510509,-8438.347739
788.774902,3997.112087,-74004.825107,-7846.182985
788.777463,592.164754,-75077.358804,-7994.224174
788.780024,1036.288319,-75077.358804,-5773.606348
788.782585,-5477.523971,-75690.235202,1480.411884
788.785146,-12879.583391,-74158.044206,-4293.194464
788.787706,-6661.853478,-75230.577904,-5033.400406
788.790267,12139.377449,-74770.920605,-11991.336260
788.792828,-4145.153275,-73851.606007,-888.247130
788.795389,3849.070898,-75537.016103,-1776.494261
788.797950,8290.306550,-74311.263306,8586.388927
788.800511,-9622.677246,-75537.016103,-740.205942
788.803072,11547.212695,-74617.701505,-14508.036463
788.805633,-7846.182985,-75230.577904,-5625.565159
788.808193,-5329.482782,-74770.920605,-12731.542202
788.810754,4589.276840,-74617.701505,-9918.759623
788.813315,-6809.894666,-74158.044206,-2220.617826
788.815876,888.247130,-74464.482406,-6069.688724
788.818437,3552.988522,-74617.701505,-1924.535449
788.820998,-10658.965565,-75996.673402,888.247130
788.823559,-148.041188,-74617.701505,-4145.153275
788.826120,592.164754,-74924.139704,-6513.812290
