#time,accel_x,accel_y,accel_z
557.620488,-689.132909,-76.570323,-9016.155557
557.622934,-689.132909,-38.285162,-9016.155557
557.625380,-612.562586,38.285162,-9035.298138
557.627826,-823.130974,-2201.396792,-8882.157491
557.630272,957.129040,95.712904,-8901.300072
557.632718,-2316.252277,-995.414202,-8748.159426
557.635164,-1646.261949,344.566454,-9111.868461
557.637610,-1741.974853,631.705166,-8863.014910
557.640056,-1741.974853,-1397.408398,-8977.870395
557.642502,-382.851616,114.855485,-8977.870395
557.644948,-1780.260014,-1339.980656,-9035.298138
557.647394,-918.843878,593.420005,-9035.298138
557.649840,-1550.549045,-555.134843,-8958.727814
557.652333,-267.996131,612.562586,-8958.727814
557.654826,-1263.410333,-478.564520,-8997.012976
557.657319,-574.277424,-899.701298,-9035.298138
557.659812,-1990.828403,-267.996131,-8939.585234
557.662305,-880.558717,287.138712,-9035.298138
557.664798,-382.851616,2067.398726,-9035.298138
557.667291,727.418070,861.416136,-9169.296203
557.669784,1091.127106,650.847747,-9131.011042
557.672277,-95.712904,-708.275490,-9245.866526
557.674770,114.855485,-842.273555,-8977.870395
557.677263,-1071.984525,555.134843,-9016.155557
557.679756,-803.988394,1397.408398,-9035.298138
557.682249,-746.560651,1301.695494,-9054.440718
557.684742,-803.988394,1225.125171,-9322.436850
557.687235,-631.705166,-76.570323,-9245.866526
557.689728,-823.130974,248.853550,-9073.583299
557.692221,-57.427742,248.853550,-9131.011042
557.694713,-746.560651,1359.123237,-8824.729749
557.697206,-1493.121302,1225.125171,-9188.438784
557.699699,-1703.689691,325.423874,-9571.290400
557.702192,1110.269686,-38.285162,-8997.012976
557.704685,-344.566454,-210.568389,-9073.583299
557.707178,765.703232,1856.830338,-8958.727814
557.709671,-516.849682,-784.845813,-9111.868461
557.712164,1569.691626,593.420005,-9054.440718
557.714657,382.851616,650.847747,-8977.870395
557.717150,-784.845813,-555.134843,-8939.585234
557.719643,-708.275490,1244.267752,-9092.725880
557.722136,-287.138712,727.418070,-9035.298138
557.724629,-153.140646,1052.841944,-9111.868461
557.727122,-57.427742,-38.285162,-9131.011042
557.729615,210.568389,-669.990328,-9035.298138
557.732108,19.142581,-172.283227,-8977.870395
557.734601,114.855485,1359.123237,-9092.725880
557.737094,-631.705166,1263.410333,-9131.011042
557.739587,-76.570323,229.710970,-9035.298138
557.742080,-1282.552914,-1110.269686,-8901.300072
557.744573,210.568389,-497.707101,-9131.011042
557.747066,-2392.822600,-555.134843,-9073.583299
557.749559,-1186.840010,-746.560651,-8920.442653
557.752079,-1780.260014,593.420005,-8843.872330
557.754600,-1588.834206,-746.560651,-9035.298138
557.757121,-516.849682,765.703232,-9188.438784
557.759641,-995.414202,-1091.127106,-9150.153622
557.762162,-593.420005,-689.132909,-8977.870395
557.764682,-1493.121302,-1186.840010,-8805.587168
557.767203,-1167.697429,38.285162,-8939.585234
557.769724,-1359.123237,784.845813,-9054.440718
557.772244,-1493.121302,38.285162,-9092.725880
557.774765,-1320.838075,-727.418070,-8958.727814
557.777286,-1569.691626,-1359.123237,-8920.442653
557.779806,-1435.693560,-1378.265818,-8882.157491
557.782327,-1646.261949,1301.695494,-9226.723946
557.784847,-1588.834206,306.281293,-8958.727814
557.787368,-1971.685822,210.568389,-8958.727814
557.789889,57.427742,-3215.953574,-9016.155557
557.792409,-267.996131,-248.853550,-9188.438784
557.794930,401.994197,-2488.535504,-8920.442653
557.797450,363.709035,650.847747,-8633.303941
557.799971,-2660.818731,-937.986459,-9188.438784
557.802492,-650.847747,1550.549045,-8958.727814
557.805012,-1990.828403,-2009.970984,-8997.012976
557.807533,-1225.125171,19.142581,-8920.442653
557.810053,-2201.396792,-746.560651,-8805.587168
557.812574,-689.132909,191.425808,-9092.725880
557.815095,-976.271621,210.568389,-9073.583299
557.817615,-669.990328,-1110.269686,-9092.725880
557.820136,-459.421939,-650.847747,-9073.583299
557.822656,-937.986459,-918.843878,-8824.729749
557.825177,-1512.263883,-535.992262,-8977.870395
557.827698,-1607.976787,746.560651,-9035.298138
557.830218,-823.130974,191.425808,-9035.298138
557.832739,-2335.394858,-1588.834206,-8920.442653
557.835260,-1167.697429,-746.560651,-9035.298138
557.837780,-1148.554848,-38.285162,-9054.440718
557.840301,421.136778,1761.117434,-9092.725880
557.842821,-1607.976787,248.853550,-9226.723946
557.845342,1244.267752,1129.412267,-9111.868461
557.847863,363.709035,1205.982590,-9092.725880
557.850383,823.130974,-95.712904,-9245.866526
557.852923,-727.418070,172.283227,-9092.725880
557.855463,-937.986459,-746.560651,-9016.155557
557.858002,-823.130974,995.414202,-8882.157491
557.860542,-880.558717,899.701298,-9092.725880
557.863082,421.136778,1416.550979,-9265.009107
557.865622,-95.712904,344.566454,-9092.725880
557.868161,229.710970,-497.707101,-9073.583299
557.870701,-459.421939,-612.562586,-8901.300072
557.873241,401.994197,784.845813,-9035.298138
557.875780,-555.134843,1282.552914,-9188.438784
557.878320,-229.710970,2067.398726,-9245.866526
557.880860,-1397.408398,133.998066,-9379.864592
557.883400,-1952.543242,-38.285162,-9131.011042
557.885939,-957.129040,-440.279358,-9169.296203
557.888479,631.705166,1550.549045,-8843.872330
557.891019,-823.130974,-1473.978722,-8920.442653
557.893558,1875.972918,2105.683888,-8901.300072
557.896098,-1550.549045,-1684.547110,-9207.581365
557.898638,899.701298,1722.832272,-9073.583299
557.901178,-382.851616,114.855485,-9226.723946
557.903717,1301.695494,-19.142581,-9016.155557
557.906257,784.845813,1033.699363,-8939.585234
557.908797,-1110.269686,-803.988394,-9188.438784
557.911336,-363.709035,1244.267752,-9054.440718
557.913876,-382.851616,708.275490,-9188.438784
557.916416,-306.281293,708.275490,-9111.868461
557.918956,-746.560651,306.281293,-8977.870395
557.921495,-133.998066,-1205.982590,-9035.298138
557.924035,153.140646,0.000000,-9073.583299
557.926575,516.849682,1110.269686,-9131.011042
557.929114,287.138712,1761.117434,-9188.438784
557.931654,210.568389,19.142581,-9035.298138
557.934194,-1339.980656,-995.414202,-8901.300072
557.936734,-248.853550,-957.129040,-9016.155557
557.939273,-2622.533570,-421.136778,-8901.300072
557.941813,-1837.687757,-937.986459,-8997.012976
557.944353,-1722.832272,880.558717,-8901.300072
557.946893,-1493.121302,-1282.552914,-9054.440718
557.949432,-229.710970,727.418070,-9073.583299
557.951972,-861.416136,-1244.267752,-9188.438784
557.954526,-191.425808,-535.992262,-8997.012976
557.957079,-1263.410333,-1110.269686,-8767.302006
557.959633,-1320.838075,-325.423874,-8901.300072
557.962187,-1435.693560,803.988394,-9131.011042
557.964740,-1339.980656,76.570323,-9073.583299
557.967294,-1550.549045,-535.992262,-8997.012976
