#time,accel_x,accel_y,accel_z
1204.505765,888.247130,-74311.263306,444.123565
1204.508326,-888.247130,-73698.386908,148.041188
1204.510888,-296.082377,-74158.044206,3108.864956
1204.513449,1480.411884,-74464.482406,3849.070898
1204.516010,-0.000000,-74158.044206,2368.659014
1204.518571,-444.123565,-74158.044206,2368.659014
1204.521132,444.123565,-74004.825107,148.041188
1204.523693,-1036.288319,-74158.044206,1628.453072
1204.526254,444.123565,-74464.482406,3256.906145
1204.528815,592.164754,-74311.263306,2072.576638
1204.531377,-148.041188,-74004.825107,444.123565
1204.533938,444.123565,-73545.167808,-0.000000
1204.536499,-296.082377,-74464.482406,1480.411884
1204.539060,-0.000000,-74158.044206,2960.823768
1204.541621,-5625.565159,-74770.920605,6809.894666
1204.544182,15248.242405,-73391.948708,-12435.459826
1204.546743,-6661.853478,-74770.920605,4145.153275
1204.549305,3108.864956,-73085.510509,-1332.370696
1204.551866,7846.182985,-75537.016103,-444.123565
1204.554427,-18505.148550,-76609.549800,-7994.224174
1204.556988,-592.164754,-75383.797003,-17468.860231
1204.559549,2072.576638,-74311.263306,-2072.576638
1204.562110,740.205942,-72319.415011,2220.617826
1204.564671,6957.935855,-71706.538613,5773.606348
1204.567232,5477.523971,-74924.139704,7994.224174
1204.569794,4145.153275,-77222.426198,-4737.318029
1204.572355,-3256.906145,-75537.016103,-7846.182985
1204.574916,-15396.283594,-72932.291410,8882.471304
1204.577477,1332.370696,-71246.881314,18209.066173
1204.580038,-1036.288319,-73698.386908,8438.347739
1204.582599,7846.182985,-74924.139704,3108.864956
1204.585160,888.247130,-76762.768900,-0.000000
1204.587722,-5625.565159,-75077.358804,3404.947333
1204.590283,-8882.471304,-72932.291410,8142.265362
1204.592844,-444.123565,-73238.729609,10955.047942
1204.595405,-18061.024985,-74311.263306,3701.029710
1204.597966,-4737.318029,-76762.768900,3404.947333
1204.600527,-8734.430116,-75537.016103,-1480.411884
1204.603088,888.247130,-73545.167808,-4589.276840
1204.605650,6069.688724,-73698.386908,11991.336260
1204.608211,-7994.224174,-74770.920605,1924.535449
1204.610776,-296.082377,-72779.072310,592.164754
1204.613339,15988.448347,-73085.510509,-1480.411884
1204.615903,-19541.436869,-75230.577904,8734.430116
1204.618466,-8882.471304,-75537.016103,2664.741391
1204.621030,-2516.700203,-73698.386908,12287.418637
1204.623593,-4737.318029,-72625.853210,7105.977043
1204.626157,7846.182985,-72472.634111,9178.553681
1204.628720,-8586.388927,-76915.987999,8142.265362
1204.631284,-11103.089130,-74311.263306,3404.947333
1204.633847,-3404.947333,-72932.291410,3256.906145
1204.636411,444.123565,-73391.948708,-2368.659014
1204.638974,-3108.864956,-73698.386908,148.041188
1204.641538,888.247130,-73851.606007,1924.535449
1204.644101,-7846.182985,-73085.510509,15840.407159
1204.646665,-10658.965565,-74004.825107,9030.512492
1204.649228,6217.729913,-75843.454302,7550.100608
1204.651792,-1776.494261,-75690.235202,148.041188
1204.654355,-4589.276840,-73851.606007,8142.265362
1204.656919,1480.411884,-73238.729609,5625.565159
1204.659482,4293.194464,-75690.235202,-6365.771101
1204.662046,-5773.606348,-75230.577904,-9918.759623
1204.664609,1924.535449,-73238.729609,6661.853478
1204.667173,2516.700203,-72932.291410,1776.494261
1204.669736,5921.647536,-75077.358804,1332.370696
1204.672300,296.082377,-77069.207099,740.205942
1204.674864,3404.947333,-75996.673402,-7994.224174
1204.677427,-2664.741391,-73698.386908,-1036.288319
1204.679991,7698.141797,-74158.044206,4145.153275
1204.682554,-2516.700203,-72319.415011,1332.370696
1204.685118,7254.018232,-74617.701505,-2368.659014
1204.687681,9622.677246,-75537.016103,-7402.059420
1204.690245,-1776.494261,-75690.235202,-4293.194464
1204.692808,-3256.906145,-73698.386908,2368.659014
1204.695372,-3997.112087,-73698.386908,2516.700203
1204.697935,-3256.906145,-75383.797003,-592.164754
1204.700499,1628.453072,-74464.482406,-5477.523971
1204.703062,4145.153275,-76915.987999,-11547.212695
1204.705626,7550.100608,-71706.538613,-1332.370696
