#time,accel_x,accel_y,accel_z
1429.422881,-612.562586,76.570323,-9150.153622
1429.425326,-765.703232,0.000000,-9111.868461
1429.427771,-823.130974,114.855485,-9092.725880
1429.430217,-1014.556782,-2373.680019,-8901.300072
1429.432662,2086.541307,-918.843878,-8805.587168
1429.435107,-1741.974853,382.851616,-9035.298138
1429.437552,-1895.115499,-1473.978722,-8786.444587
1429.439997,-1129.412267,516.849682,-8824.729749
1429.442442,-2373.680019,-1129.412267,-9016.155557
1429.444887,-650.847747,535.992262,-8901.300072
1429.447333,-1550.549045,-1014.556782,-8939.585234
1429.449778,-363.709035,497.707101,-9150.153622
1429.452223,-612.562586,-1014.556782,-8977.870395
1429.454715,401.994197,440.279358,-9092.725880
1429.457207,-1263.410333,57.427742,-9054.440718
1429.459699,-727.418070,-478.564520,-8901.300072
1429.462191,-2565.105827,-421.136778,-8977.870395
1429.464683,-1473.978722,-229.710970,-9226.723946
1429.467175,363.709035,1837.687757,-9131.011042
1429.469667,210.568389,478.564520,-9169.296203
1429.472159,1110.269686,650.847747,-9150.153622
1429.474651,229.710970,-1435.693560,-9111.868461
1429.477143,114.855485,363.709035,-9073.583299
1429.479635,-1148.554848,937.986459,-8939.585234
1429.482127,-1359.123237,1110.269686,-9073.583299
1429.484619,-440.279358,-267.996131,-9073.583299
1429.487111,-574.277424,1110.269686,-9437.292334
1429.489603,631.705166,440.279358,-9092.725880
1429.492095,-421.136778,1033.699363,-9150.153622
1429.494587,-1359.123237,76.570323,-9016.155557
1429.497079,57.427742,1186.840010,-8843.872330
1429.499571,-1014.556782,-459.421939,-9188.438784
1429.502063,-1952.543242,516.849682,-9590.432981
1429.504555,1033.699363,918.843878,-8671.589102
1429.507047,-191.425808,-995.414202,-8958.727814
1429.509539,1148.554848,1454.836141,-9092.725880
1429.512031,-248.853550,0.000000,-9418.149754
1429.514523,957.129040,57.427742,-9226.723946
1429.517015,-459.421939,803.988394,-8997.012976
1429.519507,-918.843878,76.570323,-9073.583299
1429.521999,-1091.127106,1435.693560,-9073.583299
1429.524491,-325.423874,-114.855485,-9016.155557
1429.526983,459.421939,593.420005,-9169.296203
1429.529475,-440.279358,-172.283227,-9169.296203
1429.531967,631.705166,-555.134843,-9131.011042
1429.534459,-153.140646,363.709035,-9073.583299
1429.536950,-746.560651,1531.406464,-9073.583299
1429.539442,-76.570323,1627.119368,-8977.870395
1429.541934,-114.855485,-612.562586,-9284.151688
1429.544426,-363.709035,-708.275490,-9207.581365
1429.546918,784.845813,976.271621,-9150.153622
1429.549410,-1933.400661,-823.130974,-8863.014910
1429.551902,-1818.545176,-1722.832272,-8690.731683
1429.554317,-2411.965181,-1761.117434,-8709.874264
1429.556731,-1990.828403,76.570323,-9131.011042
1429.559146,-421.136778,1110.269686,-9188.438784
1429.561560,-612.562586,727.418070,-8977.870395
1429.563975,-325.423874,-1244.267752,-8977.870395
1429.566390,-497.707101,-2067.398726,-8977.870395
1429.568804,-631.705166,-114.855485,-9054.440718
1429.571219,-1780.260014,957.129040,-8939.585234
1429.573633,-1722.832272,1359.123237,-8939.585234
1429.576048,-2086.541307,-1512.263883,-8997.012976
1429.578462,-1569.691626,-1550.549045,-9016.155557
1429.580877,-1282.552914,-1799.402595,-8997.012976
1429.583291,-995.414202,1148.554848,-9265.009107
1429.585706,-1014.556782,899.701298,-8882.157491
1429.588120,-2258.824534,1473.978722,-9245.866526
1429.590535,-880.558717,-3541.377448,-9035.298138
1429.592949,172.283227,172.283227,-8729.016845
1429.595364,-363.709035,-3828.516160,-9131.011042
1429.597778,1531.406464,1703.689691,-8748.159426
1429.600193,-2220.539373,-2143.969050,-8939.585234
1429.602607,-1339.980656,1646.261949,-8824.729749
1429.605022,-2411.965181,-2163.111630,-8997.012976
1429.607436,-957.129040,76.570323,-9016.155557
1429.609851,-2641.676150,-612.562586,-9035.298138
1429.612265,-995.414202,478.564520,-9054.440718
1429.614680,-382.851616,-325.423874,-9035.298138
1429.617094,-555.134843,-1033.699363,-9092.725880
1429.619509,-746.560651,-1263.410333,-9016.155557
1429.621923,-1033.699363,-248.853550,-8958.727814
1429.624338,-1837.687757,210.568389,-9035.298138
1429.626752,-1512.263883,1320.838075,-8901.300072
1429.629167,-976.271621,-172.283227,-9131.011042
1429.631581,-2431.107762,-3809.373579,-9111.868461
1429.633996,-1378.265818,-1512.263883,-8977.870395
1429.636410,-1320.838075,631.705166,-8901.300072
1429.638825,153.140646,3962.514226,-9016.155557
1429.641239,-1301.695494,1818.545176,-9207.581365
1429.643654,2182.254211,1091.127106,-9265.009107
1429.646069,918.843878,-1933.400661,-9399.007173
1429.648483,1359.123237,-114.855485,-9245.866526
1429.650950,-1627.119368,535.992262,-8690.731683
1429.653418,-2201.396792,478.564520,-8863.014910
1429.655885,-823.130974,1933.400661,-9169.296203
1429.658352,-746.560651,-114.855485,-9379.864592
1429.660820,1320.838075,38.285162,-9169.296203
1429.663287,535.992262,-325.423874,-9245.866526
1429.665754,1033.699363,38.285162,-9035.298138
1429.668221,-325.423874,574.277424,-8863.014910
1429.670689,-440.279358,784.845813,-9073.583299
1429.673156,-727.418070,0.000000,-9131.011042
1429.675623,-918.843878,1703.689691,-9571.290400
1429.678091,-995.414202,1282.552914,-9073.583299
1429.680558,-2909.672282,-210.568389,-9111.868461
1429.683025,1397.408398,38.285162,-9016.155557
1429.685492,1071.984525,325.423874,-8824.729749
