#time,accel_x,accel_y,accel_z
686.858560,-708.275490,-38.285162,-9073.583299
686.861111,-650.847747,19.142581,-9073.583299
686.863662,-727.418070,76.570323,-9073.583299
686.866213,-669.990328,38.285162,-9054.440718
686.868765,-689.132909,57.427742,-8997.012976
686.871318,-593.420005,57.427742,-9092.725880
686.873871,-650.847747,38.285162,-9073.583299
686.876424,-440.279358,-229.710970,-9054.440718
686.878976,-267.996131,-2143.969050,-9016.155557
686.881529,-899.701298,535.992262,-9169.296203
686.884082,-574.277424,-267.996131,-8977.870395
686.886635,-746.560651,76.570323,-9016.155557
686.889187,612.562586,-784.845813,-9150.153622
686.891740,1014.556782,-516.849682,-9245.866526
686.894293,1703.689691,-1320.838075,-9169.296203
686.896845,612.562586,-593.420005,-9054.440718
686.899398,-535.992262,-191.425808,-8901.300072
686.901951,-1856.830338,-593.420005,-8958.727814
686.904504,-2029.113565,1263.410333,-9111.868461
686.907056,-1741.974853,-153.140646,-9226.723946
686.909609,-995.414202,937.986459,-9092.725880
686.912162,-555.134843,-497.707101,-9016.155557
686.914715,-421.136778,1225.125171,-9035.298138
686.917267,-363.709035,325.423874,-9016.155557
686.919820,-803.988394,1301.695494,-8901.300072
686.922373,-1129.412267,421.136778,-8997.012976
686.924926,-1684.547110,19.142581,-9016.155557
686.927478,-1282.552914,593.420005,-9035.298138
686.930031,-1512.263883,210.568389,-9111.868461
686.932584,-880.558717,1091.127106,-8824.729749
686.935136,-765.703232,-95.712904,-9207.581365
686.937689,-803.988394,-612.562586,-9111.868461
686.940242,-2124.826469,-784.845813,-9054.440718
686.942795,-1052.841944,478.564520,-8977.870395
686.945347,-516.849682,-478.564520,-9073.583299
686.947900,-1703.689691,1186.840010,-8997.012976
686.950455,-516.849682,823.130974,-9188.438784
686.953009,-1148.554848,-287.138712,-8882.157491
686.955564,-880.558717,1052.841944,-9150.153622
686.958118,-1837.687757,-459.421939,-8997.012976
686.960673,-1990.828403,1167.697429,-8767.302006
686.963227,-1512.263883,-229.710970,-9150.153622
686.965782,-1301.695494,1167.697429,-9035.298138
686.968336,-631.705166,1110.269686,-9016.155557
686.970891,-1320.838075,918.843878,-8958.727814
686.973445,-708.275490,-344.566454,-9016.155557
686.976000,-1014.556782,-746.560651,-9092.725880
686.978554,-631.705166,803.988394,-9035.298138
686.981109,-937.986459,1033.699363,-8997.012976
686.983663,-1971.685822,2737.389054,-8824.729749
686.986218,-1282.552914,899.701298,-9035.298138
686.988772,-1531.406464,-1875.972918,-9073.583299
686.991327,-880.558717,-1780.260014,-9265.009107
686.993881,306.281293,842.273555,-9054.440718
686.996436,1416.550979,-727.418070,-8920.442653
686.998990,746.560651,95.712904,-8805.587168
687.001545,-593.420005,631.705166,-9054.440718
687.004099,-803.988394,-1856.830338,-9265.009107
687.006654,-784.845813,-478.564520,-9131.011042
687.009208,-421.136778,-1856.830338,-9207.581365
687.011763,-555.134843,-114.855485,-9016.155557
687.014317,401.994197,-229.710970,-9054.440718
687.016872,-287.138712,1339.980656,-9092.725880
687.019426,19.142581,-689.132909,-9073.583299
687.021981,-325.423874,-1397.408398,-9111.868461
687.024535,-1033.699363,-1339.980656,-9188.438784
687.027090,-459.421939,-1416.550979,-9111.868461
687.029644,-478.564520,401.994197,-9092.725880
687.032199,229.710970,57.427742,-9092.725880
687.034753,-593.420005,-842.273555,-9456.434915
687.037308,-38.285162,-2679.961312,-9284.151688
687.039862,-2354.537438,-267.996131,-8920.442653
