#time,accel_x,accel_y,accel_z
1166.701954,-689.132909,38.285162,-9016.155557
1166.704502,-344.566454,-765.703232,-9092.725880
1166.707051,38.285162,-2316.252277,-8977.870395
1166.709604,-708.275490,1263.410333,-9035.298138
1166.712157,-440.279358,-708.275490,-8920.442653
1166.714711,-842.273555,-153.140646,-9035.298138
1166.717264,746.560651,-1110.269686,-9226.723946
1166.719817,1033.699363,-535.992262,-9150.153622
1166.722370,1741.974853,-1339.980656,-9265.009107
1166.724924,133.998066,-746.560651,-8977.870395
1166.727477,-1550.549045,803.988394,-8805.587168
1166.730030,-1799.402595,-727.418070,-8977.870395
1166.732584,-1818.545176,1033.699363,-9131.011042
1166.735137,-1091.127106,-535.992262,-9245.866526
1166.737690,-842.273555,957.129040,-9111.868461
1166.740244,-363.709035,-689.132909,-9054.440718
1166.742797,-325.423874,1359.123237,-8977.870395
1166.745350,-612.562586,593.420005,-9016.155557
1166.747904,-1684.547110,918.843878,-8958.727814
1166.750457,-1761.117434,861.416136,-8997.012976
1166.753010,-1607.976787,-306.281293,-9016.155557
1166.755564,-1263.410333,1148.554848,-8939.585234
1166.758117,-689.132909,-57.427742,-8939.585234
1166.760670,-669.990328,1799.402595,-8805.587168
1166.763223,-267.996131,-497.707101,-9207.581365
1166.765777,-401.994197,-555.134843,-9092.725880
1166.768330,-2775.674216,153.140646,-9092.725880
1166.770883,-1129.412267,382.851616,-8997.012976
1166.773437,-153.140646,-287.138712,-9092.725880
1166.775990,-1512.263883,1646.261949,-8997.012976
1166.778543,-593.420005,612.562586,-9188.438784
1166.781097,-1301.695494,133.998066,-8786.444587
1166.783650,-1416.550979,2048.256146,-9035.298138
1166.786203,-1339.980656,-535.992262,-9054.440718
1166.788757,-1895.115499,1359.123237,-8977.870395
1166.791310,-1320.838075,-248.853550,-9131.011042
1166.793863,-650.847747,823.130974,-9054.440718
1166.796417,-287.138712,1071.984525,-8977.870395
1166.798970,-1397.408398,880.558717,-8901.300072
1166.801523,-918.843878,306.281293,-9035.298138
1166.804076,-1263.410333,-727.418070,-9111.868461
1166.806630,-1033.699363,478.564520,-9150.153622
1166.809183,-746.560651,1244.267752,-8939.585234
1166.811723,-1588.834206,2622.533570,-8882.157491
1166.814264,-976.271621,784.845813,-8901.300072
1166.816804,-1052.841944,-2067.398726,-9073.583299
1166.819345,-631.705166,-2124.826469,-9437.292334
1166.821885,-1761.117434,-210.568389,-9360.722011
1166.824425,95.712904,842.273555,-8958.727814
1166.826966,133.998066,363.709035,-8595.018779
1166.829506,-1129.412267,-19.142581,-9111.868461
1166.832047,-1588.834206,-1550.549045,-9226.723946
1166.834587,-765.703232,-516.849682,-9226.723946
1166.837127,363.709035,-957.129040,-9226.723946
1166.839668,133.998066,-229.710970,-9016.155557
1166.842208,957.129040,-95.712904,-9035.298138
1166.844749,-421.136778,1129.412267,-8977.870395
1166.847289,-650.847747,-1359.123237,-9131.011042
1166.849829,-976.271621,-1244.267752,-8977.870395
1166.852370,-1052.841944,-1129.412267,-9092.725880
1166.854910,-612.562586,-267.996131,-9226.723946
1166.857451,-344.566454,363.709035,-8958.727814
1166.859991,497.707101,-765.703232,-9303.294269
1166.862531,153.140646,-727.418070,-9226.723946
1166.865072,133.998066,-2565.105827,-8977.870395
1166.867612,-2909.672282,899.701298,-8920.442653
1166.870153,-57.427742,153.140646,-9054.440718
1166.872693,-76.570323,1397.408398,-8939.585234
1166.875233,306.281293,-1110.269686,-8997.012976
1166.877774,-1110.269686,-842.273555,-9073.583299
1166.880314,-861.416136,-76.570323,-9016.155557
1166.882855,0.000000,-765.703232,-9475.577496
1166.885395,478.564520,210.568389,-9016.155557
1166.887935,708.275490,-1761.117434,-9073.583299
1166.890476,-421.136778,95.712904,-8901.300072
1166.893016,-459.421939,-1091.127106,-9073.583299
1166.895557,-1339.980656,497.707101,-9035.298138
1166.898097,-937.986459,-76.570323,-9073.583299
1166.900637,-401.994197,-229.710970,-9131.011042
1166.903178,497.707101,-1780.260014,-9303.294269
1166.905718,325.423874,-555.134843,-9169.296203
1166.908259,803.988394,-1129.412267,-9303.294269
1166.910799,-248.853550,937.986459,-8939.585234
1166.913345,-708.275490,-1091.127106,-8977.870395
1166.915892,-1512.263883,153.140646,-8901.300072
1166.918438,-2890.529701,1052.841944,-9207.581365
1166.920984,-2277.967115,1493.121302,-9188.438784
1166.923531,-267.996131,-669.990328,-9207.581365
1166.926077,-421.136778,57.427742,-8939.585234
1166.928623,-382.851616,0.000000,-9054.440718
1166.931169,-1320.838075,2373.680019,-8997.012976
1166.933716,-899.701298,325.423874,-9054.440718
1166.936262,-1091.127106,-574.277424,-8977.870395
1166.938808,-1569.691626,-478.564520,-9092.725880
1166.941355,-1359.123237,153.140646,-9111.868461
1166.943901,-1588.834206,2794.816797,-8901.300072
1166.946447,-1320.838075,650.847747,-8997.012976
1166.948994,-899.701298,976.271621,-8977.870395
1166.951540,-535.992262,-918.843878,-9207.581365
1166.954086,-1052.841944,19.142581,-8882.157491
1166.956632,-689.132909,421.136778,-9035.298138
1166.959179,-1205.982590,823.130974,-9092.725880
1166.961725,-2048.256146,-574.277424,-9111.868461
1166.964271,-1761.117434,1856.830338,-8863.014910
1166.966818,-382.851616,-995.414202,-9169.296203
1166.969364,-440.279358,2545.963246,-9016.155557
1166.971910,746.560651,1052.841944,-8977.870395
1166.974457,-1971.685822,-95.712904,-8882.157491
1166.977003,-1569.691626,2545.963246,-8729.016845
1166.979549,-1761.117434,-1780.260014,-9054.440718
1166.982095,-1818.545176,2488.535504,-8939.585234
1166.984642,-976.271621,-842.273555,-9054.440718
1166.987188,-1110.269686,2258.824534,-8805.587168
1166.989734,-535.992262,669.990328,-9054.440718
1166.992281,-1512.263883,918.843878,-8958.727814
1166.994827,-976.271621,-325.423874,-9016.155557
1166.997373,-803.988394,-478.564520,-9188.438784
1166.999920,-1244.267752,1014.556782,-9054.440718
1167.002466,-727.418070,1129.412267,-8843.872330
1167.005012,-1837.687757,2258.824534,-8805.587168
1167.007559,-1225.125171,516.849682,-9035.298138
1167.010105,-1033.699363,-1914.258080,-9150.153622
1167.012651,-631.705166,-1512.263883,-9399.007173
1167.015203,-1780.260014,325.423874,-9303.294269
1167.017755,38.285162,1129.412267,-8997.012976
1167.020307,612.562586,-459.421939,-8748.159426
1167.022859,-287.138712,-516.849682,-9131.011042
1167.025410,-1339.980656,-1856.830338,-9150.153622
1167.027962,-918.843878,-363.709035,-9131.011042
1167.030514,-191.425808,-631.705166,-9016.155557
1167.033065,-440.279358,133.998066,-8977.870395
1167.035617,1129.412267,-689.132909,-9150.153622
1167.038169,-325.423874,669.990328,-9169.296203
1167.040720,-133.998066,-1148.554848,-9226.723946
1167.043272,-727.418070,-861.416136,-9035.298138
1167.045824,-1014.556782,-1186.840010,-9111.868461
1167.048375,-880.558717,-95.712904,-9131.011042
1167.050927,-172.283227,-1110.269686,-9150.153622
1167.053479,114.855485,-516.849682,-9073.583299
1167.056031,-363.709035,57.427742,-9092.725880
1167.058582,1320.838075,-1225.125171,-8939.585234
1167.061134,-1569.691626,363.709035,-8767.302006
1167.063686,-1091.127106,899.701298,-9035.298138
1167.066237,153.140646,-1569.691626,-9284.151688
1167.068789,-344.566454,-535.992262,-8901.300072
1167.071341,-440.279358,-861.416136,-9035.298138
1167.073892,153.140646,-1205.982590,-9131.011042
1167.076444,210.568389,669.990328,-9303.294269
1167.078996,957.129040,-803.988394,-9322.436850
1167.081547,-344.566454,-363.709035,-8901.300072
1167.084099,-478.564520,-842.273555,-9073.583299
1167.086651,-1550.549045,248.853550,-9131.011042
1167.089203,-401.994197,440.279358,-9111.868461
1167.091754,0.000000,-2143.969050,-9226.723946
1167.094306,-210.568389,-191.425808,-9131.011042
1167.096858,1033.699363,-1493.121302,-9169.296203
1167.099409,440.279358,689.132909,-9035.298138
1167.101961,-344.566454,-114.855485,-9054.440718
1167.104513,-918.843878,-287.138712,-8977.870395
1167.107064,-1071.984525,-210.568389,-8843.872330
1167.109616,-1627.119368,1569.691626,-8958.727814
1167.112168,-1684.547110,-382.851616,-9188.438784
1167.114719,-1014.556782,593.420005,-9207.581365
1167.117276,-976.271621,-363.709035,-9150.153622
