#time,accel_x,accel_y,accel_z
1558.682581,-746.560651,0.000000,-9073.583299
1558.685152,-708.275490,57.427742,-9035.298138
1558.687724,-708.275490,19.142581,-9016.155557
1558.690296,-363.709035,-823.130974,-9111.868461
1558.692868,-421.136778,-2009.970984,-8977.870395
1558.695440,-497.707101,918.843878,-8997.012976
1558.698012,-382.851616,-478.564520,-8939.585234
1558.700583,-899.701298,-153.140646,-8977.870395
1558.703155,555.134843,-937.986459,-9226.723946
1558.705727,765.703232,-880.558717,-9131.011042
1558.708299,1799.402595,-1091.127106,-9226.723946
1558.710871,593.420005,-765.703232,-9054.440718
1558.713443,-803.988394,-287.138712,-8901.300072
1558.716015,-2086.541307,-497.707101,-8901.300072
1558.718586,-1971.685822,1186.840010,-9054.440718
1558.721158,-1512.263883,-172.283227,-9245.866526
1558.723730,-803.988394,937.986459,-9054.440718
1558.726302,-191.425808,-689.132909,-9054.440718
1558.728874,-153.140646,1071.984525,-9016.155557
1558.731446,-325.423874,325.423874,-9035.298138
1558.734018,-1110.269686,1071.984525,-8920.442653
1558.736589,-1588.834206,1033.699363,-8939.585234
1558.739161,-1837.687757,-191.425808,-9073.583299
1558.741733,-1531.406464,1014.556782,-8997.012976
1558.744305,-765.703232,0.000000,-9054.440718
1558.746877,-612.562586,1703.689691,-8920.442653
1558.749449,-535.992262,-669.990328,-9245.866526
1558.752020,-1071.984525,-497.707101,-9054.440718
1558.754592,-2660.818731,-95.712904,-9073.583299
1558.757164,-1205.982590,287.138712,-8997.012976
1558.759736,-344.566454,-172.283227,-9111.868461
1558.762308,-1761.117434,1665.404530,-9111.868461
1558.764880,-650.847747,631.705166,-9207.581365
1558.767452,-918.843878,287.138712,-8671.589102
1558.770023,-1263.410333,1014.556782,-9150.153622
1558.772595,-2048.256146,-153.140646,-9073.583299
1558.775167,-2029.113565,1167.697429,-8805.587168
1558.777739,-1301.695494,-19.142581,-9150.153622
1558.780311,-1014.556782,612.562586,-9111.868461
1558.782883,-497.707101,1397.408398,-9035.298138
1558.785455,-1244.267752,478.564520,-8997.012976
1558.788028,-957.129040,363.709035,-8997.012976
1558.790600,-1244.267752,-880.558717,-9073.583299
1558.793173,-937.986459,803.988394,-9016.155557
1558.795746,-727.418070,995.414202,-8977.870395
1558.798318,-1588.834206,2373.680019,-8824.729749
1558.800891,-1397.408398,344.566454,-8997.012976
1558.803463,-1359.123237,-2297.109696,-9073.583299
1558.806036,-842.273555,-1914.258080,-9341.579430
1558.808609,95.712904,2947.957443,-9073.583299
1558.811181,976.271621,-2048.256146,-8882.157491
1558.813754,880.558717,535.992262,-8671.589102
1558.816326,-382.851616,-478.564520,-9169.296203
1558.818899,-842.273555,-1818.545176,-9303.294269
1558.821471,-574.277424,-421.136778,-9035.298138
1558.824044,-153.140646,-976.271621,-9054.440718
1558.826617,-401.994197,-210.568389,-9092.725880
1558.829189,459.421939,-133.998066,-9111.868461
1558.831762,-421.136778,861.416136,-8977.870395
1558.834334,-784.845813,-1205.982590,-9131.011042
1558.836907,-555.134843,-1244.267752,-9016.155557
1558.839480,-784.845813,-1071.984525,-9207.581365
1558.842052,-421.136778,-555.134843,-9150.153622
1558.844625,-19.142581,76.570323,-9054.440718
1558.847197,555.134843,-191.425808,-9092.725880
1558.849770,-612.562586,-1416.550979,-9399.007173
1558.852342,-248.853550,-2679.961312,-9111.868461
1558.854915,-2277.967115,861.416136,-8958.727814
1558.857488,-287.138712,401.994197,-9092.725880
1558.860060,-555.134843,1148.554848,-8939.585234
1558.862633,210.568389,-1320.838075,-9016.155557
1558.865205,-823.130974,-746.560651,-9016.155557
1558.867778,-1052.841944,-229.710970,-9131.011042
1558.870350,-191.425808,-574.277424,-9418.149754
1558.872923,287.138712,-229.710970,-9226.723946
1558.875496,535.992262,-1684.547110,-9131.011042
1558.878068,210.568389,114.855485,-8863.014910
1558.880641,-133.998066,-1110.269686,-9111.868461
1558.883213,-1282.552914,593.420005,-9092.725880
1558.885786,-1282.552914,-842.273555,-9035.298138
1558.888342,-1110.269686,823.130974,-9054.440718
1558.890898,172.283227,-1569.691626,-9131.011042
1558.893454,95.712904,-535.992262,-9188.438784
1558.896010,459.421939,-1263.410333,-9303.294269
1558.898566,-57.427742,1607.976787,-8901.300072
1558.901122,-19.142581,-1761.117434,-9092.725880
1558.903678,-421.136778,287.138712,-9035.298138
1558.906234,-1454.836141,287.138712,-8977.870395
1558.908790,-2105.683888,1091.127106,-8920.442653
1558.911346,-765.703232,-325.423874,-8863.014910
1558.913902,-1359.123237,0.000000,-9169.296203
1558.916458,-1359.123237,363.709035,-9207.581365
1558.919014,-689.132909,2316.252277,-8882.157491
1558.921570,-574.277424,363.709035,-8843.872330
1558.924126,-631.705166,267.996131,-9035.298138
1558.926682,-899.701298,-1473.978722,-9169.296203
1558.929238,-1531.406464,19.142581,-9016.155557
1558.931794,-1703.689691,2584.248408,-8863.014910
1558.934350,-1952.543242,1225.125171,-8958.727814
1558.936906,-1359.123237,976.271621,-8977.870395
1558.939462,-1167.697429,-1033.699363,-9169.296203
1558.942018,-650.847747,229.710970,-9016.155557
1558.944574,-459.421939,287.138712,-8939.585234
1558.947130,-1014.556782,1435.693560,-9092.725880
1558.949686,-1741.974853,-1033.699363,-9226.723946
1558.952242,-2201.396792,2124.826469,-8843.872330
1558.954798,-631.705166,-689.132909,-9111.868461
1558.957354,-38.285162,1952.543242,-8939.585234
1558.959910,1033.699363,1416.550979,-9131.011042
1558.962466,-1627.119368,-746.560651,-8824.729749
1558.965022,-1569.691626,1320.838075,-8863.014910
1558.967578,-1646.261949,-1531.406464,-9092.725880
1558.970134,-2105.683888,2163.111630,-8882.157491
1558.972690,-593.420005,-421.136778,-9073.583299
1558.975246,-1320.838075,2392.822600,-8709.874264
1558.977802,-727.418070,478.564520,-9016.155557
1558.980358,-1454.836141,937.986459,-8977.870395
1558.982914,-689.132909,-516.849682,-9054.440718
1558.985470,-957.129040,-612.562586,-9188.438784
1558.988026,-976.271621,1741.974853,-9054.440718
1558.990585,-784.845813,861.416136,-8939.585234
1558.993144,-1646.261949,2545.963246,-8767.302006
1558.995702,-1493.121302,-191.425808,-9035.298138
1558.998261,-1301.695494,-1607.976787,-9169.296203
1559.000820,-880.558717,-1301.695494,-9322.436850
1559.003379,-478.564520,2565.105827,-8958.727814
1559.005937,612.562586,1569.691626,-8824.729749
1559.008496,650.847747,-861.416136,-8958.727814
1559.011055,344.566454,-401.994197,-9418.149754
1559.013613,-229.710970,-2813.959378,-9226.723946
1559.016172,-1052.841944,421.136778,-8863.014910
1559.018731,-708.275490,-899.701298,-8977.870395
1559.021289,-1071.984525,306.281293,-9054.440718
1559.023848,306.281293,-1014.556782,-9226.723946
1559.026407,-516.849682,306.281293,-9131.011042
1559.028965,-287.138712,-784.845813,-9169.296203
1559.031524,-210.568389,-899.701298,-8977.870395
1559.034083,-727.418070,-957.129040,-9111.868461
1559.036641,-76.570323,-363.709035,-9169.296203
1559.039200,-382.851616,-1493.121302,-9169.296203
1559.041759,57.427742,727.418070,-9016.155557
1559.044317,-325.423874,344.566454,-9054.440718
1559.046876,612.562586,-727.418070,-8997.012976
1559.049435,-1071.984525,-76.570323,-8901.300072
1559.051993,-861.416136,861.416136,-9111.868461
1559.054552,-19.142581,-1148.554848,-9169.296203
1559.057111,-631.705166,-803.988394,-8882.157491
1559.059669,-574.277424,-746.560651,-9188.438784
1559.062228,-19.142581,-1071.984525,-8977.870395
1559.064787,382.851616,555.134843,-9188.438784
1559.067345,1148.554848,-1225.125171,-9360.722011
1559.069904,76.570323,-497.707101,-8882.157491
1559.072463,-267.996131,-995.414202,-9073.583299
1559.075022,-1435.693560,478.564520,-9054.440718
1559.077580,-746.560651,-267.996131,-9169.296203
1559.080139,-1148.554848,-440.279358,-9111.868461
1559.082698,-344.566454,-899.701298,-9169.296203
1559.085256,114.855485,-1588.834206,-9169.296203
1559.087815,708.275490,708.275490,-8977.870395
1559.090374,19.142581,-535.992262,-9150.153622
1559.092935,-210.568389,-76.570323,-9073.583299
1559.095496,133.998066,-803.988394,-8977.870395
1559.098057,-2622.533570,2163.111630,-9111.868461
1559.100618,-2909.672282,306.281293,-9035.298138
1559.103179,-1837.687757,459.421939,-9111.868461
1559.105741,-1167.697429,-631.705166,-9169.296203
1559.108302,-574.277424,2297.109696,-9054.440718
1559.110863,-937.986459,593.420005,-8958.727814
1559.113424,-574.277424,765.703232,-8977.870395
1559.115985,-478.564520,-861.416136,-9150.153622
1559.118546,-861.416136,-363.709035,-9111.868461
1559.121108,-1320.838075,57.427742,-8997.012976
1559.123669,-2029.113565,2947.957443,-8901.300072
1559.126230,-1665.404530,669.990328,-9016.155557
1559.128791,-1684.547110,172.283227,-9073.583299
1559.131352,-746.560651,-803.988394,-9169.296203
1559.133913,-612.562586,-191.425808,-8958.727814
1559.136474,-1167.697429,-38.285162,-9188.438784
1559.139036,-1033.699363,38.285162,-9092.725880
1559.141597,-2526.820666,1320.838075,-8958.727814
1559.144158,-784.845813,-555.134843,-9131.011042
1559.146719,-1512.263883,248.853550,-9016.155557
1559.149280,574.277424,2450.250342,-9169.296203
1559.151841,-1033.699363,-95.712904,-8997.012976
1559.154403,-1071.984525,2871.387120,-8614.161360
1559.156964,-1818.545176,-937.986459,-8939.585234
1559.159525,-2182.254211,2086.541307,-8882.157491
1559.162086,-555.134843,1071.984525,-9245.866526
1559.164647,-1703.689691,1646.261949,-8882.157491
1559.167208,-918.843878,1014.556782,-8920.442653
1559.169770,-1301.695494,-669.990328,-8997.012976
