#time,accel_x,accel_y,accel_z
2994.216331,-689.132909,535.992262,-8901.300072
2994.218922,-2258.824534,-937.986459,-8920.442653
2994.221513,-899.701298,574.277424,-9016.155557
2994.224104,-650.847747,-861.416136,-9226.723946
2994.226701,861.416136,-210.568389,-9207.581365
2994.229299,-574.277424,-325.423874,-8939.585234
2994.231896,-631.705166,-1454.836141,-8671.589102
2994.234493,-2603.390989,2641.676150,-8843.872330
2994.237091,-2105.683888,-363.709035,-9303.294269
2994.239688,746.560651,2450.250342,-9284.151688
2994.242285,57.427742,-229.710970,-9207.581365
2994.244883,1378.265818,669.990328,-8977.870395
2994.247480,-344.566454,-1435.693560,-9073.583299
2994.250078,38.285162,-344.566454,-9016.155557
2994.252675,-1225.125171,1301.695494,-8939.585234
2994.255272,-1435.693560,1033.699363,-9073.583299
2994.257870,114.855485,-38.285162,-9016.155557
2994.260467,-708.275490,153.140646,-9360.722011
2994.263064,1071.984525,574.277424,-9016.155557
2994.265662,-937.986459,1244.267752,-9169.296203
2994.268259,-1875.972918,287.138712,-9092.725880
2994.270856,153.140646,880.558717,-8824.729749
2994.273454,-248.853550,-153.140646,-9456.434915
2994.276051,-2143.969050,363.709035,-9456.434915
2994.278648,191.425808,1646.261949,-8786.444587
2994.281246,-842.273555,-708.275490,-8977.870395
2994.283843,1148.554848,861.416136,-9226.723946
2994.286441,-76.570323,-38.285162,-9437.292334
2994.289038,918.843878,-76.570323,-9188.438784
2994.291635,-38.285162,899.701298,-8977.870395
2994.294233,-1512.263883,-593.420005,-9073.583299
2994.296830,-689.132909,1435.693560,-8977.870395
2994.299427,-516.849682,401.994197,-8997.012976
2994.302025,459.421939,1014.556782,-9245.866526
2994.304622,-516.849682,153.140646,-9265.009107
2994.307219,708.275490,-287.138712,-9226.723946
2994.309817,76.570323,-210.568389,-9188.438784
2994.312414,-191.425808,363.709035,-8958.727814
2994.315011,421.136778,765.703232,-8958.727814
2994.317609,-612.562586,-1263.410333,-9111.868461
2994.320206,-2029.113565,918.843878,-9131.011042
2994.322804,-976.271621,976.271621,-9131.011042
2994.325401,-1531.406464,-631.705166,-9054.440718
2994.327998,-842.273555,-1665.404530,-9016.155557
2994.330603,-1167.697429,-2354.537438,-9016.155557
2994.333205,-631.705166,-95.712904,-8958.727814
2994.335806,-631.705166,1282.552914,-8977.870395
2994.338408,-861.416136,306.281293,-9035.298138
2994.341009,-1818.545176,-1550.549045,-9016.155557
2994.343611,-1435.693560,-2239.681954,-9035.298138
2994.346212,-1148.554848,-210.568389,-9054.440718
2994.348814,-1052.841944,1493.121302,-9092.725880
2994.351415,-937.986459,1129.412267,-8977.870395
2994.354017,-1339.980656,-1531.406464,-8863.014910
2994.356618,-1148.554848,-1780.260014,-8901.300072
2994.359220,-1416.550979,-1416.550979,-8901.300072
2994.361821,-1225.125171,1205.982590,-9226.723946
2994.364423,-1799.402595,1301.695494,-8786.444587
2994.367024,-2909.672282,1780.260014,-9437.292334
2994.369626,-1588.834206,-3962.514226,-9188.438784
2994.372227,-306.281293,593.420005,-9245.866526
2994.374829,-669.990328,-3369.094221,-9073.583299
2994.377431,976.271621,1990.828403,-8556.733618
2994.380032,-1818.545176,-2373.680019,-8843.872330
2994.382634,-1014.556782,861.416136,-8997.012976
2994.385235,-2794.816797,-1703.689691,-8977.870395
2994.387837,-1014.556782,440.279358,-9016.155557
2994.390438,-2182.254211,-325.423874,-8997.012976
2994.393040,-1167.697429,-153.140646,-8997.012976
2994.395641,516.849682,-363.709035,-8939.585234
2994.398243,-957.129040,-1014.556782,-9111.868461
2994.400844,-1646.261949,-1397.408398,-9016.155557
2994.403446,-1091.127106,-38.285162,-9035.298138
2994.406047,-2086.541307,306.281293,-9054.440718
2994.408649,-1378.265818,1512.263883,-8958.727814
2994.411250,-937.986459,-669.990328,-9054.440718
2994.413852,-2220.539373,-3598.805190,-9054.440718
2994.416454,-708.275490,-95.712904,-9188.438784
2994.419055,-689.132909,2086.541307,-9169.296203
2994.421657,1148.554848,2947.957443,-8958.727814
2994.424258,-497.707101,995.414202,-8805.587168
2994.426860,612.562586,-1148.554848,-9265.009107
2994.429461,-344.566454,-1397.408398,-9437.292334
2994.432063,-459.421939,-689.132909,-9245.866526
2994.434664,-861.416136,2316.252277,-8729.016845
2994.437265,-1569.691626,1071.984525,-8863.014910
2994.439866,19.142581,689.132909,-9169.296203
2994.442467,76.570323,-803.988394,-9379.864592
2994.445068,1512.263883,133.998066,-9188.438784
2994.447669,516.849682,612.562586,-8997.012976
2994.450270,-478.564520,631.705166,-9035.298138
2994.452871,-1033.699363,19.142581,-8939.585234
2994.455472,-708.275490,306.281293,-9092.725880
2994.458073,-325.423874,-344.566454,-9150.153622
2994.460674,0.000000,2335.394858,-9418.149754
2994.463276,-631.705166,1856.830338,-9035.298138
2994.465877,-2775.674216,-76.570323,-9092.725880
2994.468478,650.847747,-287.138712,-8939.585234
2994.471079,574.277424,2105.683888,-9016.155557
2994.473680,-1895.115499,-2163.111630,-9303.294269
2994.476281,2431.107762,2335.394858,-9245.866526
2994.478882,-784.845813,-555.134843,-8786.444587
2994.481483,38.285162,-363.709035,-9131.011042
2994.484084,593.420005,1167.697429,-9035.298138
2994.486685,650.847747,-287.138712,-9418.149754
2994.489286,631.705166,1990.828403,-9073.583299
2994.491887,-2086.541307,-689.132909,-8920.442653
2994.494488,-612.562586,1550.549045,-9150.153622
2994.497089,-478.564520,861.416136,-9054.440718
2994.499691,516.849682,382.851616,-9150.153622
2994.502292,-937.986459,19.142581,-9245.866526
2994.504893,229.710970,-229.710970,-9207.581365
2994.507494,0.000000,-267.996131,-8939.585234
2994.510095,-76.570323,1033.699363,-8977.870395
2994.512696,650.847747,842.273555,-9131.011042
