#time,accel_x,accel_y,accel_z
658.766995,-3849.070898,-74617.701505,-888.247130
658.769641,-3997.112087,-73851.606007,-740.205942
658.772288,-3997.112087,-74311.263306,-592.164754
658.774934,-4145.153275,-74311.263306,-592.164754
658.777581,-3997.112087,-74617.701505,-592.164754
658.780227,-3849.070898,-74770.920605,-740.205942
658.782873,-3997.112087,-74464.482406,-296.082377
658.785520,-3552.988522,-74617.701505,-888.247130
658.788166,-1628.453072,-74158.044206,3404.947333
658.790812,17320.819043,-78141.740796,9770.718434
658.793459,-12139.377449,-72779.072310,-6365.771101
658.796105,21910.095883,-76149.892501,6217.729913
658.798751,-10658.965565,-74617.701505,-1184.329507
658.801398,-10807.006753,-72472.634111,9918.759623
658.804044,12583.501014,-75383.797003,15100.201217
658.806690,-4737.318029,-73085.510509,14804.118840
658.809337,9622.677246,-77069.207099,9030.512492
658.811983,-11251.130318,-76609.549800,-2812.782580
658.814629,592.164754,-75383.797003,-6661.853478
658.817276,-7550.100608,-73238.729609,-8586.388927
658.819922,444.123565,-70940.443115,-296.082377
658.822568,-8734.430116,-71553.319513,2220.617826
658.825215,-296.082377,-75230.577904,592.164754
658.827861,-18949.272115,-76609.549800,-6217.729913
658.830507,-8290.306550,-77222.426198,-7254.018232
658.833154,-8586.388927,-74617.701505,-6957.935855
658.835800,-7550.100608,-70940.443115,-5625.565159
658.838446,4145.153275,-72932.291410,-4885.359217
658.841093,-10066.800811,-75077.358804,-2664.741391
658.843739,-7105.977043,-77069.207099,-3108.864956
658.846385,-6069.688724,-77528.864398,1184.329507
658.849025,-4441.235652,-73851.606007,-4145.153275
658.851664,3108.864956,-74617.701505,-592.164754
658.854303,-11399.171507,-73698.386908,-15840.407159
658.856942,-6513.812290,-73238.729609,-5329.482782
658.859582,740.205942,-74464.482406,4441.235652
658.862221,-14359.995275,-75230.577904,-13619.789333
658.864860,-18505.148550,-74770.920605,-3849.070898
658.867499,5773.606348,-74158.044206,-5773.606348
658.870139,-20577.725188,-72625.853210,-5921.647536
658.872778,9326.594869,-74004.825107,-12879.583391
658.875417,-18505.148550,-73545.167808,-11695.253884
658.878056,-2664.741391,-74617.701505,-3404.947333
658.880695,-4885.359217,-74770.920605,-2368.659014
